"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Nautilus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899500,2032500,1899000,1712500,1697500,1700000,1560000,1455000,1597500,1695000,1690000,1719500,1749000,1599500,1690000,1695000,1692500,1722500,1697000,1924500,1900000,1975000,1925000,1899000,1980000,2195000,1999000,1995000,1997500,2130000,2192000,2035000,2129500,1899000
"Ranch Triangle","Chicago","IL","Chicago-Naperville-Elgin","Cook",759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749900,849500,749900,699000,672250,679400,679000,664200,759000,724900,678000,665000,674500,674500,625000,659000,630000,622500,672450,669900,669450,695000,679900,709450,679900,669450,699000,725000,725000,750000,685000,685000,685000,712500,749900,699950,7e+05,712500
"Underwood Hills","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton",760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565000,559900,536950,499450,567450,595000,559900,549900,557400,509450,559900,554900,549000,534900,499900,534900,554900,552400,599900,592450,559000
"Daniel Island","Charleston","SC","Charleston-North Charleston","Charleston",761,579000,579000,599000,599000,615000,604000,575000,599950,575000,575000,569900,555245,525990,506990,499050,499900,522990,537445,539945,549945,560000,556500,585857,587878.5,609899,609950,599900,620000,601428.5,599900,599900,588950,599900,614450,589033,572000,549900,544900,548495,517495,522000,515990,549450,559990,565990,529495,539000,546995,562495,589600,604900,625945,623990,635000,635000,597250,629995,649900,622200,639000,679900,679900,684250,689700,695000,699000,697000,676495,667990,692930,689039,689339.5,759990,765000,780757,8e+05,8e+05,8e+05,787000,789000,794000,829900,849900,884000,833223,779000,798500,8e+05,8e+05,770175,777375,775105,765650,765550,755207,739500,738220,744950,754995,775000,782000,775000,749000,737000,735000
"The Brooks","Bonita Springs","FL","Cape Coral-Fort Myers","Lee",762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709950,749000,725000,725000,644000,659900,618000,615000,616500,585000,590000,575000,562000,584500,609950,615000,612000,590000,694500,647000,575000,560000,554500,550000
"Dignowity Hill","San Antonio","TX","San Antonio-New Braunfels","Bexar",763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299950,299000,287900,284999,314700,319500,319900,319900,324900,339900,319900
"Seven Oaks","Bakersfield","CA","Bakersfield","Kern",764,497000,442000,455000,457000,455000,429995,475000,455000,427487.5,432000,450000,429000,414945,404500,419990,432500,424875,424875,425000,420000,422500,429900,425000,429900,417425,447400,425000,394450,387000,404450,432000,487500,475995,477475,446900,485995,460950,432250,425000,495000,531990,535000,549000,525000,536990,554000,538495,546990,530000,489950,499950,524925,545000,544750,528750,520000,499000,563750,539975,540000,534950,465000,528500,525000,525000,495000,487000,478375,484950,469000,459000,462000,476375,486341,465000,489000,499000,499000,449000,449000,449000,459500,454000,464250,475000,491160,474000,488737.5,525000,527000,499950,469900,474000,474950,520000,504475,479900,494925,525000,526250,527500,509500,499000,511500,499650
"Bywater","New Orleans","LA","New Orleans-Metairie","Orleans",765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449499.5,449000,419000,439000,439450,414450,449000,430000,414000,425000,419000,434500,443910.5,459000,465000,452000,450000,465000,450000,449000
"Quail Hollow","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg",766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428000,440080,433250,441660,424900,457500,482400,511200,489900,511200,425000,425000,408250,448250,451250,439000,460000
"Osterville","Barnstable","MA","Barnstable Town","Barnstable",767,,,,,,,,,,,,,,,,,,,,,,,,,,1722500,1695000,1695000,1695000,1695000,1597000,1599000,1650000,1597000,1595000,1595000,1545000,1595000,1450000,1422500,1450000,1472500,1495000,1522500,1522500,1590000,1747000,1645000,1747000,1530000,1522500,1495000,1397000,1495000,1495000,1495000,1597000,1547499.5,1497499.5,1595000,1449900,1597500,1650000,1595000,1650000,1524500,1549500,1562000,1495000,1472500,1549500,1549000,1597000,1667000,1597000,1495000,1475000,1395000,1347000,1299000,1447500,1495000,1550000,1525000,1600000,1650000,1637500,1612000,1595000,1595000,1595000,1595000,1595000,1595000,1595000,1595000,1625000,1550000,1472500,1550000,1450000,1544375,1549500,1499900,1550000
