"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",1,119.123548742638,121.852257560877,121.443851370639,124.670085425475,124.314897857499,122.854333602882,122.927911177873,121.626090439737,121.413153456998,121.286256526042,121.749359801346,116.646191646192,113.157894736842,114.659081898463,119.019138755981,117.966353959949,117.700729927007,118.868492326211,116.551126516464,112.590799031477,110.536779688959,112.492933860938,109.143384714194,108.407555048986,108.28025477707,113.722266004404,118.398104456003,113.44537815126,117.4696435566,117.424800901473,116.55419835077,109.621136590229,109.95085995086,110.576452563597,110.785463071512,110.810688192103,113.099250744474,117.433779355543,123.049279821218,123.967171128433,125.766871165644,128.939828080229,130.681818181818,135.102862320044,126.034063260341,117.006544066844,118.180314131303,118.576598311218,124.602332979852,131.89282814245,134.983690587139,139.835487661575,144.820295983087,144.047619047619,141.971481711097,144.973544973545,143.130135295996,144.4235644061,143.302180685358,148.616451687996,153.809749171794,153.295515575522,164.932700935777,167.700164523751,168.634064080944,167.821782178218,163.639906469213,161.65191740413,164.86560992419,165.384259415355,165.54858096828,165.395398785197,165.855816010615,172.81644091546,175.810366800749,183.160196828868,183.305142197271,183.534347142108,186.513859275053,187.744443501589,186.34867012947,185.69256486756,180.801352139257,176.444640494045,183.775852472463,196.68905950096,195.328459410193,200,199.817518248175,199.522776572668,201.977724419591,200.379198266522,199.489307373125,199.937830150345,199.580843067369,199.375800552299,197.361745306951,203.296703296703,203.239289446186,205.978683407406,207.950448571799,207.748917748918,213.116615876502,206.900692837591,205.981941309255
"Paradise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",2,84.8189245213998,85.8196395019267,85.7992073976222,84.2689067124973,83.8323353293413,82.1596244131455,81.2891113892366,82.4246771879483,80.0095854658512,78.8002033553635,77.720207253886,76.5460869934089,74.8425149700599,73.4971119112742,72.6758217411258,72.3627938517179,71.8484335698951,70.4,70.3864160538184,70.6297822248381,70.4256593836761,70.4225352112676,69.9699090272918,69.0243902439024,68.1553446600695,68.1570338058888,68.5608400247066,68.697380150956,70.3915666381756,73.4164529712438,72.0938589570361,72.4148599148599,72.536268134067,72.7611940298507,74.6775288526816,77.260630067463,77.2071470669601,78.9889415481832,81.6020242997931,81.7367140896553,84.5864661654135,86.2738135861562,85.2717393507196,88.8160696339448,92.2912895734435,92.7086092715232,93.1899641577061,95.7264957264957,96.3585675714427,98.7774104489423,100.556715379262,103.092783505155,103.69728480647,105.247924532797,105.832832230908,107.327905255366,109.179276901274,107.700744386314,106.837606837607,107.962962962963,110.027342996224,108.931082981716,111.783487282096,112.260244875226,114.30437622469,116.96062113224,117.222222222222,117.835222043258,118.281100677135,117.927337701013,119.574598883851,118.122127380171,118.600265905821,117.692820714005,119.628140449604,122.008038592896,123.585101777039,125.198956219546,125.544267053701,127.635901315915,127.97619047619,129.077490774908,125.598086124402,125.827814569536,127.88521522146,130.915849285025,132.457113221096,135.802469135802,139.202759381898,140.210547775049,143.384653611506,143.674812360909,144.070807847292,144.924443141807,145.203165604062,147.267348317367,148.924826819848,150.555385920522,153.825216203914,159.950397134518,160.493827160494,162.907268170426,163.366336633663,166.835365853659,166.05669878442
"Upper West Side","New York","NY","New York-Newark-Jersey City","New York",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.93247045582,1712.32876712329,1584.6933033202,1588.25341686761,1687.72107124811,1716.68137687555,1712.32876712329,1614.23841059603,1629.5025728988,1662.33766233766,1747.5,1707.66302116382,1791.26983456851,1814.68290766442,1769.23076923077,1802.30249123224,1808.36073273837,1825.61307901907,1845.38653366584,1853.48631950574,1870.14476175669,1905.30267022917,1904.52261306533,1909.09950498401,1908.71369294606,1883.62327534493,1900.46270179984,1907.60059612519,1937.40685543964,1955.3264604811,1931.45869947276,1964.58158710357,1967.2131147541,1972.80115403904,1972.80115403904,2013.64175563464,1972.80115403904,2015.71280668189,2034.4009489917,2045.35802259407,2015.71280668189,2057.39469055872,2053.94190871369,2024.81389578164,2055.28690070558,2029.60742238667,2017.78385772914,2013.45032652632,2012.59070057189,2005.96125186289,2074.6887966805,2055.35055350554,2126.57712657713,2043.76548307184,2063.15789473684,2157.89473684211,2043.76548307184,2068.3562479608,2156.77832423817,2142.96983539068,2157.10215710216
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",4,169.340463458111,170.454545454545,168.445692883895,167.082694926796,173.047257723342,170.939316239316,168.185003503854,165.6475029036,164.117647058824,164.664082687338,167.190635451505,165.05376344086,166.034874905231,165.447827981119,162.620932277924,163.252552990451,160.303870584244,160.969030969031,159.071463055079,160.358389244219,159.176029962547,158.210457110028,158.793885247374,157.593123209169,163.919259882254,162.805420259785,164.996566127275,167.695115070761,159.500693481276,164.628410159925,168.8920187316,167.452830188679,170.731707317073,175,175.306494367131,179.699062152022,182.291666666667,185.067007019783,194.724025974026,197.410672358951,197.468405055191,199.130495495131,203.666697027213,202.093900966184,209.742895805142,212.125942245721,206.876111440427,215.149586250796,206.25,208.092784118634,213.753408494264,229.64509394572,222.007722007722,229.663536372153,230.124602844671,232.24043715847,233.555116758242,226.504394861393,223.010779678034,223.92135445112,230.600787158512,225.244853599284,230.263157894737,234.87368084426,242.834885499933,246.058944482522,247.688243064729,248.74686716792,248.456790123457,248.456790123457,251.436781609195,252.715355805243,246.679316888046,250.614656364764,251.30250295413,260.723860589812,262.962962962963,262.558922558923,275.330396475771,287.801253958607,289.387116245883,283.816151310956,286.434108527132,280.056022408964,288.858321870702,297.627136973942,302.187486271581,302.821748107364,302.791262135922,313.490813648294,313.333333333333,319.533794378996,323.818897637795,319.381660447043,333.55614973262,343.984962406015,331.896551724138,324.478442280946,324.308943089431,338.920391049038,351.922615434256,352.798053527981,358.495910697466,361.940404539466,352.661653026617
"Upper East Side","New York","NY","New York-Newark-Jersey City","New York",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.43516042781,2119.97487437186,2119.97487437186,1870.96774193548,2143.32077051926,2117.3403783624,2198.47256934235,2101.5761821366,1860.11904761905,1860.11904761905,2132.2583266738,2023.80952380952,2037.03703703704,2058.82352941176,2080.05552984729,2008.80826429783,2014.47465175759,2047.9302832244,2064.81204235512,2147.27088948787,2091.73221145052,2060.15949356682,2172.15189873418,2102.61569416499,2007.59493670886,1999.8081066523,2014.96833621186,1967.1772428884,1997.77777777778,1997.91666666667,1956.98466780239,1965.86599241467,1932.65007320644,1932.65007320644,1977.04938603173,1908.30945558739,1866.70353982301,1915.56857003416,1931.79464986289,1920.78618225134,1824.75625989259,1855.6741280583,1831.25,1896.33375474083,1831.25,1815.51976573939,1816.97621841053,1763.76300972757,1818.43267108168,1908.97476120756,1816.97621841053,1849.45895645299,1902.38095238095,1934.99784761085,1934.99784761085
"Sunrise Manor","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.634431455898,79.5575221238938,81.7669463294352,83.5317283109866,84.280303030303,86.1393891934221,85.1829609390927,85.176399026764,86.7760617760618,88.3015619148356,88.9986513144651,87.3588709677419,89.3712916476495,90.3064951040963,91.7159763313609,91.7159763313609,91.6730328495034,93.3232317823395,94.6069868995633,95.565749235474,96.703895313451,97.8918863877911,98.7361769352291,99.7082312195786,98.5196909966949,96.2561497326203,97.5883726609481,98.5545335085414,101.042861612264,103.266666666667,101.808543810415,104.31832469319,106.387940565758,108.585858585859,108.186738836265,109.520863421679,110.405323653962,111.047835990888,113.488784852968,116.311080523056,116.385353926124,117.072781324766,116.516644581268,122.324159021407,125.714285714286,126.339969372129,129.598662207358,131.421647418343,131.8359375,131.932119693396,132.960933608482,135.195772695773,139.140955837871,142.092487901591,147.948890383322,149.117468046257,151.679306608884,152.730071903848
"Spring Valley","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",7,88.6913767019667,88.1215229742571,88.4423853887351,85.9178053766366,87.1516758421641,85.9030837004405,85.8563770761741,84.9575212393803,84.743716701176,83.8006423562702,83.1117021276596,80.8958445763626,80.7069648136361,78.4401613626177,78.183023872679,77.6447155395234,76.4878448434733,76.7065446868403,76.2094102054341,76.1405875363742,75.9618441971383,75.0898799527275,74.6860671195121,74.9843652282677,74.8550342646284,74.6211251435132,75.3656307129799,77.0160652105097,78.5199738048461,80.4570895522388,79.8977668694031,79.8560053616621,80.9559493670886,82.2991508817766,83.0018645121193,85.783817421238,86.6550256904303,88.7411549874458,91.646802442896,93.3676754668384,95.4328561690525,99.2493744787323,99.2493744787323,105.737177058868,109.052961931141,108.923705722071,110.097919216646,110.153367960991,110.023174971031,111.263916175508,114.224172869651,114.780744348124,115.806893360277,116.819105691057,119.894585529468,121.004355609895,121.999108326722,123.518706988243,123.355918517675,124.38698172091,124.773931164909,125.974850371803,126.042021578649,126.679245283019,128.026954177898,128.581907090465,130.10853837586,130.904911823396,131.137352392791,131.487179487179,131.523057424198,131.972050340261,133.390216154721,135.541699415541,135.558583106267,137.8845628098,137.614105504587,137.8845628098,138.176470588235,139.495798319328,140.257582780554,141.314410480349,142.042608548104,142.805611222445,144.381535454798,145.745946712652,147.013668671405,148.614632379573,150.279407973553,151.985111662531,152.529337973416,154.764674082935,155.95871559633,158.395944345976,160.075006356471,160.957219251337,163.139820805003,163.878989731225,165.10837719819,168.63765339275,170.547123211428,175.932441942294,177.935231316726,179.627994413113,179.350698562521
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",8,139.74016372024,136.563876651982,138.309302034124,134.099616858238,136.384309266629,142.045454545455,143.5960591133,143.266475644699,142.350692279162,143.140388257576,143.098958333333,142.245480494767,148.633870364924,149.339547815276,152.401883043494,151.330549414558,150.929520358868,151.280358060019,154.639175257732,155.711206896552,154.729519469178,155.366878531073,146.554015112705,145.811240721103,147.474747474747,150,156.149193548387,156.300403225806,153.818453065328,150,152.495378927911,160.037664783427,160.351674445263,156.937884179877,159.251012145749,168.714689265537,165.229885057471,171.942204301075,175.881870807556,175.469483568075,178.446645971461,182.104346383543,186.571981923822,186.70524691358,186.917132751731,197.978981406629,202.304147465438,202.469641300286,199.285714285714,203.148858899757,197.988244408515,207.76874435411,206.888237392429,207.19512195122,212.967101042058,213.210149046917,220.272045028143,227.003830937097,228.45953002611,227.806788511749,229.096779653104,231.794899348091,228.758169934641,221.771423574308,222.780569514238,225.613802256138,235.362453358499,235.892691951896,247.770069375619,248.373702422145,248.913076970481,241.057542768274,249.074074074074,250.676236375533,249.074074074074,250.676236375533,255.372983870968,261.699507389163,262.687687687688,263.129558129558,264.632352941176,268.822674418605,270.508489638113,277.084402367269,277.777777777778,277.777777777778,281.69014084507,283.936402738969,285.714285714286,290.435433945849,285.33078281342,292.967032967033,297.397769516729,301.381326060104,300.933189398421,301.72341954023,304.939462831765,308.723619527515,301.987767584098,301.447451227187,298.234451970443,314.425770308123,311.568488289567,316.023860107861,316.023860107861
"Far North","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",9,109.898975188368,109.714260723532,109.628690644673,109.108570361919,108.35144365104,108.323658073988,108.338446518046,106.819379391101,106.495901639344,107.134539889547,108.428805237316,107.711925166743,106.826198137271,107.477540371218,106.938255887969,106.477302610537,105.998794825377,105.375384237583,104.529616724739,104.222340994121,103.857254230797,102.965403624382,102.379975379565,102.421942407248,101.872124784119,103.306923871857,103.17922054065,106.382978723404,107.226236798221,108.393574297189,107.327858496526,105.442176870748,105.618556701031,107.128468653649,109.178885313389,103.633275940346,105.070993914807,107.303164220081,108.846964211526,109.861716622489,111.285425101215,114.086576170981,116.052842273819,115.738457413303,117.445975434525,118.495348753087,116.931270300817,117.512849742501,124.558313702333,127.47450509898,122.52346193952,123.235294117647,124.800849707913,125.661449240413,128.235294117647,125.737171704774,129.500698767628,130.103877755642,129.209230829101,131.213450292398,131.575751575384,131.820616631673,137.231564489937,134.92096091813,136.338908856599,138.117930329091,136.994347225584,140.664961636829,142.319430315361,146.22835641003,150.304879298962,141.615924366309,148.472709063595,147.975620374401,154.317931397911,147.852112676056,154.640522875817,155.622891623872,155.711206896552,156.348168144099,151.029962132607,154.20629005725,156.074159882783,158.113649677797,159.23540632843,161.240910524204,165.54328878559,165.345676283455,165.891784263847,169.330030757078,169.72049689441,169.67908520841,167.048054919908,167.768156972849,166.929573387164,170.149863760218,171.198754540737,171.672876231819,173.900946021146,179.372197309417,178.990304813641,182.557857200668,176.917027133307,173.900946021146,173.660359558385
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.785347043702,473.817974692311,516.197795406455,557.247217264163,484.833191434288,519.505851755527,520.44114277036,519.157604647698,498.181818181818,500,500,506.336405529954,526.963897724125,526.963897724125,564.457203287008,522.674981123628,507.92507204611,558.69196243639,587.943262411348,587.943262411348,597.456575682382,590.074441687345,604.838709677419,632.567042232449,600.206404486377,590.855106888361,575.750134089342,551.87582781457,551.87582781457,634.358288770053,551.385188861765,590.855106888361,615.290068829892,663.333333333333,644.067796610169,646.291324047659,647.850499335648,682.442741883011,682.442741883011,656.921734370184,654.288488278785,653.000594177065,654.288488278785,670.661553211889,674.931129476584
