"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"The Cape","Jacksonville","FL","Jacksonville","Duval",1315,209900,209000,2e+05,196000,189990,190000,196000,199000,199000,184950,186000,189900,185000,186000,184400,180000,175000,180000,179450,179900,179900,179900,175970,178470,170900,165970,167950,170000,170470,170000,174990,174990,179945,172000,173500,174995,181990,186495,2e+05,198990,203470,206990,210000,208490,209995,209445,210000,210000,210475,218470,210000,206990,2e+05,199990,209990,210000,209900,200470,206990,219500,2e+05,209950,210000,224900,234900,229900,224900,224900,219950,215250,225000,215000,219750,218000,215250,216000,224900,219150,209999.5,209900,209700,210000,210000,211000,209900,214700,220524.5,224945,222945,220000,225000,225000,225000,234750,239400,232990,234900,238000,248945,247745,245000,239445,244900,245000,249999
"Bayshore","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100000,3199500,3446500,3300000,3424500,3472500,3545000,3595000,3450000,3398000,3200000,3049500,2995000,2850000,2847000,2872500,2850000,2749500,2762500,2499000,2660000,2560000,2544500,2597000,2900000,2999000,2999999,2999999,3124999.5,3300000,3224500
"River Oaks","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000,415000,459000,415000,449499.5,449000,399950,424500,459000,476950,434500,475000,475000,499000,472500,489000,499000,469000,488000,459900,499000,489000,489000,489000,499000,499499.5,514000,497000,503500,497000,5e+05,491500,485000,470000,477500,450000,493999.5,545000,575000,592000,597000,625000,607450,591500,581500,584000,599000,549000
"Cooper Commons","Chandler","AZ","Phoenix-Mesa-Scottsdale","Maricopa",1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232950,250000,250000,247500,269900,247000,244450,251950,260000,264450,249950,245000,250000,258800,259900,249950,257500,239900,254500,242000,269900,272400,259900,274900,295250,287000,289900,274999.5,274999,274900,274900,279450,279450,274999,279900,274900,273000,274999,274999.5,268900,275000,280000,272450,270000,260000,280000,287497.5,290000,292500,289999,297450,274500,305000,314900,299900,275000
"Beach Park","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough",1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199900,1098000,1098000,1229000,1214000,1022500,995000,995000,1159000,1195000,1149900,1050000,1095000
"Old Kensington","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,312000,367000,373450,352450,367500,392500,395000,379850,385000,389000,385000,395000,395000,420000,425000,425000,399990,442450,449900,437495,429900
"Industrial District","Apple Valley","MN","Minneapolis-St. Paul-Bloomington","Dakota",1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368900,377990,378945,387000,377990,369000,377990,384700,373945,398900,389900,396400,398900,397900,406450,411950,403900,399838.5,399777,409950,399700,404900,399990,404900,402300,386900,379900,379900,367000,360000,344377.5,342177.5,339990,321990,343495,363990,362990,351990,348990,346995,347450,365000,367990,359950,371132.5,389900,401450,4e+05,405400,407900,415000,425000,425000,418400,414900,417900
"Trilogy","Corona","CA","Riverside-San Bernardino-Ontario","Riverside",1322,345000,315000,299000,299000,299450,299000,299000,299000,309900,309950,303950,307500,299900,289950,292000,299000,299000,299000,295000,299000,293000,297750,297500,284388.5,278500,279900,290000,297250,299900,299900,299850,314950,320000,335000,349000,342000,349000,360931,362965.5,369000,379900,367000,382500,409900,425000,420000,425000,422450,427450,437500,429499.5,471950,464900,449850,449850,449900,449850,459500,459000,439900,429900,446500,449900,454950,449250,452400,464400,455000,444900,435000,422450,424900,439900,452500,465000,469900,465000,459450,450000,454900,449900,449900,451000,446500,449900,448000,455000,469950,474900,474900,484950,512400,497450,498450,512450,515000,524900,5e+05,499000,499000,499450,519925,515000,519500,514500
"Bonham","San Angelo","TX","San Angelo","Tom Green",1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,209950,199900,193900,198450,199900,199950,2e+05,202200,204500,199900,197500,197500,197500,197500,195000,195900,198450,199900,209000,201000,206950,199450,215000,210000,215000,210000,199949.5,204900,208990,206750,208995,208995,218400,219000,219950,219900,217700,226400,225450,226900,219450
"Oakridge-Greenbrier","Charleston","WV","Charleston","Kanawha",1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207450,203700,219900,194950,208699.5,193450,197499,194000,209450,175000,175000,149000,132000,145500
"East Hampton North","East Hampton","NY","New York-Newark-Jersey City","Suffolk",1325,,,,,,,,,,,,,,,,,1300000,1325000,1300000,1325000,1385000,1300000,1300000,1375000,1325000,1350000,1250000,1290000,1350000,1322500,1350000,1350000,1250000,1300000,1295000,1295000,1250000,1250000,1225000,1300000,1297500,1200000,1285000,1295000,1299000,1275000,1295000,1262000,1350000,1307000,1397500,1395000,1360000,1315000,1425000,1395000,1395000,1385000,1395000,1395000,1395000,1312500,1360000,1395000,1500000,1495000,1495000,1495000,1497500,1600000,1595000,1550000,1595000,1695000,1695000,1795000,1870000,1725000,1779000,1650000,1695000,1597000,1710000,1725000,1787000,1775000,1637500,1675000,1550000,1675000,1695000,1647500,1695000,1695000,1795000,1695000,1675000,1895000,1895000,1895000,1992500,1850000,1800000,1850000,1824000
"Poplar Grove","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion",1326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149350,155750,149900,152450,155000,149900,150000,150000,154500,150000,157900,149900,159900,153000,155000,154950,161400,164900,175000,175000,166400,160000,159500,161500,157250,169500,166999.5,174000,172000,195000,169950,169900,175000,176495,176990,187900,179945,179945,178945,177945,182490,180990,189900
"Hampton Woods","Bakersfield","CA","Bakersfield","Kern",1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339500,319900,319500,329900,329046.5,329975,330000,348093,342500,332450,332250,334500,339999,342500,325000,329500,330000,342500,387950,417550,399000,389650,388350,389000,385000,384700,386450,388250,387450,387887.5,386475,387525,390450,387375,385000,364950,360000,349000,346950,357450,349900
"Prentis Park","Portsmouth","VA","Virginia Beach-Norfolk-Newport News","Portsmouth City",1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107500,99999,104900,104900,107200,109750,111250,99500,99500,104900,107000,95000,85000,79950,89550
"West End","New Orleans","LA","New Orleans-Metairie","Orleans",1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,419900,389500,375000,349950,357450,349000,365000,344450,349000,381950,349000,374950,425000,425000,437450,444500,449900,451000,445000,444750,413000,437000,435000,440000,429450,424450,427000,429900,427000,425000,425000,405000,420000,415000,394000,399900,415000,394000,389000,394000,389000,430000,425000,425000,402500,442000,432500
"Golden Triangle","Cherry Hill","NJ","Philadelphia-Camden-Wilmington","Camden",1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174500,175000,179900,209900,219500,218700,225000,218750,209900,193750,189950,169000,169900,177450,182450,201499.5,189900,202499.5,199900,195000,229900,232500,215000,215000,204450,175000,174999,175000,199900,203950,199000,187450,199900,182450,199900,199000
"Sunset Park","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough",1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925000,925000,895000,749000,827450,750000,795000,799000,749000,749500,750000,739000,769000,862500,874950,849950,869000,772000,749000,699000,749000,729000,807400,898850,879900,859900,749000,799900,787450,775000,799700,799350,829800,774700,859900,818450,797000,799900,819950,874000,924500
"Biscayne Point","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650000,1499000,1499000,1324500,1299000,1367300,1494500,1375000,1587500,1689000,1650000,1688000,1689500,1599900,1582500,1494500,1372500,1300000,1310000,1310000,1310000,1450000,1450000,1590000,1649900,1647450,1699000,1699000,1755000,1470000,1480000,1432500,1442500,1490000,1490000,1398000,1187500,1250000,1150000,1345000
"CCSI (South Inglewood)","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson",1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,364900,362400,359900,354450,354450,345500,345250,345250,345250,349450,349450,349900,339900,339900,349900,354500,354900,355000,355000,357450,359000,351200,349900,349900,359450,369900,357000,384900,384900,375000,354950,355000,355000,349900,349900,339499,349900
"Nautilus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195000,2195000,2095000,1899000,1977500,2145000,1995000,2075000,2185000,2130000,2199000,1995000,2035000,1800000
"Daniel Island","Charleston","SC","Charleston-North Charleston","Charleston",1335,587000,594500,624900,629000,639000,629000,575000,628000,599900,587495,589000,569900,530000,506990,499999,502499.5,534990,565000,559000,569900,589900,592928,599449.5,579928.5,625000,612450,609900,619450,599900,599600,599600,588950,599900,599900,575000,545000,520466,527490,541995,529990,549000,529000,567990,575000,585000,539000,559990,567990,565495,604900,624990,644900,635000,639000,639000,609945,634990,659990,630000,639000,674900,694900,705055,689700,705055,719990,705055,687955.5,679221,693990,693460,7e+05,759990,765000,759990,799450,794450,799000,779975,763851,729900,761920.5,824900,840773,799500,759990,769000,759450,759985,744880,749000,736440,741442.5,733170,705055,708490,7e+05,705055,7e+05,725000,739000,734495,709900,684900,664990
"Woodland Heights","Springfield","MO","Springfield","Greene",1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54400,59900,61400,58450,57200,57500,54900,52400,54900,54950,54900,54950,59900,64500,64500,62900,65000,64900,64900,59700,58500,58700,54400,59900,57450,59900,65000,64900,59900,59900,59900,58500,58700,58000,55400,64900,73000,73000,69900,74450,76900,78000,74900,74450,64900,64900,64900,69738,69900,69900,69900,69900,59950,61000,62500,62500,64949.5,60000,64020,75500,79000,79000,76750,74900,74900,72500,65000,65000
