"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Kew Gardens","New York","NY","New York-Newark-Jersey City","Queens",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,328500,3e+05,285000,289000,299000,299000,269500,260000,275000,319999,329000,307000,299000,288444,289000,288888,299000,298000,319000,280000,275000,275000,275000,279000,275000,279000,299500
"Oakland Gardens","New York","NY","New York-Newark-Jersey City","Queens",147,232000,233950,238476,235000,235000,235000,234250,232000,233888,232000,232000,232000,232000,232000,232167,225844,225199,225147,221488,221456,219500,215000,215000,213159,213159,213000,210000,212780,210302,210302,210000,210302,210721.5,210500,209000,209000,210000,209815,209000,209890,209000,209000,210151,210000,210000,210302,212900,212000,212000,211500,210446,209990,209939,209000,209000,210407,212000,210671,212000,211500,213000,213000,215000,215000,219000,220000,218000,219000,219900,224400,220000,220000,219000,225000,228000,230000,245000,230000,225500,248888,233944,235000,238000,235888,239000,245900,255500,249500,268000,269000,266944,262394,259888,259894,254844,274950,279000,277000,289888,290000,299000,299000,299000,299000,299900
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",148,239000,239900,229000,228500,225000,219000,210000,210000,205000,210000,219000,209000,209944,227990,235000,240000,250000,250000,240000,250000,249900,260000,279450,288250,275000,269747.5,274500,269995,269000,259900,250000,250000,265000,245000,241675,250000,275000,280000,279000,279000,269000,265000,274500,275000,275000,285000,280000,299000,299000,299000,295000,285000,285000,285000,280000,279000,280000,290000,299000,305000,309000,299000,285000,295250,295000,280000,289900,282900,284950,279900,296700,299000,299000,299000,298000,299250,3e+05,3e+05,305999,299000,290000,297500,299000,299000,299900,299900,299000,297700,297250,295000,295000,290000,289900,289000,289000,285000,288250,287500,286250,280000,285000,283000,280777,279000,279900
"South","Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",149,558500,539000,479000,439000,439000,439000,429000,419000,420000,418000,398950,395000,414000,419000,418000,409500,410000,399946.5,399000,407000,399996.5,399000,396000,399000,399950,388500,396000,396000,399000,397000,399900,420000,439000,429000,435000,450000,439000,449000,472000,499000,499000,471950,485000,482000,499000,485000,465000,444475,499000,574500,534000,548500,591500,534450,539000,508000,526900,526900,529000,535000,529000,519000,553500,539900,579000,569000,539250,539250,526750,530000,549000,548500,510000,530000,577250,549450,539000,539000,564000,569000,558500,548000,545000,582500,585000,630000,650000,649000,625000,649000,649000,649450,687450,725000,679950,720000,648500,643500,625000,637000,649000,654500,675000,678500,693500
"Nanuet","Clarkstown","NY","New York-Newark-Jersey City","Rockland",150,329000,325000,325000,324900,326950,330000,325000,326000,328000,299000,299000,299000,294450,299450,305000,299900,294000,277999.5,265000,269000,269000,269000,269000,259000,249900,275000,269000,269000,259450,249950,255500,265950,255000,250000,251000,252000,245000,242500,239500,267000,285000,297500,270000,272450,274900,270000,259000,259000,264900,264900,259500,260000,274900,267450,274450,264950,264950,274450,294900,246950,252450,279950,292450,289000,282500,285000,279900,279900,285000,269000,274900,269450,269000,281750,281750,280000,275000,269900,277000,275000,269900,272450,280000,264900,269900,280000,299000,299000,285000,279950,279950,286000,287000,297250,299900,279500,272450,239900,214450,224200,240908,259900,279000,285000,287500
"South Norfolk","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208990,214990,209290,217375,215990,219692,221282.5,223059.5,223544,231055,226335,231272.5,230527.5,229522.5,233343,238175,236171.5,232290,231905,231905,223240
"Porter Ranch","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649900,650000,649900,650000,667000,694475,744474.5,774950,773725,799000,769000,749000,739000,747000,679900,675000,689000,725000,712000,729000,799000,797000,817250,789000,830000,799990,799495,820500,859000,842500,8e+05,837000,749900,803888,849975,759950,795000,824500,849975,865000,863497.5,861795
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego",153,349900,349500,350000,350000,339450,340000,339000,346944,329500,330000,325000,319950,308450,313575,313575,299000,303900,319450,3e+05,299000,299000,299000,309000,299000,299950,299950,299000,3e+05,326000,342000,349000,367500,369000,355500,359000,362500,370000,365000,387000,395000,378000,378000,377000,395000,389450,407500,404500,413950,417450,398000,408000,405000,420000,444500,419888,411500,398500,410000,419000,419950,429000,425000,459000,459700,457500,439700,449800,449000,455000,462500,449000,460700,449000,447000,459000,453500,459000,469000,479250,488950,479000,499900,499000,489000,489000,489450,487450,475000,479000,499750,489000,482450,480000,497999,514900,525000,502449.5,477450,475000,491500,519000,519000,525000,501999.5,5e+05
"Rittenhouse","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000,559500,540000,5e+05,495000,499950,509000,499950,499450,499900,539450,467450,459450,449950,438900,425000,439000,459000
"Uptown","Chicago","IL","Chicago-Naperville-Elgin","Cook",155,249900,258900,250000,249900,249900,249800,249400,249900,239900,239450,232000,225000,222200,229000,239900,237000,232749.5,225000,224950,219900,219000,215000,215000,210000,214900,2e+05,215000,216000,211000,202675,2e+05,199000,195900,195000,194950,188900,197500,209900,214500,219900,224500,224900,224950,229000,225000,225000,225000,225000,229900,229000,235000,237900,232450,230000,229900,229900,229000,225000,225000,225000,225000,235000,234000,229450,229000,225000,225000,225000,219000,219900,229950,229900,229900,230000,239825,231250,224900,224900,227000,229900,224995,225000,225000,214900,214900,218750,226000,235000,235000,239450,235000,235000,235000,229900,227900,229500,242488,249450,250000,251500,253950,265000,264900,267500,285000
