"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"Ashley Park","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3385,889,0.00793650793650794,0.0277456647398844,0.135376756066411,251
2018-09-30,"Vista del Norte","NM","Albuquerque","Bernalillo","Albuquerque",3386,1087,-0.000919117647058823,-0.00457875457875458,-0.00183654729109275,376
2018-09-30,"Golden Hills","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Mesa",3387,1199,0,-0.00166527893422148,-0.000833333333333333,156
2018-09-30,"Barrio Hollywood","AZ","Tucson","Pima","Tucson",3388,966,0.00625,0.0189873417721519,-0.017293997965412,110
2018-09-30,"C.A.N.D.O.","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Mesa",3389,1045,-0.00191021967526266,-0.00665399239543726,-0.0233644859813084,129
2018-09-30,"Colonial Village","VA","Washington-Arlington-Alexandria","Arlington","Arlington",3390,1694,0,0,-0.0818428184281843,1173
2018-09-30,"Palm Club Village","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","West Palm Beach",3391,1293,-0.000772797527047913,-0.0030840400925212,0.0335731414868106,2045
2018-09-30,"Country Club","NC","Winston-Salem","Forsyth","Winston-Salem",3392,1142,0,0.000876424189307625,-0.004359197907585,119
2018-09-30,"Clifton Heights","MO","St. Louis","Saint Louis City","Saint Louis",3393,785,-0.00506970849176172,-0.00506970849176172,-0.0731995277449823,150
2018-09-30,"East Hills","PA","Pittsburgh","Allegheny","Pittsburgh",3394,812,-0.00245700245700246,-0.00854700854700855,-0.0145631067961165,267
2018-09-30,"Freedom Park","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3395,1616,-0.00185299567634342,-0.00492610837438424,-0.0398098633392751,304
2018-09-30,"La Playa","CA","San Diego-Carlsbad","San Diego","San Diego",3396,2896,-0.00412654745529574,-0.0226122173472832,-0.0429610046265697,516
2018-09-30,"Wahl Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",3397,736,0.00136054421768707,0.00546448087431694,0.0484330484330484,196
2018-09-30,"Old Fort Lowell","AZ","Tucson","Pima","Tucson",3398,1121,0.000892857142857143,0.00178731009830206,-0.00089126559714795,438
2018-09-30,"Campus Commons","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",3399,1853,-0.00322754168908015,-0.00856072766185126,-0.018018018018018,1162
2018-09-30,"East San Roque","CA","Santa Maria-Santa Barbara","Santa Barbara","Santa Barbara",3400,3141,0.00737652341244388,0.0161759948236817,0.0483978638184246,101
2018-09-30,"Ventura","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","Palo Alto",3401,3293,0.00274056029232643,0.00121617512921861,-0.026027802425318,187
2018-09-30,"Brookside Colony","OH","Columbus","Franklin","Columbus",3402,849,0,0,-0.021889400921659,260
2018-09-30,"Buckhorn","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Mesa",3403,1201,0,-0.000831946755407654,-0.0203915171288744,194
2018-09-30,"East Dennis","MA","Barnstable Town","Barnstable","Dennis",3404,1474,-0.000677966101694915,-0.00606877950101146,0.0186592950932965,198
2018-09-30,"Central Business District","LA","New Orleans-Metairie","Orleans","New Orleans",3405,1891,0.00371549893842888,0.000529100529100529,-0.113455227379278,988
2018-09-30,"Carthage","OH","Cincinnati","Hamilton","Cincinnati",3406,844,0.00118623962040332,0.00118623962040332,-0.015169194865811,158
2018-09-30,"Clawson","CA","San Francisco-Oakland-Hayward","Alameda","Oakland",3407,2923,-0.00102529049897471,-0.00102529049897471,-0.0178091397849462,609
2018-09-30,"Hawarden Hills","CA","Riverside-San Bernardino-Ontario","Riverside","Riverside",3408,1951,0.00205444273240883,0.00360082304526749,0.020397489539749,190
2018-09-30,"Northwood","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","West Palm Beach",3409,1388,0.000720980533525595,0.00144300144300144,0.00216606498194946,111
2018-09-30,"Hillcrest","OH","Dayton","Montgomery","Dayton",3410,674,-0.00443131462333826,-0.0146198830409357,-0.0612813370473538,175
2018-09-30,"Miracle Manor","AZ","Tucson","Pima","Tucson",3411,834,0,-0.00714285714285714,-0.0141843971631206,214
2018-09-30,"Encanto","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Mesa",3412,1216,0.00412881915772089,0.0124895920066611,0.0141784820683903,466
2018-09-30,"Sailboat Bend","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Fort Lauderdale",3413,1699,-0.00293427230046948,-0.0139291932675566,-0.0587257617728532,936
2018-09-30,"City Park","LA","Baton Rouge","East Baton Rouge","Baton Rouge",3414,1141,0.00087719298245614,0.00087719298245614,0.0205724508050089,131
2018-09-30,"Bainbridge","OH","Cleveland-Elyria","Geauga","Chagrin Falls",3415,1195,-0.00333611342785655,-0.0228945216680294,0.0409407665505226,390
2018-09-30,"Poinsettia Heights","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Fort Lauderdale",3416,1399,0,0,0.0028673835125448,195
2018-09-30,"Heartside","MI","Grand Rapids-Wyoming","Kent","Grand Rapids",3417,1535,0.00261267145656434,0.0152116402116402,0.0192563081009296,489
2018-09-30,"North Dennis","MA","Barnstable Town","Barnstable","Dennis",3418,1637,-0.000610500610500611,-0.00182926829268293,0.0616083009079118,478
2018-09-30,"Duquesne Heights","PA","Pittsburgh","Allegheny","Pittsburgh",3419,1414,-0.000706713780918728,0.00497512437810945,0.0389419544452608,392
2018-09-30,"White Bridge","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",3420,1142,-0.000874890638670166,-0.0121107266435986,-0.0443514644351465,349
2018-09-30,"Spring Hill - City View","PA","Pittsburgh","Allegheny","Pittsburgh",3421,894,-0.00111731843575419,-0.00111731843575419,-0.0121546961325967,169
2018-09-30,"Mission Valley West","CA","San Diego-Carlsbad","San Diego","San Diego",3422,2053,-0.000486854917234664,-0.00339805825242718,0.00440313111545988,1372
2018-09-30,"Charles House Area Council","NY","Rochester","Monroe","Rochester",3423,716,0.0013986013986014,0.0070323488045007,0.0112994350282486,225
2018-09-30,"Melrose","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",3424,1794,0,0.0016750418760469,-0.065625,663
