"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Carmel Valley","San Diego","CA","San Diego-Carlsbad","San Diego",64,899000,902000,960000,986000,995000,995000,950000,935000,949000,879500,870025,874000,869512.5,859700,865000,859450,848450,850000,849250,850000,850000,839000,835000,850000,826450,850000,879000,899000,899900,942000,916950,909000,899500,971944,1025000,1044900,1044450,1049450,1025000,1012499.5,1039900,1049500,1199500,1089000,1069438,1049000,1060000,1057000,1149950,1149000,1195000,1097000,996944,995000,1073700,1039950,1065000,1199500,1185000,1267499.5,1248999.5,1225000,1197000,1150000,1152450,1199450,1081500,1195000,1049000,1054000,1012000,1028339,1099500,1099000,1187000,1095000,1097000,1134000,1074000,1099000,1062500,1083515,1088515,1172549,1150098,1147500,1150000,1157990,1250000,1285000,1210000,1215272,1299000,1290000,1299000,1307000,1349000,1349500,1349000,1348000,1369500,1330000,1339000,1342000,1299000
"Salem","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",65,299000,302700,299999.5,3e+05,299950,299900,298200,289950,283500,289450,289900,294950,289000,299900,289900,290000,291750,287500,280000,284900,284900,275000,275000,277499.5,277950,274500,282449.5,279891.5,278000,262400,250000,259950,261750,260000,265000,272450,269950,275000,289450,289500,289450,288900,294000,299900,314900,319900,295900,302500,3e+05,294900,306550,3e+05,299900,288691.5,286250,285600,289450,297450,309891.5,292450,285000,284950,299900,305000,299500,299900,309450,302000,309950,310000,309950,299900,299950,302950,309999,325000,339900,342950,341000,323147.5,329949.5,321000,317000,315000,3e+05,306000,314000,316000,329900,341000,327900,319900,315000,315000,319900,319900,312000,320950,329900,339250,327450,327450,324900,322000,322000
"Briarforest Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",66,247500,249900,258183,265000,269250,259975,255000,249000,249000,248000,243950,244000,248944,249000,249630,249450,245000,249900,254500,264500,249500,249900,249900,262450,254900,258450,269250,261700,259900,269500,269000,249900,254500,254700,269000,269450,289000,298600,309900,307400,319900,329900,319000,324900,328750,307500,319900,319900,319000,319900,344500,356500,344500,349999.5,374900,380000,394900,369900,379900,379000,399000,425000,422450,397450,389900,389900,414950,404950,399000,399000,399388.5,398900,421400,404950,399950,399900,399949,399900,399900,398900,394450,389900,389250,389900,395000,389900,395000,399700,419000,416000,4e+05,399900,413450,409000,398900,382500,379900,375000,390000,399000,399700,399900,409000,407750,419900
"Rancho Bernardo","San Diego","CA","San Diego-Carlsbad","San Diego",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774500,782000,780000,780000,812500,869000,839000,832500,849000,819499.5,788999.5,791999.5,795000,794499.5,779950,799000,849950,849900,819000,810000,839000
"Portage Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377450,372450,372450,364900,380000,379950,355000,355000,367000,369000,379900,379900,372000,387499.5,375000,364987,362493.5,389000,399450
"Oak Forest - Garden Oaks","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620936,649244,724950,751950,749000,699000,791500,774950,774900,721000,689495,672450,622000,559500,576950,576950,629900,629900,550000,575000,609850,639000,599000,619050,605750,657750,695000,699000,707000,698000,699000,698000,688000,674900,629000,639577.5,559492,556992,613500,599450,608500,605000,550000,599450,575000,592000,550000,499900,489000
"Valley High-North Laguna","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323450,315000,319900,319900,307500,315000,323675,324950,320000,326950,329900,349900,348000,339950,337444,335888,325000
"North Cheyenne","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",71,169975,176354.5,179000,169900,174900,179900,158900,154900,154995,153990,153990,149900,149000,149900,150900,149450,140000,152995,152995,149900,149000,149000,144900,140500,139999,141000,140000,140000,140000,149900,149900,154900,152000,154950,149900,163445,169900,165000,160900,167500,179900,189900,199000,201500,210100,2e+05,190000,185000,185000,2e+05,2e+05,219900,215000,215795,217295,218290,226450,226000,217944,219990,219990,234900,234900,225000,220000,219900,220000,225000,230000,225000,227450,225000,251000,259945,253500,254500,259838.5,254000,249990,249900,255000,262900,277450,257400,256950,265000,274900,274500,287000,296500,294475,310000,299000,315000,329950,329900,309950,299900,317900,319950,322450,327750,324900,329999,333405
"Coral Way","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622500,649450,657000,649000,657000,639000,559000,649000,665000,598000,595000,569000,648000,653450,646500,695000,646500,675000,625000,630000,625000,579000,557500,570000,593000,587000,615000,577500,560000,539000,539000,539500
"North","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant",73,219900,230500,230250,235443,227000,219950,229200,232750,239900,245000,247000,247000,245000,225000,227450,229900,229900,229900,229950,224900,224900,229500,229250,229700,229500,229700,227250,219900,236000,239000,224999,246000,249000,245950,250000,259900,272350,282400,269900,269900,281400,275000,289000,285900,299000,313900,325900,324900,339900,344995,329995,350000,334795,299999.5,332400,339900,347000,339945,359999,361900,359663.5,369990,375227,381445,407990,407990,412990,409990,412990,413990,415995,407490,400990,381950,367450,369500,347450,340000,359447.5,382400,395000,387500,382450,399900,459990,434490,428000,405000,401264,389900,389046,387983,387983,383991.5,380500,385289,399885,403990,411839,412914.5,419900,415914.5,411990,414132.5,415190.5
"Greater Heights","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679450,659500,639000,562500,562500,614450,575000,559999,489900,559900,537500,559900,579575,567450,624500,581500,575000,567450,644735,659990,675000,681990,775000,704450,679990,679450,725000,714990,748500,799000,799000,839900,799000,799000,836500,829000,844450,777495,799900,792495,799900,799900,799000,799450,844450,849950,799937.5,799937.5,799900,789900,794450,799000,762500,799487.5,796500,840000,799450,827000,789500,799900,767000,709999.5,730000,775000,744999,784000,735000,722500,778000,819900,797000,795000,825000,749900,767450
"River Oaks-Kirby-Balmoral","Memphis","TN","Memphis","Shelby",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,234900,258500,262500,248000,259900,279000,279900,279000,282500,255000,259900,250000,247450,239900,254900,270000,270000,299750,299450,287450,268950,259900,259900,248100,248100,249900,254700,277500,259900,262900,262450,266950,259900,245000,259900,259900,273450,275000,297000,290000,289000,304450,299900,309900,298000,279900,269900,267400,265000,271750,299900,268500,279900,267400,309450,285000,309950,312500,295000,297500,324500,324900,370000,372500,375000,349499.5,344450,339900,335000
"North Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",76,674950,649450,649450,649949.5,649000,624000,599000,599000,599000,649500,695000,685000,675000,677000,650000,695000,693632,699000,635000,625000,639450,599000,599000,558250,575000,575000,577000,620000,599900,639450,695000,648000,674000,699000,749500,714000,702000,649500,7e+05,799450,799900,817450,799000,824500,799900,899000,850000,850000,881000,815000,849000,825000,799000,797000,829500,864500,879000,849250,799000,810000,869500,899000,943950,977000,1075000,1037500,962500,994450,998500,987450,975000,979000,949450,949450,999000,970000,997000,1072450,1095000,1062000,980000,945000,964500,949750,980000,999000,1150000,1162500,1150000,1175000,1120000,1140000,1199000,1150000,1099500,1100000,1189000,1199000,1188980,1142000,1120000,1177500,1240000,1150000,1149000
"Green Valley North","Henderson","NV","Las Vegas-Henderson-Paradise","Clark",77,219900,219900,199950,2e+05,209900,199900,199900,207000,209500,189900,185000,189900,180700,179900,179900,179900,179000,179000,171000,169900,165850,167650,162500,165793.5,164987,169950,170800,179900,173350,179900,176000,180000,180000,184500,191200,195000,199000,199164.5,208495,214900,210000,214950,235000,239950,239900,249900,254950,249900,247450,249900,259900,259000,264500,269450,275000,274900,269900,270990,272990,269999.5,269000,288715,275000,279900,275000,288464,284100,299000,299900,289000,282500,287000,289000,289900,292500,299700,299900,299250,3e+05,308499.5,3e+05,299200,299900,299500,321950,310000,299999,314500,317000,315000,312500,321450,339888,334888,335000,327450,345000,349999,364950,375000,360000,360000,363900,380000,382250
"South End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,184750,175000,174900,174850,175000,174850,170000,170000,174925,174900,177450,179950,179975,180000,179975,186250,189900,197450,196000,194950,196750,199225,199950,199999,192500,206000,212500,224499.5,229925,229900,229900,219950,219725,227000,219950,235000,235000,239475,245000,249500,250000,249975,253500,259950,263950,259000,259950,259475,259000,259950,272500,279900,289475,279950
"Bayside","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",79,,,,,,,,,,,,,,,,,,,,,,299450,299450,310000,319500,288200,315000,306300,297000,290000,302600,268000,268000,252500,252000,249000,234900,243000,279950,282500,265000,268000,279950,319900,322450,312500,289000,319950,317450,320000,330000,335900,329900,325000,324000,314900,299900,289900,312499.5,325000,315000,319000,315000,365885,374900,360000,352499.5,359950,348900,339000,325000,332447.5,349900,347000,330949.5,364900,322500,334950,336475,334950,339000,329900,321998.5,324948.5,319450,3e+05,3e+05,319900,318900,339700,327500,316200,336750,325000,339000,334900,332000,329500,329900,353950,343495,333750,331950,329500,338500
"Tarzana","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149000,1209000,1099000,1163000,1185000,1149000,1149000,1149000,1099000,1139000,1189000,1098495,1098000,1129000,1100000,1189000,1249999,1299000,1249500,1164500,1299000,1197000,1299000,1324500,1324500,1369000,1324475,1295000,1297000,1324450,1369000
"Anaheim Hills","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",81,650000,650000,659000,659000,662000,662000,686500,665000,664900,637000,639000,639000,599900,615900,599450,615400,599450,622450,599900,625000,629900,629900,599900,599900,577000,575000,570000,599000,595000,610000,605000,599900,599777,597450,617450,634900,649500,650000,699000,749000,739900,779000,749250,779000,749000,744500,744950,749500,752450,754950,764500,769000,749900,784900,774000,769500,754950,757450,782000,740000,749450,779000,781500,772450,784950,789900,765000,759900,767000,769000,799000,804000,769950,764500,775000,840000,850000,840000,839500,865000,850000,849900,849450,849000,815000,839000,849444,850000,851950,859900,859900,869999,869999,860000,899000,852777.5,860000,895000,925000,915000,934950,949900,915000,891500,899886
"Fairport","Perinton","NY","Rochester","Monroe",82,224900,209450,219900,226400,229700,239900,222450,222450,238000,225900,238000,239000,239450,236950,225000,224900,229900,226900,219900,222400,225000,229900,224900,244450,239900,234900,224900,259900,239900,229900,259450,269450,279000,259000,254300,228900,239900,251990,244990,214900,226500,219800,220950,219900,209900,207400,212400,229900,232199.5,243200,243500,236499.5,233650,224900,219900,205000,232400,234900,239900,239900,239900,255300,266950,249900,235000,247450,229000,224900,234900,239900,239200,259900,274900,264900,266900,264900,266900,274900,254900,254900,249900,249900,244450,237900,259900,254900,249900,249950,249900,261197,269900,262400,258000,263000,263950,257450,265000,289900,289900,279900,265000,269950,270000,259000,259450
"West Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",83,532000,517000,518500,515000,522000,515000,539900,499925,499000,492425,497250,478986,470000,469900,470000,485000,468750,469450,477500,492400,489900,469500,439975,449950,449000,469000,454500,438000,459950,469900,489925,479000,472450,472449.5,472500,474950,489000,499900,549900,559950,549700,577000,589450,569900,549950,529900,559000,604950,617500,599000,599000,617200,617000,599475,599475,6e+05,599950,629495,615000,587425,599975,624500,629000,629000,649900,662000,669950,682000,674975,649999.5,649999.5,649900,659950,654500,675000,699000,679900,707450,692000,659900,649924.5,659900,659900,659950,675000,695000,704950,695950,719000,699900,725000,699949.5,699950,699950,704999.5,699994.5,699900,699999,749900,775000,782000,789000,799950,779900,779000
"Charleston Heights","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129999,132449.5,131000,135000,135000,136500,135000,140000,156750,152500,145000,149945,145000,145000,151950,153440,153999.5,154999,158000,164400,169500,168000,168500,169950,170000,170000,170000,170000,179900,179000,179000,179900,179900,175000,188000,185000,181950,190000,183250,194990,196500,199900,199999,205000,210000,199900,199950,204990,209900,218750,235000,239900,235000,239900,250000,260000,259497.5,257500,257000
"Powers","Colorado Springs","CO","Colorado Springs","El Paso",85,249900,249900,242350,239900,239900,239900,240000,239900,239500,239500,237450,236900,235950,235000,232000,235000,234850,235995,237000,235000,235000,231000,233200,229400,224975,229950,229900,229900,232500,234950,235000,235000,234900,229450,230000,233450,230000,229950,239900,242900,242900,239950,239900,247949,247998,235950,250000,250000,259900,257750,249900,246000,250000,254750,255000,257800,257800,261000,260000,266497.5,268945,268450,268447.5,275000,275000,268995,270995,270995,273995,278447.5,278900,279700,288950,281450,284900,285000,284950,284450,284900,280000,277500,285000,280000,294240,306997.5,304997.5,317372.5,319950,318962.5,318025,315000,315500,311000,320000,321500,320000,320000,325000,322450,326000,327000,322500,325000,328900,325000
"Chatsworth","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",86,510000,549950,504975,495000,485000,477450,479900,499999,512500,512500,499925,499925,520000,499950,499000,499450,499000,499900,525000,525900,549750,549000,525000,499000,495000,479990,479000,501500,459000,502000,489000,459900,450625,489000,499000,499000,544000,509261.5,499000,516700,570000,559500,562000,619500,619750,619750,604949.5,639000,649000,649000,611999.5,634450,627000,634000,599999,609000,659900,663950,629000,664000,648000,654500,717500,749495,748870,724500,779475,785000,748999,7e+05,7e+05,699999,699000,697000,697000,664499.5,649499.5,675000,681250,685000,685000,674250,709000,725000,802000,757000,789000,777000,775000,799994.5,792450,739000,724000,729000,749998,719000,744974,789999,774000,754475,795000,799000,860000,867500,864984
"Saugus","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",87,399000,424950,439999,440000,439900,434938.5,414900,4e+05,399700,4e+05,399250,399900,399000,4e+05,409900,407450,399990,395000,394950,375000,372400,349999.5,370000,350000,369000,355000,350000,351500,359950,359900,380000,380000,384500,389900,395000,399900,400492,399900,440000,461999.5,475000,475000,475000,469000,469975,482499.5,489000,477450,479900,5e+05,499950,503990,489900,509995,5e+05,519950,504500,499974.5,509999.5,499000,519999,486995,5e+05,497995,502990,514900,506490,508990,525000,530995,530351.5,525545,530000,557450,574500,567500,578000,559000,551200,555000,549535,560900,559900,559000,561400,579900,599000,614950,607900,585000,581950,604999.5,599950,610000,619999.5,619999.5,609950,614500,599949.5,619450,624900,620000,615000,610000,612500
"West","Fresno","CA","Fresno","Fresno",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236225,238200,239825,231175,232725,249500,250000,249650,243650,237725,237725,236225,240950,244000,242000,241975,242000,243975,242725,241000,240000,249088,249900,237500,232500,230000,230000,239500,249900,259450,249950,259000,245900,259900,249900,249900,246000,260000,254900,264950,272500,266200,270000,270500,266000,304900,294900,292950,299990,295000,289950,280000,280000,285950,275000,285000,289950
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400876,2050000,2075000,2197000,2197000,2077777,1994000,2032888.5,1895000,1968500,2295000,2122500,2150000,2397500,2195000,2310000,2246500,2435000,2050000,2235000,2265000,2350000,2350000,2385000,2385000,2691500,2950000,2677500,2972500,2672500,2545000,2650000,2695000,2795000,2747500,2700000,2699950,2595000,2495000,2495995,2485000,2500000,2398500,2375000,2345000,2397500,2425000,2495000,2495000,2547000,2440000,2600000,2497250,2497250,2795000,2839000,2637000,2497250
"Gateway - Green Valley Ranch","Denver","CO","Denver-Aurora-Lakewood","Denver",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349950,351500,357500,360000,365000,362696,365000,354900,360000,360000,355000,380000,385000,381650,383300,387000
"Southwest","Reno","NV","Reno","Washoe",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419900,419600,419675,419000,419000,439000,485000,465000,450000,487000,489000,476000,474000,495000,543450,587500,575000,569900,552000,535000,535000,522000,495000,498950,498900,495000,499900,555000,532500,585000,549900,549900,545000,595000,582000,596950,619000,580000,599000,582500,6e+05,615000,650000,689000,675000,682000,679000,642500,635000,645750,632500,635000,650000,692000,674500,654450,675000,715000,737250,707500,672000,649000,635000,622450,624450,624450,599500
"Southwest Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",92,485000,465000,474900,469950,450000,440000,464500,459000,457000,455000,452450,449900,450000,450000,424500,421950,419500,375000,378000,367500,399000,418000,425000,425000,425000,452450,465000,466500,495000,512000,489000,455000,455000,455000,457500,442000,449950,469957,447000,459950,475000,454900,450000,449000,449900,449900,475000,499900,5e+05,529000,499500,492450,495000,529000,529450,544950,550000,520000,499500,499000,499700,527000,497250,514900,539900,549900,549000,519900,504950,499900,504950,499900,525000,530000,542450,499000,497000,507450,497999,499900,499900,525000,509450,519000,519000,499450,534500,525000,575000,562500,569000,577950,556500,576000,559000,542450,5e+05,574900,662000,610000,592000,595000,562500,539900,524950
"Summerlin South","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,519950,485000,449900,469500,487500,459450,514950,495000,479000,495000,499900,480000,534475,540000,535000,539000,537000,549900,534475,531500,619950,659900,649450,617000,704950,677450,699900,699900,704950,705000,670000,699900,749999,750000,749999,729000,725000,699900,772000,864500,835497.5,804995,764444,731095,772000,756500,704890,790000,900245,855995,779000,852997.5
"South Corona","Corona","CA","Riverside-San Bernardino-Ontario","Riverside",94,367450,350000,350000,350000,359950,369900,360000,360000,360000,360000,362450,367450,369000,362450,365000,364900,352500,359900,369900,371783,369900,360300,350000,357000,352500,359900,356850,359900,361850,365000,370000,372500,382500,387450,389950,399900,380000,389000,390000,424990,429500,445000,449000,475000,489000,499999.5,492450,495000,499450,499000,512449.5,529900,530000,507500,495000,492500,485000,499888,505000,482500,489500,515000,518600,525000,540400,529450,524950,539000,539000,529900,519000,519999,500950,522400,515950,529450,549999.5,544450,539000,539950,539925,535000,549000,549900,573450,587000,589000,587000,585000,584900,569900,575000,589000,599000,595000,599450,610000,610000,627000,629950,629900,625000,605000,615000,609000
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000,652500,699900,725000,725000,749995,750000,750000,699500,7e+05,699500,699999,692000,684900,712500,736500,729000,744000,749000,749000,719450,693000,696500,771950,850000,789000,766950,749000,777450,779900,754950,750000,799700,750000,749000,750000
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",96,1775000,1792500,1795000,1795000,1795000,1795000,1819499.5,1750000,1685000,1769000,1795000,1734000,1675000,1699000,1699000,1600000,1579000,1597000,1697000,1599000,1764000,1660750,1600000,1675000,1697000,1695000,1692000,1689000,1789000,1995000,1869500,1867000,1849000,1699000,1995000,1996000,1989000,2122500,1999000,1999000,1899000,1988000,1991500,1950000,1899000,2050000,2395000,2200000,2200000,2198500,2395000,2349500,2349000,2198000,2222000,2249000,2395000,2300000,2295000,2297500,2350000,2445000,2449000,2492000,2387000,2495000,2542500,2391000,2297000,2297000,2295000,2495000,2495000,2550000,2597000,2695000,2499000,2642500,2495000,2362500,2525000,2497000,2524500,2792500,3099000,2922500,2822500,2792500,2850000,2895000,2794500,2794500,2774500,2774500,2950000,2950000,2995000,2995000,2995000,3200000,3097499.5,2999000,3100000,3375000,3298000
"Whitney","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159394,158444,150000,165990,159900,160000,160000,164500,169450,169900,169900,169900,160000,169900,165000,168450,168450,169900,169900,169900,175000,179450,177500,175000,179000,180000,182450,182450,177450,184950,190000,193460.5,192500,185000,189900,189900,185000,189900,199000,205000,205500,206750,212500,210449.5,212999.5,226888.5,227500,229900,229900,226250,229900,235000,246490,259450,259000
"Corona Valley","Eastvale","CA","Riverside-San Bernardino-Ontario","Riverside",98,354000,359900,368774.5,367774.5,359450,365000,369950,370000,375990,378000,370000,369900,359000,350000,349945,349900,350000,350000,351450,349900,339900,339900,339900,335000,335000,335000,335000,338990,330000,330000,330000,335000,339450,350000,349900,350000,355900,370000,389500,397450,407500,415000,435000,450000,475900,475000,475000,460000,450000,460000,475700,479900,479900,479900,479900,489900,490192,476700,472500,471450,471450,469950,479900,479850,485000,485000,478500,484000,478793,482854.5,484900,490000,489900,497000,502250,484000,489888,487000,489900,489888,494245,491205,489900,489900,500510,500900,510000,515000,525000,530000,540000,540000,548944,562500,549900,550000,558900,567500,562500,574900,561500,560000,575000,575000,577450
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e+06,2074500,2174000,2097000,2097000,1997000,2097000,1999000,2174500,2400000,2724500,2699000,2599000,2590000,2722000,2797000,2800000,2874000,2780000,2737500,2579000,2437500,2425000,2800000,3095000,2995000,2800000,2749000,2675000,2797000,2750000,2662000,2660000,2672500,2495000,2500000,2499000,2494500,2594000,2495000,2495000,2475000
"Mears Corner","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",100,274900,278000,275000,274838.5,274000,274000,269900,269900,264900,265000,260500,259950,255000,259900,262450,264999,269000,264000,260000,250671,254700,259000,254900,259250,259900,259900,244700,239900,239900,239450,236900,235000,228250,225000,230000,229000,231750,233200,240500,255000,255000,251000,262000,258900,262000,267000,269250,252450,248900,259450,266250,257000,270000,256400,253950,254900,263000,249450,246500,242500,245000,254900,256000,274450,262450,262250,269950,269000,255000,254900,255000,255000,248000,248950,255000,267998.5,262500,270000,273900,269900,274900,280000,280000,289000,279000,287450,289000,289499.5,288900,279900,279900,279900,279900,283900,284800,284900,284850,280000,288000,280000,286500,299450,299900,299900,295000
"Brentwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940000,2995000,2799500,2849000,2897500,2995000,3097000,2920000,2800000,2847000,2796500,2766900,2995000,2999000,3350000,3280000,3300000,3325000,3150000,3295000,3295000,2995000,3149500,3200000,3212500,2997500,3e+06,3225000,3150000,3495000,3769500,3855000,3995000,3922000,3624500,3150000,3295000,3495000,3445000,3395000,3445000,3450000,3395000,3310000
"Mount Lebanon","Pittsburgh","PA","Pittsburgh","Allegheny",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389450,424950,425000,404900,374900,342400,352900,325000,299900,333500,338900,304900,357450,367450,364900,364450,374900,399900,385000,370000,362450,370000,374950,394900,353000,349900,378500,359900,360000,368900,374900,399450,427200,432450,404900,373000,379900,399900,399900,399900,397450,388500,389900,389900,368500,379000,379250,384949,385000,429450,427600,402649.5,402600,422450
"Spring Branch West","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,419000,410000,399000,389000,392450,399827.5,4e+05,404900,403700,407809.5,459450,415000,412714,415000,417000,419000,412714,412000,382450,369000,367500,365000,373250,372700,377000,385000,377450,382500,365700,369000,380995,369125,364900,364900,369950,372900,373950,380000,380000,380000,390000,380000,389000
"Eastside-ENACT","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189950,189995,187472.5,189995,192995,192950,182425,189995,189999,189995,189972.5,189997,197995,2e+05,189995,189995,190000,2e+05,186247.5,195000,183725,190000,2e+05,195000,219900,219900,219450,229500,234975,234950,237450,237000,239950,239950,242000,249950,239925,242499.5,239974.5,239950,239450,239900,249925,249950,265000,262475,265000,269900,275000,271875,277900,280000,277450,285000,279925,275000,270000,289950,298250
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772450,679450,779900,789500,784000,799000,799900,824000,812450,829000,799450,769000,785000,785000,779450,814450,799000,799000,789000,792000,799000,799000,829000,849000,892500,895000,844450,849000,792000,789000,795000,789000,862500,860000,874900,899900,884900,899450,912000,889900,925000,977450,949900,989000,969900,950000,929999,949000,929999,949000,929000,884900,889900,895000,842000,839000,834499.5,849900,795000,794500,834500,849950
"North Valleys","Reno","NV","Reno","Washoe",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264900,273350,270000,277500,269900,269900,269800,284938,290000,292490,290900,290000,295490,295490,299949.5,301990,301240,299999,299999,303500,316745,315000,320490,328990,327995,346990,326950,339900,329450,338500,335000,345000
"Westchase","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784000,769000,764000,852000,968500,935000,942250,939750,1075000,1075000,1075000,1075000,924500,866950,839900,849450,832450,825000,884000,869450,832000,825000,899000,954000,939000,914000,904000,847000,880000,872500,810000
