"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1345,1300,1300,1200,1295,1375,1395,1400,1400,1400,1312.5,1395,1350,1395,1350,1350,1395,1400,1595,1495,1450,1495,1395,1437.5,1449,1485,1400,1481,1500,1497.5,1500,1550,1600,1650,1650,1700,1650,1650,1595,1595,1600,1650,1600,1600,1650,1750,1650,1650,1650,1600
"Maryvale","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",2,,,,890,875,885,912.5,895,875,850,875,850,850,825,850,850,850,850,850,845,825,815,800,815,800,825,850,850,850,850,850,875,875,850,850,850,850,850,850,850,850,850,845,850,850,850,850,850,850,850,850,875,875,875,895,875,875,882.5,895,895,895,899,895,895,900,925,915,900,900,905,925,915,950,950,950,950,973.5,975,902.5,950,950,925,899,975,987.5,1000,1000,1050,1050,1065,1075,1050,1025,1000,1025,1050,1089.5,1095,1113.5,1112.5,1145,1150,1117.5,1149
"Paradise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",3,,,,,,,,,,,,,1100,1100,1100,1150,1175,1150,1150,1100,1100,1095,1100,1100,1100,1095,1050,1050,1095,1050,1050,1050,1000,1025,1000,1000,1000,1025,1050,1050,1095,1095,1100,1100,1145,1150,1125,1150,1150,1150,1150,1125,1100,1150,1150,1175,1195,1195,1195,1200,1150,1200,1250,1250,1250,1250,1275,1250,1245,1245,1250,1262.5,1295,1300,1300,1250,1300,1195,1250,1245,1200,1300,1199.5,1250,1295,1300,1350,1300,1350,1350,1350,1350,1350,1350,1320,1315,1300,1350,1395,1375,1375,1425,1400,1475
"Upper West Side","New York","NY","New York-Newark-Jersey City","New York",4,2950,2900,3000,3000,3125,3400,3500,3600,3800,3775,3650,3500,3400,3290,3212.5,3200,3100,3227.5,3400,3500,3600,3550,3460,3275,3399,3200,3200,3329.5,3400,3366.5,3400,3400,3450,3400,3315,3300,3300,3300,3295,3299,3250,3200,3250,3495,3495,3500,3500,3500,3500,3510,3595,3550,3695,3600,3600,3600,3700,3670,3600,3695,3595,3595,3600,3600,3698.5,3695,3675,3700,3675,3657.5,3677.5,3695,3697,3697,3637,3600,3575,3500,3500,3500,3500,3599,3500,3500,3500,3500,3595,3600,3615,3600,3600,3550,3500,3550,3561,3571,3500,3500,3500,3500,3500,3530,3500,3515
"Upper East Side","New York","NY","New York-Newark-Jersey City","New York",5,,,,3200,3350,3700,3600,3800,3450,3292.5,3337.5,3000,2595,2550,2597.5,2597.5,2625,2700,2831,2895,2950,2937.5,2912.5,2775,2800,2700,2700,2750,2700,2700,2750,2795,2800,2800,2800,2800,2800,2750,2795,2700,2600,2500,2619,2800,2995,3150,3100,3097,3095,3100,3195,3100,3172.5,3100,3200,3200,3195,3150,3178.5,3195,3180,3195,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3195,3100,3100,3007.5,3000,3097.5,3100,2995,3132.5,3195,3200,3250,3285,3295,3250,3190,3190,3175,3160,3100,3100,3095,3025,3100,3125,3195,3195,3150,3100
"Sunrise Manor","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",6,,,,,,,,,,,,900,900,912.5,900,912.5,950,900,900,900,895,895,895,890,875,850,895,895,895,875,875,875,875,875,875,875,850,850,875,850,870,850,850,865,850,875,872,899,900,900,900,925,900,900,900,900,900,900,900,925,950,960,932,950,900,950,995,950,950,950,950,950,990,990,995,950,960,995,950,950,975,975,995,995,995,1025,997.5,995,1050,1050,1025,1050,1025,1000,1050,1045,1000,1050,1050,1100,1100,1100,1100,1100
"Spring Valley","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",7,,,,,,1150,1250,1250,1212.5,1237.5,1150,1195,1197.5,1100,1100,1230,1195,1175,1100,1100,1100,1100,1100,1095,1100,1100,1100,1100,1099,1100,1100,1100,1100,1150,1100,1150,1100,1150,1150,1100,1095,1075,1075,1050,1050,1095,1095,1125,1132.5,1150,1150,1100,1100,1125,1150,1150,1150,1195,1195,1199,1200,1199.5,1197.5,1195,1200,1200,1195,1161.5,1195,1200,1200,1200,1150,1100,1100,1200,1235,1150,1100,1150,1200,1200,1195,1245,1250,1275,1250,1212.5,1247.5,1253,1295,1295,1285,1295,1295,1295,1299,1300,1350,1340.5,1325,1350,1350,1350
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,2700,2486,2311,2500,2482.5,2457.5,2450,2275,2550,2600,2500,2600,2800,2800,2575
"Paradise Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",9,1475,1500,1500,1485,1500,1625,1550,1395,1275,1250,1250,1212.5,1200,1200,1200,1200,1295,1250,1200,1200,1197.5,1250,1250,1250,1200,1250,1200,1200,1250,1225,1200,1200,1195,1200,1200,1200,1197,1195,1195,1195,1195,1195,1182.5,1195,1250,1250,1262.5,1275,1295,1300,1300,1350,1350,1319,1350,1300,1325,1350,1375,1450,1500,1500,1500,1495,1467.5,1462.5,1450,1450,1475,1485,1595,1550,1550,1500,1500,1450,1450,1475,1485,1437.5,1400,1440,1350,1495,1450,1500,1500,1500,1500,1545,1500,1500,1500,1500,1546.5,1575,1525,1550,1550,1562.5,1595,1600,1600,1550
"Washington Heights","New York","NY","New York-Newark-Jersey City","New York",10,,,,,,,,,,,,,,1350,1385,1362.5,1350,1450,1450,1600,1400,1500,1497.5,1550,1500,1500,1500,1500,1550,1550,1600,1600,1595,1600,1600,1595,1600,1675,1695,1750,1750,1775,1750,1675,1675,1650,1675,1650,1650,1675,1695,1700,1700,1700,1687.5,1700,1700,1687.5,1700,1700,1700,1700,1675,1700,1687.5,1700,1700,1700,1700,1700,1687.5,1687.5,1700,1700,1675,1675,1687.5,1675,1700,1675,1675,1675,1675,1700,1750,1700,1700,1700,1800,1725,1700,1700,1700,1700,1700,1700,1725,1795,1800,1800,1799,1795,1800,1700
"Deer Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",11,,,1100,1100,1125,1100,1100,1000,1000,1099,1099.5,1150,1100,1145,1150,1100,1112.5,1150,1150,1100,1097,1095,1100,1095,1072.5,1099,1100,1125,1100,1100,1100,1100,1150,1125,1125,1150,1150,1150,1150,1100,1100,1100,1095,1100,1100,1105,1150,1150,1150,1150,1150,1195,1199,1199,1200,1200,1200,1195,1195,1195,1200,1209,1200,1225,1200,1200,1225,1250,1250,1242.5,1225,1275,1250,1250,1250,1225,1249,1225,1200,1250,1250,1200,1225,1285,1295,1300,1350,1350,1350,1350,1350,1350,1325,1300,1300,1317.5,1325,1325,1362,1400,1400,1400,1400,1400
"North Mountain","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",12,,,999,999,950,950,975,1062.5,899,899,950,899,899,900,995,949.5,925,950,950,900,900,899,895,895,895,899,900,900,900,900,900,895,900,900,945,925,945,925,925,935,935,950,950,950,950,950,950,950,950,950,950,995,995,995,995,995,1000,995,995,995,995,995,995,1025,1050,1050,995,1000,1025,1007.5,1047.5,1050,1050,1050,1095,1000,1050,1012.5,1045,1050,1050,1000,995,1042.5,1100,1100,1125,1100,1100,1100,1100,1125,1150,1150,1100,1125,1152.5,1150,1167.5,1200,1199,1300,1295,1295
"Astoria","New York","NY","New York-Newark-Jersey City","Queens",13,,,,,,,,,,,,,,,,,,1950,1800,2000,1975,1700,1700,1700,1750,1800,1798,1802.5,1850,1950,2000,2100,2200,2200,2200,2200,2100,2100,2100,2100,2000,2090,2115,2200,2100,2300,2200,2150,2150,2200,2150,2150,2200,2230,2250,2200,2297.5,2335,2300,2400,2400,2400,2300,2300,2350,2450,2400,2400,2325,2300,2300,2300,2300,2385,2300,2300,2400,2300,2374.5,2400,2325,2399,2300,2350,2291,2325,2400,2350,2300,2350,2375,2250,2300,2100,2100,2250,2250,2295,2200,2297.5,2350,2300,2300,2200
"Far North","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1200,1195,1045.5,1022,1000,1044,1045.5,1200,1200,1092,1150,1250,1278,1350,1295,1295,1400,1412.5,1400,1400,1625,1462.5,1500,1562.5,1475,1400,1450,1550,1507.5,1450,1505,1650,1535,1500,1395,1395,1390,1495,1395,1400,1450,1385,1395,1507.5,1399,1450,1495,1507.5,1397.5,1400,1450,1450,1572.5,1595,1650,1750,1799.5,1895,1895,1600,1675,1650,1550,1520,1650,1600,1550,1650,1600,1600,1600
"Bedford Stuyvesant","New York","NY","New York-Newark-Jersey City","Kings",15,,,,,,,,,,,,,,,,,,1825,1800,1700,1750,1699,1600,1600,1540,1600,1600,1700,1700,1705,1750,1750,1750,1750,1750,1800,1800,1850,1850,1995,2000,2100,2225,2199.5,2200,2100,2097.5,2050,2000,2000,2100,2150,2187.5,2300,2300,2300,2400,2400,2395,2350,2281,2325,2399,2500,2399,2400,2400,2462.5,2400,2500,2500,2489,2497,2400,2307,2500,2500,2499,2450,2445,2700,2550,2300,2400,2392.5,2400,2350,2350,2397.5,2400,2400,2400,2400,2300,2200,2300,2397.5,2500,2390,2400,2370,2475,2462.5,2450
"Williamsburg","New York","NY","New York-Newark-Jersey City","Kings",16,,,,,,,,,,,,,,,,,,,,,3300,3000,2800,2800,2750,2750,2750,2800,2800,2797.5,2850,3200,3200,3100,3099.5,3150,3060,3000,3000,3149,3150,3095,3095,3175,3400,3200,3200,3200,3200,3200,3200,3200,3330,3350,3415,3400,3405.5,3300,3300,3400,3400,3300,3400,3400,3497,3500,3500,3475,3500,3400,3413,3475,3400,3498,3550,3450,3265,3285,3300,3200,3400,3500,3300,3300,3350,3395,3500,3395,3300,3300,3300,3300,3295,3250,3200,3250,3300,3300,3200,3225,3299.5,3282.5,3200,3250
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,2972.5,2825,2950,3100,3200,3147.5,3195,3150,3297,3225,3250,3200,3337.5,3300,3500,3397.5,3500,3475,3200,3137.5,3095,3200,3100,2950,2800,3300,3422.5,3450,3499,3800,3500,3500,3495,3300,3282,3288.5,3390,3397.5,3397.5,3400,3400,3625,3750,3525,3387.5,3150
"Camelback East","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",18,,,,,,,,1500,1497.5,1400,1312.5,1222.5,1275,1200,1150,1190,1200,1190,1195,1200,1199.5,1150,1150,1200,1150,1100,1050,1050,1099.5,1099,1075,1100,1075,1050,1095,1050,1044,1050,1000,1000,1095,1050,1000,1100,1150,1162.5,1200,1200,1200,1200,1225,1295,1297.5,1250,1250,1200,1200,1262.5,1250,1250,1224.5,1349,1350,1300,1285,1295,1350,1300,1299,1295,1295,1299.5,1300,1299.5,1325,1250,1250,1200,1200,1200,1250,1250,1200,1295,1350,1350,1295,1300,1327,1350,1371,1330,1300,1295,1325,1300,1300,1350,1350,1395,1395,1486.5,1460,1482.5
"East Side","El Paso","TX","El Paso","El Paso",19,,,,,,,,,,,,,,1062.5,1100,1150,1050,1097.5,1050,1100,1100,1095,1025,1095,1062.5,1150,1150,1100,1125,1100,1100,1100,1050,1000,995,995,995,1000,1000,1000,1000,1000,1000,1000,1000,995,1000,995,995,1000,1000,1050,1075,1000,1000,1000,1000,1025,1050,1025,1025,1050,1095,1095,1100,1100,1100,1095,1075,1050,1025,1050,1050,1050,1050,1050,1095,1095,1050,1000,1050,995,1000,1012.5,1025,1050,1075,1075,1100,1100,1090,1050,1050,1000,1000,1000,1000,1050,1050,1095,1100,1095,1050,1025
"Flatbush","New York","NY","New York-Newark-Jersey City","Kings",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,2100,1850,1895,2100,1897.5,1900,1845,1800,1750,1845,1850,1913.5,1899.5,1800,1775,1695,1737.5,1650,1650,1650,1795,1800,1650,1775,1662.5,1625,1547.5,1550,1650,1625,1550,1545,1562.5,1522.5,1500,1545,1600,1650,1625,1675,1637.5,1700,1662.5,1750
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",21,,,,,,,,,,,,,995,995,925,900,900,1000,1000,950,975,985,920,962.5,935,950,900,950,975,950,920,950,950,950,950,950,950,987.5,995,985,962.5,950,950,950,950,950,950,950,962.5,1000,1000,1050,1025,950,962.5,999,1025,1000,1000,950,995,995,1000,1000,1000,1000,1000,995,995,995,985,992.5,995,1112.5,1145,1175,1125,1150,1000,1100,1072.5,1150,1050,1135,1125,1100,1150,1099,1150,1140,1150,1150,1125,1100,1176,1195,1195,1199,1200,1197.5,1220,1295,1250,1200
"Alhambra","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",22,,,,,,925,850,812.5,800,800,870,867.5,845,800,795,800,800,800,850,850,850,825,795,845,800,845,825,825,850,815,822.5,875,875,850,850,825,850,850,850,849,850,813,850,850,850,850,850,850,850,862.5,875,900,900,900,899.5,900,895,895,875,895,900,895,900,950,950,899,899,925,931,931,950,950,977.5,980,925,900,900,925,930,925,900,950,975,995,1000,1057,1065,1112.5,1099,1095,1100,1095,1095,1050,1100,1150,1110,1150,1200,1200,1195,1275,1295,1250
"Crown Heights","New York","NY","New York-Newark-Jersey City","Kings",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2400,2250,2350,2350,2350,2350,2350,2400,2350,2325,2375,2400,2375,2297.5,2250,2250,2325,2400,2425,2500,2400
"Harlem","New York","NY","New York-Newark-Jersey City","New York",24,,,,,,,,,,,,,1975,1850,1850,1800,1800,1800,1850,1850,1800,1795,1700,1700,1850,1845,1775,1787,1800,1850,1872.5,1850,1900,1850,1800,1775,1775,1779,1800,1900,1900,1800,1800,1928.5,2000,2055,2050,2100,2100,2100,2212.5,2150,2100,2075,2100,2100,2200,2100,2100,2100,2100,2100,2200,2250,2225,2200,2200,2200,2272.5,2300,2297.5,2200,2200,2200,2200,2100,2132.5,2050,2200,2100,2087.5,2100,2100,2175,2200,2237.5,2250,2347.5,2370,2300,2200,2200,2250,2200,2112.5,2225,2200,2200,2200,2200,2225,2272.5,2200,2200
"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",25,,1200,1200,1200,1200,1200,1250,1250,1237.5,1200,1200,1295,1250,1250,1250,1250,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1195,1195,1195,1200,1200,1200,1229,1225,1200,1200,1229,1200,1200,1200,1200,1200,1200,1199.5,1200,1200,1250,1250,1250,1250,1257.5,1257.5,1250,1250,1252.5,1250,1250,1275,1250,1250,1277.5,1300,1295,1295,1295,1295,1295,1300,1295,1295,1300,1300,1295,1295,1295,1295,1300,1295,1325,1350,1364.5,1375,1395,1400,1400,1400,1395,1395,1395,1400,1440,1425,1450,1495,1467,1495,1495,1500,1500
"Williamsbridge","New York","NY","New York-Newark-Jersey City","Bronx",26,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1300,1300,1425,1488,1300,1200,1178,1200,1237.5,1250,1200,1175,1150,1150,1200,1225,1201,1150,1150,1150,1150,1250,1200,1295,1300,1199,1269,1200,1250,1295,1295,1237.5,1200,1250,1225,1295,1272.5,1150,1200,1295,1295,1300,1272.5,1295,1425,1295,1400,1272.5,1150,1175,1250,1150,1272.5,1300,1150,1200,1295,1150,1250,1297.5,1295,1295,1295,1300,1390,1400,1400,1500,1475,1390,1400,1450,1500,1555,1700,1750,1700,1700
"East Harlem","New York","NY","New York-Newark-Jersey City","New York",27,,,,,,,,,,,,,,2495,2300,2497.5,2495,2600,2895,2485,2395,2372.5,2420,2400,2400,2300,2400,2400,2300,2400,2375,2300,2500,2550,2600,2600,2650,2600,2550,2550,2400,2400,2500,2600,2872.5,2750,2700,2772.5,2772.5,2750,2700,2800,2800,2900,2900,2900,2897.5,2900,2750,2900,2900,2872.5,2900,2900,2900,2900,2900,2895,2900,2850,2872.5,2900,2900,2972.5,2900,2900,2900,2900,2900,2900,2900,2895,2920,2900,2900,2850,2900,2900,2900,2900,2900,2900,2900,2900,2895,2900,2900,2900,2862.5,2800,2850,2850,2900,2850
"North Scottsdale","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa",28,2500,2675,2500,2500,2200,2500,2500,2300,2300,2300,2400,2400,2300,2250,2200,2080.5,2000,2000,2000,2000,2100,2200,2295,2300,2300,2200,2097.5,2100,2025,2100,2150,2000,2000,1900,2000,2200,2200,2200,2000,1900,1800,1800,1800,1800,1912.5,2000,2000,2000,2095,2000,2000,2195,2150,2200,2200,2250,2350,2355,2395,2400,2550,2500,2500,2500,2500,2500,2450,2495,2500,2600,2600,2500,2595,2595,2500,2297,2325,2300,2495,2299,2372.5,2500,2250,2250,2250,2162.5,2150,2175,2250,2220,2200,2195,2200,2300,2349.5,2300,2299.5,2300,2350,2250,2200,2200,2195,2147.5
"South Mountain","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",29,,,,,,,,1072.5,1025,925,952.5,962.5,1025,995,962.5,962.5,995,950,950,950,950,925,925,950,975,995,1000,950,950,995,995,999,995,995,995,995,1000,995,995,995,995,972,950,1000,1000,1000,1025,1025,1000,1000,1000,1025,995,1000,1050,1050,1050,1050,1095,1080,1100,1095,1100,1095,1095,1095,1075,1067.5,1065,1070,1075,1095,1095,1125,1125,1100,1100,1100,1100,1150,1095,1050,1095,1100,1150,1132.5,1195,1200,1200,1225,1175,1215,1195,1200,1225,1205,1200,1250,1200,1225,1275,1295,1250,1242.5
"East San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2897.5,3000,3150,3000,3000,3100,3125,3100,3075,3200,3395,3300,3200,3197.5,3000,3100,3200,3200,3195
"Bushwick","New York","NY","New York-Newark-Jersey City","Kings",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2200,2300,2300,2299,2295,2375,2400,2350,2250,2300,2300,2300,2372,2400,2450,2500,2499.5,2450,2500,2400,2400,2495,2500,2500,2500,2500,2550,2537.5,2599.5,2561,2799.5,2700,2744,2706.5,2552.5,2550,2550,2797.5,2500,2200,2450,2400,2400,2400,2400,2400,2400,2400,2350,2350,2350,2350,2350,2350,2400,2425,2375,2500,2475,2450,2425,2450,2474.5
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1300,1500,1495,1500,1575,1525,1562.5,1550,1650,1650,1735,1697.5,1650,1600,1595,1575,1650,1650,1550,1600,1700,1675,1650,1645,1600,1650,1685,1700,1700,1650,1650,1600,1600,1585,1600,1600,1597.5,1675,1695,1650,1612.5,1775,1672.5,1550,1600,1495,1500,1600,1600,1595,1585,1600,1595,1650,1650,1600,1600,1600,1595,1595,1650,1695,1600,1650,1625,1650,1625,1600
"Alief","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,900,900,900,959,900,900,900,910,800,827.5,850,855,947.5,850,875,890,900,875,900,900,900,900,877.5,847.5,850,847.5,875,800,852.5,837.5,875,925,1012.5,1050,1100,989.5,1000,1100,1095,1100,1050,1000,1000,1000,1000,1000,1050,954.5,1100,1075,1200,1100
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",34,,,,,,,,,,,,,850,795,850,850,892.5,895,995,950,975,892.5,895,875,875,875,897.5,875,875,900,800,875,850,825,795,765,795,825,825,850,850,850,850,850,850,800,850,835,795,795,795,825,850,800,800,818,800,825,750,795,770,799,795,795,775,795,800,800,800,825,875,850,825,825,850,875,850,850,885,850,900,850,850,850,800,850,850,865,862.5,875,850,870,850,850,850,827.5,815,850,850,895,895,895,895,900
"Bullard","Fresno","CA","Fresno","Fresno",35,,,,,,,,,,,,,,,,,,,,,,,,1185,1095,1195,1195,1100,1095,1075,1100,1150,1145,1150,1105.5,1100,1050,1095,1150,1195,1197.5,1195,1150,1250,1250,1200,1195,1150,1195,1195,1195,1197.5,1200,1250,1250,1250,1197.5,1250,1249.5,1250,1295,1295,1300,1250,1250,1295,1300,1295,1295,1297.5,1250,1200,1225,1250,1200,1225,1200,1250,1295,1327.5,1275,1350,1295,1350,1295,1375,1350,1350,1395,1350,1395,1390,1395,1400,1395,1450,1450,1450,1450,1495,1497.5,1500,1500,1495
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",36,,,,,,,,,,,,,,,,1100,1122.5,1200,1097.5,1100,1050,1050,1050,1050,1125,1095,1037.5,1100,1150,1094.5,1092,1050,1095,1099,1150,1100,1097.5,1150,1182.5,1150,1200,1200,1200,1200,1175,1175,1195,1195,1195,1195,1195,1212.5,1225,1200,1195,1200,1225,1197.5,1212.5,1250,1250,1275,1247.5,1250,1250,1250,1230,1265,1295,1250,1250,1250,1295,1300,1345,1295,1295,1295,1245,1295,1292.5,1300,1295,1295,1395,1435,1450,1437.5,1395,1450,1450,1400,1450,1425,1450,1450,1497.5,1450,1450,1395,1425,1495,1450,1495
"Bensonhurst","New York","NY","New York-Newark-Jersey City","Kings",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1825,1775,1900,1900,2000,2100,1987.5,1795,1790,1912.5,2175,1950,1800,1800,1812.5,1700,1750,1700,1750,1775
"Central City","Corpus Christi","TX","Corpus Christi","Nueces",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1100,1195,1095,1197.5,1150,1197.5,1200,1172.5,1100,1072.5,1050,1150,1150,1150,1175,1212.5,1250,1125,1150
"West San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2887.5,2950,2900,3095,2950,3095,2972.5,2800,3095,3195,3095,3185,3150,3400,3400,3147.5,3275,3300,3300,3275,3450,3425,3500,3500,3400,3395,3400,3500,3300,3272.5,3200,3025,3150,3150,3295,3472.5,3500,3600,3750,3600,3500,3495,3497.5,3500,3450,3300,3500,3600,3700,3795,3790,3700,3500
"Northeast","El Paso","TX","El Paso","El Paso",40,,,,,,,,,,,,,,,1000,992.5,995,1050,975,1010,975,975,995,995,997.5,1050,950,995,1097.5,995,935,950,950,962.5,950,912.5,925,930,950,955,983.5,950,950,950,950,950,950,950,950,950,950,950,962.5,995,950,950,949.5,937.5,950,950,925,975,975,985,977.5,995,995,995,950,950,950,950,950,950,985,950,1025,950,995,950,975,950,975,950,950,975,980,1000,1000,962.5,950,950,950,925,950,950,950,950,975,950,980,950,925,945
"East","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant",41,,,,,,,,,,,,,,,,,,900,895,895,850,847.5,875,875,900,895,895,935,950,950,950,950,945,950,945,895,899.5,889,895,899.5,950,989.5,912.5,925,995,1025,1000,1050,1075,1050,1050,1062.5,1075,1100,1077.5,1050,995,1050,1050,1025,1050,1050,1095,1100,1112.5,1125,1075,1095,1125,1195,1100,1097.5,1197.5,1195,1237.5,1285,1175,1075,1150,1175,1175,1195,1195,1250,1250,1275,1300,1299,1325,1250,1295,1325,1300,1295,1272.5,1250,1300,1350,1350,1395,1395,1350,1350,1375
"South Scottsdale","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1750,1750,1625,1649.5,1600,1697,1650,1695,1712.5,1795,1775,1800,1850,1800,1799,1799.5,1800,1800,1900,1850,1900
"Blossom Valley","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295,2247.5,2360,2370,2200,2297.5,2175,2370,2370,2370,2370,2425,2335,2297.5,2272.5,1995,1995,2100,1995,2295,2545,2495,2395,2400,2400,2672.5,2600,2600,2725,2447.5,2795,2872.5,2970,2970,2950,3195,3025,2800,2650,2772.5,2895,2895,3000,2725,2775,3100,2990,2950,2880,2895,2950,2950,2825,3100,2990,2995,3025,3150,3050,3000,3095,3200,3350,3200,3250,3295,3295,3200,3300,3300,3225,3100
"Sheepshead Bay","New York","NY","New York-Newark-Jersey City","Kings",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2137.5,2235,2100,2025,2174.5,1995,2150,2350,2275,2049.5,2000,2049.5,2200,2125,1900,1900,1950,2100,2100,2200,2300
"Willow Glen","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2450,2450,2397.5,2500,2535,2295,2350,2350,2422.5,2397.5,2495,2535,2595,2535,2895,2825,2895,2700,2600,2697.5,2800,3095,2962.5,2872.5,2900,2950,2900,2900,2992.5,2900,2995,2950,2897.5,2990,3200,3100,3150,3100,3075,3300,3295,3150,3250,3125,3195,3400,3300,3147.5,3350,3195,3047.5,2995,2945,3100,3100,3300,3350,3500,3500,3400,3250,3200,3350,3350,3325,3500,3475,3470,3500,3500,3500,3650,3500,3495
