"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Jamaica Plain","Boston","MA","Boston-Cambridge-Newton","Suffolk",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.375,2.39798234552333,2.48,2.53846153846154,2.48,2.44583333333333,2.48096264367816,2.38422595257128,2.24137931034483,2.24568965517241,2.25,2.31962592877274,2.5,2.62818181818182,2.66693811074919,2.66666666666667,2.65,2.66666666666667,2.66666666666667,2.57142857142857,2.42857142857143
"Carmel Valley","San Diego","CA","San Diego-Carlsbad","San Diego",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68013611229264,1.67806209044908,1.7112607261937,1.72678434382195,1.72678434382195,1.75480640496974,1.74184903974989,1.76194205168363,1.74389636273044,1.73828481502859,1.72457026354032,1.68924618404704,1.6947603590901,1.73698110016551,1.72842509071127,1.76710466696874,1.8666161247157,1.82555780933063,1.78760700035571,1.78503134739355,1.75065438612434
"East Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11929824561404,2.10526315789474,2.10526315789474,2.15384615384615,2.15384615384615,2.26285714285714,2.05666666666667,2.03333333333333,2.15384615384615,2.15384615384615,2.38461538461538,2.44833333333333,2.38461538461538,2.38461538461538,2.38461538461538,2.30769230769231,2.24,2.03846153846154
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56170440442868,2.55188839741409,2.57152041144327,2.75922160906186,3.01030408436512,2.90592081365783,3.04747320061256,2.97723492373916,2.83185840707965,2.82305865944977,2.72814956010052,2.69034167339252,2.8125,2.92764533667921,2.76595744680851,2.86057692307692,2.76134122287968,2.72189349112426,2.55927117750847,2.87562264918166
"Summerlin South","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863700899195457,0.870786516853933,0.885587844374627,0.870642937523616,0.946976264651651,0.923631965128595,0.987341772151899,0.920887400586019,0.935879539526373,0.924702774108322,0.859283184530588,0.908119658119658,0.889679715302491,0.889679715302491,0.937118490649522,0.935412026726058,0.889599264789308,0.968299711815562,0.922190201729107,0.930698284826825,1.00145273787032
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52694385804046,4.53686200378072,4.70932120818448,4.76091906437591,4.94115491034677,4.5456620744269,4.31189363995688,4.46615225487767,4.98129675810474,4.68841588511137,5.02882864657091,4.92276923076923,4.955387014425,4.72975212089077,4.97264670947818,4.97264670947818
"Corona Valley","Eastvale","CA","Riverside-San Bernardino-Ontario","Riverside",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889141127506621,0.890236603541203,0.886075949367089,0.861713361713362,0.868725868725869,0.923623445825932,0.888387529026975,0.897230481948964,0.852184691664084,0.868202413755559,0.868725868725869,0.88809946714032,0.868725868725869,0.854993260056551,0.88943146145797,0.882658359293873,0.915221579961464,0.899165061014772,0.928623452294246,0.953754070624193,0.9024064171123
"The Lakes","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793482860770207,0.793482860770207,0.782714102079211,0.77850326469111,0.78125,0.780818370165746,0.77455234452472,0.789779326364692,0.791059768960321,0.837085853693989,0.804062632247143,0.780052580916066,0.862962069644853,0.766826923076923,0.818582564778217,0.841346153846154,0.821256038647343,0.814903846153846,0.830693225557445,0.821256038647343,0.856941838649156
"North Dorchester","Boston","MA","Boston-Cambridge-Newton","Suffolk",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05555555555556,2.07142857142857,2,2,2,2.19131663526543,2.53658536585366,2.39285714285714,2.39837398373984,2.39285714285714,2.30769230769231,2.11382113821138
"Meadow Woods","Orlando","FL","Orlando-Kissimmee-Sanford","Orange",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734720416124837,0.763964950711939,0.752551020408163,0.794654010066498,0.804182084703787,0.801528630986403,0.746449312862975,0.792644582571096,0.776896284829721,0.753207285552744,0.75283270159706,0.741421197719409,0.798240379188847,0.803639275881987,0.815290537531544,0.826502732240437,0.810467479674797,0.800996796012816,0.906567992599445,0.884279845131621,0.873100010215311
"Northwood","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.535974130962,1.52687296416938,1.57247037374658,1.55555555555556,1.54230929553981,1.56571899464359,1.57127167187258,1.53142402545744,1.53403643336529,1.5545817775021,1.61423841059603,1.59317484801611,1.59108989657916,1.57384987893462,1.57284768211921
"Westgate","Henderson","NV","Las Vegas-Henderson-Paradise","Clark",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.782608695652174,0.781457451338961,0.780735735298401,0.789249146757679,0.826934435912581,0.81633964769969,0.813361496623713,0.806741573033708,0.789364353967595,0.786053418458057,0.814400400704645,0.832636628950481,0.800143202187714,0.814985795454545,0.840579710144927,0.846805234795997,0.823026177014551,0.824416342412451,0.835744778213303,0.803787515256465
"East Hampton North","East Hampton","NY","New York-Newark-Jersey City","Suffolk",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6153846153846,14.4505494505495,14.4505494505495,15.1201923076923,14.3447293447293,14.6153846153846,14.8076923076923,16.6666666666667,15,13.1884057971014,12.863184079602,13.0597014925373,12.5,11.6666666666667,11.5925925925926,10,11.1525704809287,10.4356060606061,10.4356060606061
"Northwest Harbor","East Hampton","NY","New York-Newark-Jersey City","Suffolk",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3673469387755,15.7894736842105,16.5909090909091,14.4345238095238,14,13.0119047619048,12.1212121212121,12.1717171717172,13.9300069300069,12.5,13.8888888888889,12.7906976744186,12.5,11.4109848484848,11.4285714285714,10.4058385308385,10.6451612903226,10.3807471264368,10.5309139784946,9.14285714285714
