"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",1,,0.764720709820528,0.80954518669251,0.853985576158141,0.841779279279279,0.86925027164071,0.845310944188386,0.85294007502702,0.83116543624214,0.799598618669656,0.797169811320755,0.874780573434757,0.763047958036718,0.764331210191083,0.773938084953204,0.759493670886076,0.789473684210526,0.844806007509387,0.860989355040701,0.818452380952381,0.810936051899907,0.79083279535184,0.819672131147541,0.830946803687472,0.829807692307692,0.82003562211479,0.792199878123096,0.788258575197889,0.853658536585366,0.855306526038233,0.888643655205155,0.85921024766075,0.910722621548369,0.873536892810516,0.895638629283489,0.929598794281532,0.877090301003345,0.920814753505185,0.91540404040404,0.946372239747634,1.00716204118174,1.01217656012177,1.03179029559398,1.03304267093254,0.996228662167527,0.93671679197995,0.940111231160271,0.94488188976378,0.998230088495575,1.02657528321946,1.00716204118174,0.99644128113879,0.981404958677686,0.929961089494163,1.01974183750949,1.06655290102389,1.00608604123934,1.01246105919003,1.04865771812081,1.03046594982079,1.04374900840869,1.05593607305936,1.17857142857143,1.10478359908884,1.08882521489971,1.03537532355479,1.06604513828725,1.10250569476082,1.14802631578947,1.04375187810881,1.15853658536585,1.09635248277554,1.11658460042172,1.15547839506173,1.16574965612105,1.28474042999476,1.34360175521822,1.3108941137963,1.24821683309558,1.21150933871782,1.23234463276836,1.15325375433192,1.14328322890393,1.21711659776741,1.19799786589446,1.20593405519059,1.24536301006889,1.27976377952756,1.31117604090577,1.26843657817109,1.28684632960363,1.27945828390668,1.24867303609342
"Maryvale","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865875912408759,0.865875912408759,0.820255474452555,0.820255474452555,0.820255474452555,0.848540145985402,0.848540145985402,0.848540145985402,0.848540145985402,0.848540145985402,0.848540145985402,0.848540145985402,0.848540145985402,0.848540145985402
"Paradise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",3,0.733270819265001,0.743013957110339,0.751173708920188,0.77807848443843,0.772581653383341,0.77720207253886,0.774793388429752,0.772607764877617,0.760634363762876,0.743871704453421,0.744047619047619,0.741720146304211,0.749293119698398,0.733298097480096,0.728058510638298,0.735667462871872,0.752840909090909,0.747663551401869,0.740693681098449,0.741950045455117,0.739938080495356,0.739592559787422,0.738396624472574,0.736531986531986,0.729376257545272,0.734779566130161,0.747863247863248,0.754005655042413,0.754005655042413,0.756302521008403,0.764525993883792,0.756302521008403,0.747588424437299,0.747699386503067,0.752299605781866,0.753367003367003,0.749318801089918,0.749008358878292,0.751151568284836,0.749318801089918,0.744416873449132,0.75693913929208,0.755584756898817,0.761163734776725,0.766270118964311,0.766270118964311,0.766340721162007,0.765669515669516,0.777425921062057,0.761421319796954,0.749138471177945,0.768321513002364,0.773471926083866,0.786878024085594,0.798319327731092,0.803848541278709,0.808525033829499,0.800865229395169,0.7996632996633,0.799086757990868,0.797872340425532,0.81453634085213,0.824175824175824,0.831916763784116,0.831727681438664,0.820588235294118,0.811505366395263,0.834403080872914,0.81478391153171,0.833333333333333,0.807899461400359,0.796227470829505,0.828170317851311,0.848032564450475,0.840250034440005,0.83793272041775,0.851416071924202,0.84573748308525,0.876229407188903,0.874431726426128,0.870991253644315,0.868711175779282,0.895,0.880692582113421,0.884742865003308,0.902550686723349,0.914373088685015,0.919681522915915,0.91339648173207,0.939093712834365,0.936553713049748,0.967877701748669,0.970785149117468
"Upper West Side","New York","NY","New York-Newark-Jersey City","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10271019117035,5.26951743648332,5.51379310344828,5.31440073989446,5.09252450980392,5.23918732010018,5.26666666666667,5.18650947220994,5.36869340232859,5.37634408602151,5.37555228276878,5.35660853210225,5.31034482758621,5.2,5.26630760023938,5.10546500479386,5.27272727272727,5.41035756312648,5.479145392698,5.39587852494577,5.34553532163488,5.28219696969697,5.23076923076923,5.03333333333333,4.88188976377953,4.72901785714286,4.75433378653977,5.15942028985507,5.19788165266106,5,4.83,4.88166666666667,5.23076923076923,5.01626898047722,5.11037037037037,4.89272030651341,4.74270072992701,4.8,4.96481481481482,4.94404761904762,5,4.96770833333333,4.97104166666667,4.82268357064731,4.91666666666667,4.78615196835795,4.72792207792208,4.76074074074074,4.70588235294118,4.671875,4.70803571428571,4.96666666666667
"Sunrise Manor","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",5,0.73142689439872,0.687810570433344,0.686416184971098,0.685330922926137,0.710702341137124,0.706014312167939,0.696564885496183,0.683728036669213,0.691389063482087,0.687789799072643,0.67489851150203,0.67971023122776,0.66947207345065,0.680091185410334,0.670320404721754,0.679395167398879,0.688182301062461,0.695249130938586,0.687154262350079,0.676528781252971,0.676545300592718,0.672020753987967,0.670477662678337,0.668449197860963,0.667635401797841,0.674603174603175,0.676905186695552,0.675675675675676,0.668906536346976,0.669409124906507,0.668449197860963,0.676095689945938,0.675675675675676,0.672436874812299,0.664652567975831,0.66212578882986,0.668819188191882,0.664715719063545,0.670640834575261,0.66747572815534,0.666666666666667,0.666193927724647,0.664990912753061,0.688775510204082,0.690537413476259,0.677278044081558,0.676110488134197,0.683950315728528,0.677966101694915,0.687547746371276,0.685255920550038,0.686711210096511,0.674715909090909,0.674962292609351,0.705779155574238,0.706355699874697,0.705645161290323,0.704937740258304,0.692245051365572,0.687689217100982,0.692182410423453,0.708233313030705,0.721096296746239,0.702662721893491,0.734367781474962,0.730101646257163,0.712579617834395,0.736708971616614,0.725446428571429,0.725446428571429,0.724907063197026,0.731617647058823,0.745963970003586,0.765382719255357,0.776652075380652,0.791094074950047,0.775465955173594,0.782361308677098,0.792894935752079,0.807111111111111,0.798163154091291,0.79646017699115,0.80138825317498,0.808625336927224,0.802139037433155,0.797682027787312,0.7996632996633,0.821033210332103,0.855151250718966,0.840978593272171,0.85149863760218,0.856060606060606,0.861320485863267
"Spring Valley","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",6,0.724446786090622,0.747986191024166,0.72265625,0.722815702622894,0.745031727440053,0.73932789252469,0.726845451652897,0.7351890790904,0.742372881355932,0.74422621282677,0.733333333333333,0.724806772175193,0.730688935281837,0.724242424242424,0.72463768115942,0.724313979816231,0.72463768115942,0.729345093067211,0.720164609053498,0.721003134796238,0.721443816638241,0.723241509531989,0.723716282253693,0.719874804381847,0.717967599410898,0.714854817264605,0.719004495524304,0.728175891748806,0.730778689480987,0.727272727272727,0.731334149326805,0.729285428715766,0.725371120107962,0.732459521973786,0.728658536585366,0.723970944309927,0.726527570789866,0.731512220368398,0.73015873015873,0.732847299675176,0.742738589211618,0.74580484773151,0.747879193640709,0.74487895716946,0.735294117647059,0.729736070381232,0.73988272705409,0.744203440538519,0.740901213171577,0.746534504283439,0.756253635834788,0.771929824561403,0.77292817679558,0.774932614555256,0.767820138718162,0.766348773841962,0.76271186440678,0.753465943339361,0.765462339252909,0.787813620071685,0.783699059561129,0.812354817556378,0.817153996504973,0.8193315266486,0.816013094657658,0.818598559266536,0.816013094657658,0.821780407654499,0.820953870211102,0.811688311688312,0.798362634776469,0.804946877012234,0.816543104365204,0.808258168154178,0.837081459270365,0.862422997946612,0.861126298523784,0.870322019147084,0.870213823968175,0.862129010242099,0.85499316005472,0.862068965517241,0.877024198759681,0.866269626421224,0.857927247769389,0.877160024384208,0.909130767261892,0.923236514522822,0.93002915451895,0.937734433608402,0.951683748169839,0.918686473807662,0.923482849604222
"Paradise Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926935659760087,0.966666666666667,1.03755102040816,1.0490746860542,1.03268795026726,1.00832343713459,1.04079933388843,0.955719557195572,0.982730263157895,0.949827741984514,1.07591428405116,1.09452363090773,1.10160964154082,1.11439114391144,1.13780207134638,1.12177121771218,1.19442022667829,1.16763969974979,1.15015974440895,1.21102543187887,1.25061224489796
"Deer Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03852596314908,1.03597122302158,1,1.06172839506173,1.08275328692962,1.0010162601626,0.938933486238532,0.976283180626768,0.985611510791367,0.97841726618705,1.03048780487805,1.00571428571429,1.04163567581431,1.0584681052944,1.07930785868782,1.05263157894737,1.08514724711908,1.08147080028839
"North Mountain","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905088269262498,0.915728420849281,0.99009900990099,0.872576177285319,0.972322232223222,0.954545454545455,0.953206239168111,0.965686274509804,0.959132610508757,0.961601307189543,0.99009900990099,0.997026805164367,1.0330833464629,1.00554016620499,0.997398091934085,0.954545454545455,0.997398091934085,0.977192362093352
"Astoria","New York","NY","New York-Newark-Jersey City","Queens",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.70454545454545,2.71363636363636,2.72727272727273,2.8,2.72727272727273,2.72727272727273,2.66666666666667,2.72727272727273,2.7,2.63590909090909,2.6,2.54545454545455,2.53846153846154,2.60769230769231,2.66620879120879,2.58333333333333,2.63397129186603,2.66666666666667,2.66666666666667,2.69230769230769,2.72727272727273
