"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Northeast","Anchorage","AK","Anchorage","Anchorage",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1625,1650,1670,1695,1700,1687.5,1700,1712.5,1667,1654.5,1650,1600,1625,1600,1750,1800,1800,1800,1700,1700
"Hawaii Kai","Honolulu","HI","Urban Honolulu","Honolulu",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575,3675,3500,3450,3500,3450,3200,3000,3300,3450,3525,3400,3300,3400
"Auburndale","New York","NY","New York-Newark-Jersey City","Queens",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2600,2600,2500,2425,2400,2350,2600,2500,2500,2550,2400,2350,2500,2500,2500
"Snacks-Guion Creek","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1197.5,1200,1235,1250,1275,1277.5,1292.5,1225,1200,1200,1205,1242.5,1250,1275,1295,1295,1295,1295,1295
"North Austin","Austin","TX","Austin-Round Rock","Travis",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,884.5,856,825,822,817,812,825,865.5,853,875,899
"North Linden","Columbus","OH","Columbus","Franklin",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,800,800,825,829,750,825,800,799.5,812.5,825,850,848.5,850,862.5,900,950,850,850,800
"West Pullman","Chicago","IL","Chicago-Naperville-Elgin","Cook",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1300,1375,1350,1394,1250,1362.5,1400,1350,1350,1400,1450,1400,1400,1400,1400,1300,1400,1495,1472.5
"Spring Branch East","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1650,1650,1650,1687.5,1725,1750,1695,1650,1590,1675,1697.5,1695,1750,1797.5,1772.5,1800,1897.5,1900,2100,2110
"Flatiron District","New York","NY","New York-Newark-Jersey City","New York",207,,,,,,,,,,,,,,,,,,,,,,,,,,3650,3550,3700,3761.5,3600,3600,3595,3625,3620,3598,3500,3517,3500,3497.5,3447.5,3620,3805,4102.5,3915,3860.5,3790,3770,3750,3782.5,3708,3600,3750,3750,3300,3750,3772.5,3815,3860.5,3815,3875,3878,3850,3815,3860.5,3860.5,3860.5,3782.5,3782.5,3750,3782.5,3750,3910.5,3915,3860.5,3800,3960,3906,3906,3906,3750,3782.5,3860.5,3782.5,3750,3782.5,3815,3750,3750,3750,3815,3860.5,3815,3750,3750,3782.5,3800,3772.5,3729,3782.5,3782.5,3807.5,3782.5,3860.5,3782.5
"Indian River","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.5,1250,1295,1300,1250,1300,1350,1400,1350,1350,1350,1300,1372.5,1350,1297.5,1250,1325,1350,1350,1300
"Jones Creek","Baton Rouge","LA","Baton Rouge","East Baton Rouge",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1272.5,1275,1200,1300,1300,1300,1300,1200,1295,1295,1200,1225,1350,1350
"Northwest","Reno","NV","Reno","Washoe",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,1795,1800,1850,1837.5,1850,1895,1895,1800,1795,1795,1795,1750,1795,1795,1850,2050,2150,2000,1950,1895
"Northside Village","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1475,1397.5,1500,1400,1300,1500,1450,1500,1500,1549.5,1612.5,1650,1575,1650,1650,1662.5,1595,1472.5,1400,1400
"South Chicago","Chicago","IL","Chicago-Naperville-Elgin","Cook",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1200,1150,1150,1150,1200,1150,1150,1100,1150,1150
"Las Tierras","El Paso","TX","El Paso","El Paso",213,,,,,,,,,,,,,,,,,,,,,,,,,,1287.5,1262.5,1195,1250,1250,1195,1175,1100,1150,1100,1100,1100,1100,1100,1100,1200,1200,1200,1200,1150,1150,1190,1100,1100,1100,1100,1195,1175,1200,1195,1175,1100,1095,1100,1112.5,1162.5,1150,1130,1142.5,1162.5,1195,1150,1100,1100,1100,1100,1100,1100,1100,1100,1075,1100,1100,1100,1095,1050,1100,1100,1100,1100,1110,1105,1100,1100,1095,1095,1095,1050,1050,1050,1075,1095,1100,1100,1100,1195,1200,1195,1100
"Meadow Woods","Orlando","FL","Orlando-Kissimmee-Sanford","Orange",214,,,,,,,,,,,,,,,,,1200,1200,1250,1200,1200,1225,1250,1250,1250,1295,1290,1250,1250,1295,1262.5,1325,1325,1312.5,1300,1250,1250,1300,1350,1375,1385,1395,1300,1350,1395,1395,1375,1350,1350,1350,1350,1400,1400,1400,1400,1395,1412.5,1400,1400,1400,1405,1417.5,1400,1400,1475,1475,1450,1475,1475,1495,1450,1485,1500,1500,1450,1495,1500,1450,1450,1547.5,1462.5,1498,1450,1595,1625,1595,1595,1585,1595,1600,1647.5,1600,1637.5,1685,1662.5,1650,1685,1700,1750,1750,1750,1717,1725,1725
"Woodbridge","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3116.5,3150,3195,3200,3200,3250,3397.5,3300,3400,3250,3197.5,3200,3250,3300,3116.5,3400,3166.5
"Greenbrier East","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1475,1485,1395,1522.5,1550,1600,1562.5,1425,1450,1595,1597.5,1550,1450,1500,1585,1685,1625,1750,1772.5,1650,1750
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2750,2450,2462.5,2591,3000,2975,2674,2975,2975,2900,2800,2800,2887.5,2772,2600,2625,2675
"Northwood","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",218,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2950,2800,2800,2700,2750,2600,2550,2500,2690,2900,2700,2795,2875,2950,2875,2850,2897.5,2825,2750,2750,2695,2750,2750,2775,2850,2850,2900,3050,3025,2925,3100,3175,3200,2900,3050,3075,3100,3200,3050,3050,3100,3150,3200,2975,2975,2925,3000,3050,2997.5,3150,3000,2925,2900,2900,3150,3200,3000,3000,3300,3300,3300,3200,3300,3300,3200,3300,3295,3325,3350,3275,3300,3350,3300,3325,3499.5,3400,3500,3500
"Westgate","Henderson","NV","Las Vegas-Henderson-Paradise","Clark",219,,,,,,,,,,,,,,,,,,1547.5,1512.5,1535,1412.5,1500,1500,1572.5,1595,1600,1500,1500,1597.5,1525,1470,1475,1500,1495,1450,1495,1400,1400,1400,1395,1400,1399,1400,1395,1400,1500,1400,1450,1495,1475,1450,1450,1400,1400,1500,1400,1395,1462.5,1495,1472.5,1672.5,1550,1487.5,1662.5,1600,1495,1495,1625,1595,1550,1450,1450,1550,1595,1550,1595,1650,1650,1722.5,1595,1595,1495,1472.5,1475,1572.5,1672.5,1695,1817.5,1725,1700,1700,1750,1722.5,1695,1695,1895,1895,1717.5,1695,1725,1875,1725,1700,1797.5
"Valley Ranch","Irving","TX","Dallas-Fort Worth-Arlington","Dallas",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.5,2172,2175,2150,2200,2200,2225,2295,2372.5,2325,2300,2300,2300,2299.5,2297,2225,2195,2200,2250,2250,2225,2250,2300
"Pacific Palisades","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9275,9275,9850,9500,9800,10000,10250,10250,9500,9985,9985,9987.5,10450,10700,11500,11500,10900,9972.5,9425,10000,10500,10000
"Back Bay","Boston","MA","Boston-Cambridge-Newton","Suffolk",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,3300,3275,3150,3475,3775,3775,3775,3975,3975,3999,3999.5,3860,3850,3855,3999,3600,3500,3929.5,3999,3860,3999,3999,3999,3999,3999,3999,3999,3999,3999,3999,3999,3995,3997,3999,3999,3850,3500,3860,3999,3850,3700,3850
"North End","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2200,2500,2500,2550,2425,2425,2300,2000,2000,2250,2600,2600,2700,2600,2600,2600,2600,2500,2500,2400
"West Park","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3300,3200,3222.5,3300,3350,3300,3400,3400,3400,3300,3325,3500,3445,3350,3350,3500,3500,3500,3500,3495
"Springlake, University Terrace","Shreveport","LA","Shreveport-Bossier City","Caddo",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.5,1400,1325,1300,1350,1400,1374.5,1250,1245,1200,1295,1275,1275,1300,1200,1200,1300,1300,1272.5,1300,1350
"Great Neck","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.5,1350,1300,1400,1400,1395,1395,1500,1375,1400,1312.5,1300,1337.5,1350,1299,1299,1295,1425,1395,1400,1375,1385
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,2995,3400,3295,2995,3200,3250,3375,3400,3100,3350,3400,3250,3500,3395,3500,3475,3475,3495,3497.5,3500
"Anthem","Henderson","NV","Las Vegas-Henderson-Paradise","Clark",228,,,,,,,,,,,,1395,1397.5,1325,1350,1450,1485,1400,1450,1400,1400,1400,1497.5,1495,1495,1495,1497.5,1400,1450,1550,1550,1550,1572.5,1500,1495,1525,1595,1537.5,1495,1495,1490,1500,1484.5,1462.5,1550,1450,1395,1385,1412.5,1400,1450,1495,1550,1700,1600,1500,1600,1650,1700,1725,1725,1695,1797.5,1849.5,1695,1650,1697.5,1750,1772.5,1700,1672.5,1695,1775,1695,1695,1695,1795,1695,1697.5,1725,1672.5,1572.5,1695,1650,1800,1895,1800,1850,1900,1800,1850,1800,1695,1650,1650,1825,1995,1900,1800,1897.5,1800,1750,1795,1850
"South Reno","Reno","NV","Reno","Washoe",229,,,,,,,,,,,,,,,,,1485,1399.5,1395,1400,1450,1450,1385,1425,1350,1350,1425,1597.5,1449.5,1399,1400,1495,1495,1550,1500,1500,1495,1500,1462.5,1500,1599.5,1550,1500,1500,1487.5,1500,1495,1450,1495,1495,1500,1520,1550,1600,1600,1600,1595,1600,1650,1675,1687.5,1600,1620,1650,1650,1600,1625,1650,1630,1695,1672.5,1695,1695,1750,1750,1772.5,1750,1795,1762.5,1712.5,1735,1650,1700,1700,1812.5,1950,1850,1897.5,1900,1900,1985,1950,1895,1995,1925,1900,1895,1992.5,1999.5,2000,2000,2125,2095,1950
"Frankford","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,1000,1000,1000,995,1000,1000,992.5,1000,950,977.5,950,999.5,1100,1100,1150,1100,990,950,987.5,1000
"Braeswood Place","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2050,1750,1647.5,1925,1972.5,1995,1950,2200,2150,2125,2100,2100,2100
"Central","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1589,1597.5,1650,1650,1572.5,1527.5,1595,1600,1695,1715,1525,1587.5,1672.5,1750,1737.5,1695
"Northampton","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.5,1200,1250,1175,1250,1300,1250,1275,1297.5,1295,1250,1300,1300,1350,1350,1262.5,1282.5,1295,1295,1295
"Green Valley South","Henderson","NV","Las Vegas-Henderson-Paradise","Clark",234,,,,,,,,,,,,,,,,,,,1362.5,1312.5,1300,1375,1350,1400,1400,1350,1295,1295,1297.5,1295,1295,1295,1295,1295,1380,1400,1300,1250,1237.5,1250,1250,1275,1325,1285,1250,1350,1399,1350,1345,1340,1300,1337.5,1295,1295,1350,1350,1375,1375,1395,1397.5,1395,1400,1425,1397.5,1400,1522.5,1497,1395,1375,1327.5,1400,1495,1450,1497.5,1395,1397.5,1472.5,1350,1385,1325,1387,1345,1450,1250,1295,1432.5,1497.5,1500,1600,1525,1500,1495,1495,1495,1495,1495,1475,1597.5,1595,1500,1500,1595,1537,1497
"Meyerland Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.5,2295,2287.5,2350,2437.5,2450,2100,2000,2000,2000,2100,2175,2100,2100,2075,2175,2175,2200,1990,1997.5,2000,1875,2000,2200,2200,2250,2275,2250,2200,2199,2350,2325,2475,2625,2595,2500,2345,2400,2295,2300,2250,2225,2100
"Near North","Chicago","IL","Chicago-Naperville-Elgin","Cook",236,,,,,,,,,,,,,,1591,1650,1680,1760,1790,1730,1720.5,1725,1700,1700,1750,1735,1750,1756.5,1875,1823,1845,1835,1717,1682,1650,1750,1750,1788,1785,1884.5,1899.5,2023.5,1752,1752,1752,1748,1750,1748,1744,1744.5,1748,1748,1744.5,1744.5,1745,1748,1748,1746.5,1744.5,1744,1750,1752,1748,1717,1744.5,1724,1724,1720,1724,1734,1744.5,1744.5,1748,1750,1723,1722,1720,1722,1724,1724,1734,1734,1744,1744.5,1735,1734,1734,1744.5,1748,1748,1748,1748,1748,1734,1734,1744.5,1744.5,1744.5,1748,1745,1746.5,1748,1752,1752,1752
"Bergen-Lafayette","Jersey City","NJ","New York-Newark-Jersey City","Hudson",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1900,1897.5,1800,1800,1750,1700,1600,1750,1697.5,1695,1850,1850,1800,1725,1800,1800,1750,1700,1800
"Sheep Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585,1595,1607.5,1695,1695,1607.5,1600,1600,1520,1425,1422.5,1450,1475,1450,1685,1695,1550,1597.5,1625,1592.5,1785
"Westbury","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1750,1700,1615,1725,1700,1695,1672.5,1750,1800,1695,1672.5,1700,1662.5,1700,1700,1800,1795,1772.5,1772.5,1700
"Eagledale","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,800,800,775,766,775,775,775,795,775,775,775,775,797,775,795,780,795,797.5,825,800
"Sunnyside","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1150,1150,1100,1100,1150,1150,1100,1097.5,1172.5,1195,1187.5,1195,1200,1247,1200
"Haddington","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,987.5,1000,987.5,972.5,950,950,975,950,950,975,1012.5,1075,1000,985,1000,1000,1050,1100,1050,1000
"Southwest Raleigh","Raleigh","NC","Raleigh","Wake",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1475,1550,1500,1462.5,1450,1350,1395,1357.5,1300,1350,1325,1495,1495,1350,1349.5,1400,1495,1495
"Sandalwood","Jacksonville","FL","Jacksonville","Duval",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1325,1395,1300,1450,1422.5,1495,1532.5,1500,1500,1500,1470,1500,1495,1500,1410,1500,1547,1500,1531,1537,1575,1600,1550,1580
"Summerfields","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1395,1397.5,1300,1295,1350,1339,1345,1395,1382.5,1395,1395,1395,1395,1400,1450,1495,1395,1400,1425,1410,1450,1450,1450,1450,1475,1485
"South Acres - Crestmont Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1262.5,1324.5,1375,1335,1300,1287.5,1375,1350,1312.5,1250,1350,1400,1450,1412.5,1350,1400,1445,1425,1425
"Tule Springs","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",247,,,,,,,,,,,,,,,,1470,1450,1350,1295,1262.5,1300,1250,1295,1250,1197.5,1250,1250,1250,1272.5,1295,1285,1300,1295,1295,1250,1250,1250,1275,1250,1200,1212.5,1300,1300,1300,1300,1300,1340,1295,1295,1295,1250,1295,1300,1350,1350,1329.5,1347.5,1350,1325,1300,1312.5,1350,1350,1295,1350,1395,1362.5,1395,1395,1350,1395,1400,1325,1337.5,1295,1400,1350,1362.5,1325,1295,1350,1395,1295,1492.5,1490,1450,1495,1400,1450,1495,1495,1495,1450,1499.5,1497.5,1495,1500,1550,1550,1565,1550,1550,1577.5,1497.5
"Streeterville","Chicago","IL","Chicago-Naperville-Elgin","Cook",248,,,,,,,,,,,,,,1720,1659,1672,1750,1845,1805,1846,1861.5,1940.5,1900,1945,1900,1947.5,2185,2185,1950,1938,1904,1850,1687,1722,1790,1900,1850,1845.5,1950,1980,2037.5,1980,1980,2027.5,1980,1980,1953.5,1950,1950,1950,1950,1965,1957,1980,1972.5,1965,1980,1982.5,1980,1953.5,1965,1965,1965,1961,1957,1953.5,1953.5,1980,1980,1980,1980,1985,1985,1982.5,1982.5,1972.5,1972.5,1961,1950,1972.5,1972.5,1957,1972.5,1961,1980,1980,1972.5,1957,1957,1961,1961,1965,1965,1961,1961,1957,1961,1957,1953.5,1957,1965,1972.5,1972.5,1985
"East Tampa","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,995,995,995,1050,1100,1100,1100,1100,1100,1100,1150,1197,1150,1150,1145,1100,1150,1200,1200,1195,1150,1100,1184.5
"Freeport-Hackberry","Irving","TX","Dallas-Fort Worth-Arlington","Dallas",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675,2945,2970,2650,2850,2600,2650,2850,2800,2675,2795,2595,2525,2645,2750,2600,2500,2595
"Greenbrier West","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1450,1420,1397.5,1425,1495,1495,1395,1380,1330,1295,1300,1400,1550,1550,1550,1542.5,1722.5,1695,1595,1468,1472.5,1550
"Five Points","Toledo","OH","Toledo","Lucas",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,797.5,792.5,762.5,780,785,795,800,800,800,795,795,797,775,795,795,797.5,800,795,790,800
"Southeast Raleigh","Raleigh","NC","Raleigh","Wake",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1295,1295,1322.5,1347,1325,1325,1300,1300,1295,1295,1295,1350,1350,1375,1370,1350,1350,1330,1350
"Stapleton","Denver","CO","Denver-Aurora-Lakewood","Denver",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.5,2435,2375,2400,2397.5,2399.5,2472.5,2400,2395,2325,2375,2495,2622.5,2500,2500,2495,2475,2415,2395,2382.5,2450
"Hartranft","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1550,1600,1525,1500,1550,1500,1350,1200,1400,1600,1600,1800,1625,1600,1612.5,1600,1525,1400,1450,1400
"Kingesessing","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,1000,1000,1000,1000,950,962.5,1025,1100,1000,975,1000,1000,1000,1050,1090,1050,1100,1100,1050,1100
"Prosperity Church Road","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1350,1379.5,1369,1400,1497.5,1582.5,1575,1450,1427.5,1450,1440,1445,1535,1450,1512.5,1535,1480,1410,1495,1450,1427.5
"Ost - South Union","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1200,1225,1225,1285,1200,1200,1150,1185,1197,1200,1250,1250,1250,1200,1189,1200
"Western Branch North","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1425,1422.5,1400,1497.5,1472.5,1450,1450,1525,1395,1500,1397.5,1397.5,1400,1400,1372.5,1395,1372.5,1495,1495
"Macgregor","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1700,1900,1800,1825,1725,1600,1600,1850,1925,2025,2000,1950,1999.5,1987,1999,1997,1800,1800,1850
