"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637534,1795000,1790000,1599900,1450000,1539000,1600000,1599000,1600000,1799000,1950000,1950000,1925000,1950000,1875000,1937500,1874500
"Jamaica","New York","NY","New York-Newark-Jersey City","Queens",12,459499.5,472499.5,479000,474900,479000,472449.5,461000,465000,459999,449999.5,459999,454000,449000,449000,454000,458500,459999,440000,429990,449000,437500,439000,429000,399000,399000,399499.5,399000,399999.5,422000,419499.5,427000,439000,449000,459000,439000,449000,449000,449500,449950,459999,469000,469999.5,499000,519999,529000,519000,519000,519000,499000,493500,489000,489000,489000,489000,499000,519000,519000,529900,589000,589499.5,599000,599000,599000,579000,589000,589000,539000,569000,619000,649000,639000,649000,649000,649000,675000,675000,679000,699000,679900,689000,699000,7e+05,699000,729000,729000,729000,699000,690000,695999,675000,675000,684999.5,699000,699000,689999,679499.5,679999,675000,682499.5,675000,675000,675000,699000,699000,675000
"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",13,429450,429950,410000,415499.5,379950,349999,349945,310000,329500,329500,320000,299949.5,299900,302450,325000,309000,275450,290868.5,293368.5,293368.5,289900,284949.5,299900,309500,310000,316900,310000,339900,350000,349900,335000,339900,330000,339950,349900,349900,344000,342000,340000,350000,350000,379500,409900,410000,409950,419000,419950,399000,398888,389888,409675,407182,435524.5,429450,449997,434950,429900,425000,429990,434950,419920,430000,438950,438450,449000,449888,489900,491497.5,477500,475000,469900,469895,468000,440000,469990,466250,469450,499850,460000,491571.5,499900,487000,489000,489151,485000,485000,485000,479900,494995,488500,492500,516500,517931.5,517500,524200,534950,541859,560695,529900,529900,575490,580880,565000,584900,550000
"Williamsbridge","New York","NY","New York-Newark-Jersey City","Bronx",14,5e+05,539000,530000,529000,527000,522500,519000,499000,499000,499000,499000,499000,499000,499000,499000,499000,504000,490000,477000,499000,484500,479000,490000,499000,490000,479000,505000,5e+05,5e+05,479000,489000,492500,489000,489000,484000,504000,479000,519000,525000,529000,499500,525000,519000,519000,519000,529000,529000,529000,529000,519000,529000,529000,529000,549000,549000,519000,515000,549000,549000,549000,550000,520000,549000,529000,529000,527000,529000,559999,569000,569000,574000,599000,599000,599000,599000,599000,587000,575000,579000,579000,579500,599000,599000,599000,599000,629000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000
"Bushwick","New York","NY","New York-Newark-Jersey City","Kings",15,522500,499000,499000,499000,499000,499000,499000,499000,499000,499000,499000,499000,499000,499000,519000,537000,522000,529000,524000,519000,519000,519000,529000,527000,529000,529000,519000,499000,499999,539000,549000,549000,549000,569000,559999,575000,569000,589000,599000,599000,629000,679000,699000,750000,790000,799000,799000,799000,819999,829499.5,849000,829499.5,849000,849500,899000,975000,999499.5,999000,999000,999000,999000,999000,999000,999000,999000,999000,1050000,1099999.5,1189000,1190000,1200000,1200000,1300000,1335000,1399000,1397000,1350000,1350000,1350000,1300000,1350000,1350000,1350000,1350000,1300000,1300000,1300000,1300000,1327000,1300000,1400000,1400000,1300000,1400000,1400000,1387000,1387000,1500000,1499500,1629500,1525000,1580000,1659000,1659000,1650000
"Corona","New York","NY","New York-Newark-Jersey City","Queens",16,729000,729000,699000,699000,699000,699000,699000,699000,702500,697000,690000,680000,680000,680000,689500,699000,699000,722500,749000,699000,729000,699000,720000,699000,699000,699000,695000,690000,699000,689500,690000,689500,679000,689500,699000,698000,699000,699000,737000,722000,724000,709000,749000,869000,880000,869500,869000,890000,890000,869000,872000,850000,809000,814500,850000,869000,869000,920000,899999,930000,982500,948944,950000,993500,1024500,1100000,1099000,965000,949000,949500,1020000,1100000,1100000,1100000,1150000,1150000,1100000,1060000,1100000,1070000,1125000,1150000,1150000,1150000,1200000,1190000,1294000,1300000,1384444,1399000,1380000,1388888,1388888,1350000,1380000,1372500,1380000,1440000,1469444,1440000,1385000,1399000,1399000,1399000,1394500
"Northwest","El Paso","TX","El Paso","El Paso",17,399000,368900,343925,368900,392999.5,397500,389999,409500,424900,422425,427500,425000,419950,424950,422000,399900,399700,410000,391500,379925,404950,417000,399900,399000,399000,394900,398500,391950,379000,378500,390000,384950,380000,375000,372450,374500,369900,349700,365000,369900,359000,358900,360500,389000,385000,369900,369700,366950,365000,359500,363444,365000,365000,365000,369400,369800,369800,369900,379500,397449.5,419950,399900,414500,385000,399900,405000,399900,399925,399900,395500,397700,390000,381950,377200,399000,396950,389475,349950,359000,354388.5,334900,369450,365000,349450,349000,349450,349999,364900,365000,364500,354975,365000,360000,360000,379950,384475,394925,393925,399950,389900,397950,395000,389900,385000,357995
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269999,1299000,1275000,1299000,1200000,1242000,1199400,1150000,1150000,1100000,1150000,1282500,1250000,1235000,1290000,1290000,1299500,1300000,1354000,1325000,1320000,1295000,1379000,1300000,1299000,1300000,1349500,1450000,1450000,1399999,1399999.5,1430000,1450000,1449000,1439999,1459000,1400000,1399000,1400000,1440000,1424000,1495000,1594500,1599000,1600000,1599000,1570000,1530000,1549500,1595000
"Logan Square","Chicago","IL","Chicago-Naperville-Elgin","Cook",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407375,407825,349900,410000,410000,399900,399000,399375,389000,422500,425000,455000,442000,450000,465000,464950,487000,459000,450000,455000,461200,480000,455000,452500,450000,455000,502000,532450,549950,524500,570000,572500,538500,549000,580000,599945,575000,572000,599000,6e+05,599000,599450,599450,599000,599000,599000
"Preston Hollow","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799000,1774000,1573000,1599000,1750000,1795000,1696750,1698500,1624500,1595000,1500000,1395000,1300000,1295000,1370000,1360000,1380137.5,1525000,1424500,1495000,1495000,1495000,1442000,1399000,1389637.5,1447000,1499000,1599999,1495000,1574000,1749000,1749000,1829990,1850000,1749900,1849500,1870000,1749000,1749000,1562000,1680000,1764450,1824500,1999900,2097499.5,1844000,1872500
"Northridge","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009999,1037000,999000,995000,999000,989000,997250,954500,950000,950000,920000,920000,950000,975000,934000,962500,975000,1072000,945000,975000,949950,975000
"Alafaya","Orlando","FL","Orlando-Kissimmee-Sanford","Orange",22,262450,250000,235500,236000,237494,250000,249900,249900,239000,249450,249900,245000,236000,230000,235000,214900,221000,224495,222000,222000,224990,238500,224990,232500,237450,240995,239900,235000,239900,242450,246250,250000,253995,254900,259900,255945,259995,270000,281495,294990,304021,299445,3e+05,301990,320995,314900,327551,328725.5,318950,320000,324950,325000,315000,312000,314966,311990,314900,322494.5,308995,309000,304900,318215,309900,309900,312950,332449.5,336807.5,339000,334900,334900,339900,329950,326495,339450,345750,349450,341000,335000,335000,339000,348450,349900,335900,338455.5,338455.5,330000,349500,349000,350000,350000,350000,352500,352450,372400,378990,376995,377500,375000,364250,354950,367500,372000,374000,379250,375000
"Boyle Heights","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699999.5,689900,689450,699999,7e+05,714450,754444,765000,792500,789900,772450,765000,750000
"Woodland Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137500,1175000,1187000,1172500,1195000,1172500,1290000,1219500,1240000,1250000,1296750,1296750,1299000,1298750,1249999,1275000,1298750,1312000,1278750,1197653,1259000,1199000,1212000,1249500,1262500,1249500,1249500,1259000,1295000,1254000,1289000,1285000,1285000,1299000,1285000,1296750,1299000,1325000,1298750,1379000
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074999.5,2024000,1999000,1945000,1992000,1997497.5,1999997,2049499.5,2100000,2125000,2049500,2172500,2150000,2169500,2337000,2348500,2273500
"Little Village","Chicago","IL","Chicago-Naperville-Elgin","Cook",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,196950,196950,194749.5,183750,189900,179900,185000,180147,180023.5,199087.5,199137.5,224450,224950,219900
"Canyon Country","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",27,605925,522500,554999.5,550000,525000,529499.5,535000,525000,539949.5,521346,515000,509950,502449.5,464450,477250,490000,453200,474900,480000,495750,480000,450000,469950,444900,430000,450000,480000,489950,520000,503990,549500,530000,570000,554287.5,519950,546350,565920,575000,576225,599999,584950,575000,594475,589000,589000,582450,599000,599000,649000,594450,582495,610000,599499.5,620000,642000,635000,635000,649000,635000,649000,667000,639990,657000,650000,659950,679999.5,675000,675000,674950,665000,652450,657000,749000,794495,715000,749900,729000,699999,699990,699000,689000,679000,687000,699900,699949.5,729475,679000,702499.5,714800,739000,752500,729950,699900,707400,694450,689000,699950,699900,710000,699900,737450,749126,762000,757450,749950
"Clear Lake","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432500,437000,430000,479000,537450,529900,602481,611645.5,616850,615400,617400,625400,622950,615900,607152,617400,615900,586990,574314,559990,582333.5,568749.5,549000,549891.5,593881,588990,575490,557414.5,590990,564490,591123,590785.5,623990,612612.5,619235,610000,579123,555990,508388,459187.5,451950,483000
"Princess Anne","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",29,549900,533000,554625,554900,549000,539000,539500,548000,555000,549900,549900,546500,549950,557200,553450,540200,537000,547500,550000,549900,549950,559000,544500,549900,564450,549900,529900,523800,514400,534499.5,547450,555000,539000,545900,565000,557450,560000,565000,562500,565000,565000,549900,549500,542900,554900,554900,550950,545950,542900,549000,542900,515450,539900,541450,542900,549500,550900,545942.5,540940,517450,5e+05,481912.5,495000,499000,489510,5e+05,499000,502500,499000,497000,475305,492950,493450,5e+05,502500,526600,522450,529900,534990,540000,537777,539990,529990,529990,593345,6e+05,589000,599949.5,611900,610000,589900,593500,599000,589000,589000,567000,589000,589000,589900,579000,569000,559900,557900,553950,569000
"Kingwood","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432450,430000,434950,422500,430000,487719,485000,437000,425000,420000,417000,428000,439000,449900,449900,464900,467450,449900,464450,474000,410000,410000,449900,438700,433500,437000,437500,454910,469900,442470,443620,439625,444250,468990,474450,437245,426990,439000,425000,439900,443990,439450,435945,435945,436990,435000,442000,435000,432301,439900,439950,447995,450945,479900
"Woodward Park","Fresno","CA","Fresno","Fresno",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439000,475000,475000,474900,439900,444450,464900,464950,465000,499450,499000,530000,572450,550000,559250,599900,599950,592450,599900,549900,549900,499900,537400,512450,484950,479990,480000,479900,489000
"South Austin","Chicago","IL","Chicago-Naperville-Elgin","Cook",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147400,160000,149950,148500,148450,160000,159000,157900,155000,155000,139900,149750,150000,150000,167450,170000,179000,179000
"Centennial Hills","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309990,304945,291450,279950,299999,320000,325000,332450,371950,368900,374900,365000,402800,365000,354950,360000,399900,441490,434990,474000,499999.5,474500,475000,460000,436990,426025,429950,399999,399900,387000,387499.5,382600,377449.5,397000,409990,450000,464950,449250,454900,449250,430000,449450,454450,454000,459000,465000,482500,540000,512500,525000,545000,555990,552520.5,565495,562450,572000,584000,594900,592000
"Lone Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",34,340000,345000,322450,264900,274461,299995,269922,240000,237050,245000,246450,235000,235000,234900,239000,235000,229900,225000,219950,227950,216000,218900,212500,209000,209450,217990,209950,220500,229950,237899,230000,235800,230000,225500,229000,227500,225000,225500,245000,252496,250000,264950,280000,295000,280000,264950,280000,295000,299900,296750,306250,307500,319950,322919,322944,319900,325394,329900,325000,322500,325000,324990,324995,330000,329900,324900,329995,337860,339995,329950,335250,319000,311000,331950,339900,339500,339000,349749.5,348925,349900,349900,350000,349700,359500,382450,382400,370000,374949.5,375000,369000,385000,389000,375500,379000,402449.5,404249.5,399999,429000,460000,450000,450000,450000,452990,450000,445000
"Lake View","Chicago","IL","Chicago-Naperville-Elgin","Cook",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572000,1599000,1599000,1549000,1548000,1549000,1462500,1549999,1399500,1350000,1299499.5,1500000,1500000,1499500,1390000,1497450,1449000,1449000,1520000,1557000,1524500,1524500,1524500,1485000,1490000,1492500,1488950,1497900,1498450,1499749.5,1498450,1499000,1499000,1499000,1550000,1499000,1599500,1634750,1587250,1450000,1250000,1175000,1200000,1290000
"Queens Village","New York","NY","New York-Newark-Jersey City","Queens",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995000,995000,995000,1095000,1095000,1095000,1148800,1148800,1148800,1148800,1148800,1148800,1148800,1121900,1148800,1148800,1095000,1095000,1095000,1095000
"Greater Uptown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702500,2875000,2730000,2797500,2795000,2884500,2595000,2597500,2887000,2562000,2497500,2497500,2447000,2562500,2795000,2999900,2995000,3250000,3372500,3295000,2797500,2950000,2917500,2775000,2699000,2675000,2999000,3074500,2995000,3200000,3250000,3125000,3100000,2995000,2822000,2900000,2925000,2997000,2999000,2972500,2995000,2995000,2995000,2922500,2922500,2872000,2699500,2799500,2774500,2774500,2495000,2500000
"Summerlin North","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",38,543250,539950,539950,532400,535700,507450,535700,483950,399900,417000,399000,399900,355000,355000,408750,360400,375000,335900,315000,330950,344450,339900,339000,334350,339000,344900,349000,359000,359000,360000,389000,360000,379900,374900,362500,425000,454500,460000,449000,425000,412450,474950,459900,450000,465000,465000,448888,450000,472495,439900,435000,430000,440000,447250,474999.5,559900,532990,582000,545995,536445,549000,559990,554990,549990,534944,527800,519000,525817.5,535000,559990,544900,560685,547400,549900,525000,550000,550000,550000,549900,549900,535000,534900,546450,549500,536950,534450,519000,535000,552500,590000,636994.5,624900,629950,636995,638990,655240,668490,668990,584990,607449.5,569000,602400,649949.5,697995,696990
"Memorial","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995900,949000,899000,844250,797000,899000,885750,899000,812475,872500,975000,999000,989000,924750,895000,924750,994444,966500,799000,764500,785000,749900,749900,807000,882000,859250,824000,791350,770250,735000
"Encino","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",40,1899000,2199000,2100000,1900000,2199000,1999499.5,2e+06,1849999.5,1849999.5,1874500,1799000,1762000,1849999,1795000,1799000,1617000,1729000,1687000,1664000,1679000,1687000,1695000,1675000,1685000,1665000,1537000,1575000,1595000,1695000,1575000,1670000,1744775,1667500,1525000,1595000,1682500,1682500,1585000,1575000,1580000,1495000,1750000,1874500,1909500,1849000,1849500,1724500,1899000,1850000,1925000,1925000,1890000,1999000,1959000,2100000,2049000,1947000,1895000,1997750,2222000,2219500,2124500,2000500,2087500,2145000,2150000,2195000,2350000,2300000,2447500,2447500,2444500,2444500,2489000,2549500,2390000,2395000,2290000,2320000,2199999.5,2174497.5,2244500,2299000,2289000,2199500,2199000,2199000,2111000,2195000,2199500,2385000,2475000,2549000,2424500,2350000,2646500,3049500,2699000,2422000,2622000,2995000,2935000,2662000,2700000,2524499.5
"Gresham","Chicago","IL","Chicago-Naperville-Elgin","Cook",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164900,159700,149900,149900,149900,169000,161950,156950,157499.5,156900,164900,168900,169000,151000,144950,144900,144900,159900,162450,185000,181500,179000,164961
"Brighton Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154450,165000,175900,179900,180000,185000,199900,199900,199000,199450,182400,187450,185250,197700,179900,199900,199900,199900,212449.5,212449.5,192400,209000,209450,204999,209900,179949.5,199450,182450,187400,199450,199000,199000,183750,190500,199000,218949.5,224900,223900,224900,249000,240000
"Briargate","Colorado Springs","CO","Colorado Springs","El Paso",43,375000,375000,370000,362500,350000,349900,345000,344900,326500,325000,322500,327500,314950,315000,315000,320000,330400,327350,329900,329700,354950,339000,347500,338475,330900,339950,336000,330000,339900,339900,352500,359900,359900,350000,348000,349900,334999,349000,354900,359900,359900,359900,355000,364075,373450,367000,379950,374265.5,367000,389900,395000,375000,375000,368900,368700,374750,375000,379900,374750,378500,378925,374900,382500,398500,399000,399750,386250,375000,374950,379900,389000,391200,399000,385000,401900,424000,428700,424000,424000,425000,409900,424900,414819.5,418709.5,422500,445916,434900,432000,435160,434900,435160,428500,432500,441030,441030,409050,429900,429900,442580,447499.5,445000,442250,442250,450000,429950
"Carmel Valley","San Diego","CA","San Diego-Carlsbad","San Diego",44,1224900,1249000,1260000,1298500,1249000,1225000,1249000,1239000,1199999,1235000,1150876,1100000,1199000,1230000,1199250,1187438,1150000,1160000,1150000,1160000,1198000,1190000,1190000,1162500,1125000,1100000,1149000,1100000,1089000,1075000,1099000,1138800,1169500,1160000,1279000,1089000,1275000,1240000,1399000,1351000,1450000,1399000,1389000,1389000,1399000,1399000,1498000,1550000,1575000,1599000,1549000,1532450,1549000,1449900,1429000,1429000,1475000,1498000,1499499.5,1449000,1524000,1524000,1599888,1498000,1454450,1399444,1450000,1495000,1488000,1491500,1400000,1470000,1349500,1448000,1490000,1568500,1525000,1474500,1515000,1512000,1495000,1408950,1499475,1575000,1485000,1479000,1467500,1525000,1500000,1517000,1549444,1577000,1599450,1593500,1570000,1499974.5,1572500,1599000,1595000,1596500,1685499.5,1595000,1595000,1669500,1699000
"Englewood","Chicago","IL","Chicago-Naperville-Elgin","Cook",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,69950,69950,70000,70925,79950,78900,74950,70000,79900,79900,83000,85500,90000,79900,70000,72900,75950,73950,78200,79900,82900,96950,87000
"North Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449900,1449000,1425000,1450000,1462500,1399000,1395000,1392000,1399000,1449000,1472500,1460000,1399999.5,1399999,1399999,1475000,1500000,1498000,1550000,1599000,1619250,1599000,1599000,1595000,1550000,1500000,1524500,1500000,1549250,1599000,1595000,1595000,1600000,1690000,1595000,1595000,1662500,1637500,1697000,1617500,1685000,1754500,1759000,1785000,1749000,1759000,1799999.5,1775000,1774000,1845000,1847500,1797000,1699999,1799000,1840000,1819950,1795000,1697000,1850000,1860000
"Mid Wilshire","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592000,2799000,2695000,2899000,2749500,2599950,2649999.5,2699500,2750000,2647499.5,2647500,2774500,2749500,2722000,2774500,2937475,2798500,2839000,2875000,2999000,2825000,2895000,2895000,2724500,2899000,2597000,2847000,2947000,3345000,3499000,3449000,3424000,3197000,2974500,3150000,2699000,3125000,2799000,2797000,2500000,2499000
"Tarzana","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050000,1935000,1824000,1799500,1794000,1849999,1899999,1819499.5,1999999,2307500,2267000,2195000,2232500,2250000,2199000,1999999,1997499.5,1995000,1899000
