"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Oak Lawn","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,152900,154000,154900,158997.5,154400,154900,161950,159000,167700,169900,169900,179000,175000,175000,169900,169900,159500,169900,169900,175950,177949.5,172000,177700,178500,189000,176250,183750,179999,179000,184900,177000,178000,199000,180000,182500,179000,182450,199499.5,199499.5,210000,2e+05,190000,189900,189900,198950,217500,221500,219000,222250,242000,235500,222495,219950,217450,199900,194700,194000,193000,205450,202450,215000,219900,205000,219990,220000,235000,225000
"Woodlake - Briarmeadow","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99250,108000,119500,110000,106950,122000,110500,97500,98750,96750,97000,98875,96000,93250,92000,93750,92750,92250,89000,92750,96200
"Downtown","Memphis","TN","Memphis","Shelby",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168700,167500,169900,172450,175000,169750,174900,169700,165000,165000,160000,159000,162900,161000,161000,159499.5,158000,177000
"Coral Way","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222900,222900,225000,227000,229000,228000,225000,225000,227500,227500,230000,225000,227250,230000,249000,249000,249499.5,233700,249999,249999,244749.5,252500,257250,280000,279700,275700,279100,281700,259500,249000,249000,249000,249000,248000,246500,249000,249000,249000,249450,244500,246500,244450,245000,244900,244950,242000,249450,240000,240000,244900,249000,248000,244900
"Central","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69450,69900,69000,69900,70000,67000,74900,75000,73500,66500,73900,75000,75000,76950,81900,95000,92700,95000,94750,90900,92250,90000,89900,87500,95500,99000,99000,88500,85250,80000,80000,80000,88500,88500,84900,92750,97770,99000,102500,102500,107000
"Downtown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680000,624000,671944,640000,642500,649500,669000,682000,680000,680000,677000,659500,675000,659000,659500,672000,675000,675000,698000,689000,699499.5,682000,682000,682000,677777,662000,658950,699000,669000,695000,724500,818000,711500
"Makiki-Lower Punchbowl-Tantalus","Honolulu","HI","Urban Honolulu","Honolulu",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289900,289900,285000,285000,277450,267000,265000,267000,282150,299000,307000,305000,289999.5,289000,295000,289000,298000,295000,299000,310000,307000,320000,306000,314000,329000,329000,330000,310000,302500,305500,305000,298000,292000,299000,299000,299000,310000,298500,299800,303000,319000,320000,325000,327000,329000,315500,309000,307400,299000,299000,302500,325000,330000,329000
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218000,218000,219000,224000,237450,231000,231000,222250,219500,218000,227500,218750,212000,210000,209000,199250,209495,215000,215000,221745,223500,222450,206000,219700,217900,199497.5,212000,209500,212000,199500,205000,239000
"Financial District","New York","NY","New York-Newark-Jersey City","New York",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525000,1480000,1525000,1435000,1400000,1495000,1430000,1525000,1572500,1570000,1590000,1635000,1650000,1695000,1677500,1650000,1599000,1570000,1590000,1597500,1570000,1605000,1525000,1570000,1550000,1540000,1650000,1622500,1637500,1680000,1870000,1800000,1827500,1840000,1782995,1800000
"McCully-Moiliili","Honolulu","HI","Urban Honolulu","Honolulu",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,388000,393500,385000,385000,393000,373000,379000,377000,379500,377500,368000,380000,356500,358000,374400
"Flatiron District","New York","NY","New York-Newark-Jersey City","New York",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877495,1829990,1834990,1844995,1862495,1854995,1854995,1850000,1824990,1800000,1795000,1700000,1684995,1682995,1599000,1665990,1670490,1685495,1700000,1697500,1682995,1670490,1649495,1670000,1636000,1661000,1700000,1712500,1680000,1670000,1700000,1687500,1695000,1754000,1782500,1799000,1792500
"Winchester","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,109900,109900,118900,116500,119250,119000,120750,134995,131844,129950,139990
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",23,230000,237000,239000,244000,249000,244700,244850,239000,240000,230000,239000,242950,248500,250000,249900,250000,275000,270000,275000,269750,270000,275000,280000,285000,280000,279000,289000,295000,3e+05,3e+05,295000,290000,309000,299000,302500,320000,315000,325000,325000,325000,332000,340000,350000,350000,350000,350000,349700,350000,350000,350000,354777,355000,360000,359999,359000,359000,365000,360000,373250,374499.5,370000,360000,359900,359900,350000,350000,350000,350000,356000,365000,375450,379000,370000,375000,361500,359000,350000,350000,350000,355000,356450,365000,369000,365000,365000,359000,358000,359000,360000,365000,365000,365000,375000,379000,375000,380000,375000,369505.5,375000,375000,380000,375000,379000,379000,380000
"Oakland Gardens","New York","NY","New York-Newark-Jersey City","Queens",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,209500,210000,209900,209500,210000,210000,209450,208800,208900,215000,216500,226944,228888,229000,229000,229000
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",25,215000,219000,209000,199500,199000,190000,189000,190000,195000,190000,199000,189000,189000,198900,199000,199999.5,219000,214500,213290,235000,229000,240000,249000,250000,235000,235000,238000,239000,240000,240000,243000,242950,243975,229900,225000,235000,240000,250000,249000,249900,244950,244525,259900,265000,265000,265000,259000,270000,275000,275000,272000,269000,274950,270000,272500,270000,272000,275000,285000,290000,295000,284950,279000,279000,279000,270000,270000,270000,269450,270000,279000,289000,280000,280000,275000,289900,289000,289000,289000,285500,285000,289000,290000,293000,295000,285000,280000,279000,275000,275000,275000,274000,273500,270000,269000,269000,265000,265000,269000,264999.5,263500,265000,265000,263500,260000
"Rittenhouse","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,429000,429000,429000,424950,417450,385000,369000,369000,375000,365000,375000,369900,369900,354500,359900,374000,374000,363000,360000,349900,349900,342000,337250,335000
"Sutton Place","New York","NY","New York-Newark-Jersey City","New York",27,585000,575000,575000,625000,599000,592000,599000,599000,599000,580000,575000,580000,599000,565000,599000,621000,647000,621000,620000,599000,599000,647000,657500,672000,672000,669000,599000,619500,647500,629000,629000,635000,649000,640000,648000,639500,629500,645000,609000,630000,630000,579000,598500,665000,650000,637000,630000,609500,625000,675000,675000,677000,695000,698500,695000,699000,695000,695000,695000,699000,699000,687000,699000,699000,699000,699000,749500,727000,749000,739500,769000,762500,760000,725000,732000,749000,749000,789000,794000,762000,789000,795000,769000,795000,772000,799000,795000,799000,799000,835000,850000,797000,805000,820000,795000,789000,799000,799000,872950,850000,960000,922500,925000,859000,929500
"Tribeca","New York","NY","New York-Newark-Jersey City","New York",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235000,1847000,1600000,1602500,1605000,1575000,1595000,1600000,1602500,1600000,1590000,1597500
"South of Market","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816500,874500,874000,849000,799000,799000,789000,799000,799000,799000,839000,799000,819000,844000
"Downtown","Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield",30,238250,241750,236000,236000,236000,234900,224000,225000,219250,199500,199000,199000,192250,189000,195000,189000,192000,192000,195000,190000,179000,180000,180000,174500,171250,174500,192000,189000,189750,205000,205000,192750,192000,189900,190950,194500,215000,204500,206000,207500,210000,214950,208750,216500,210000,203500,199500,234500,220000,222000,217000,215000,215000,210000,210000,220000,224500,235000,207500,214000,221500,199250,186950,199000,199950,199500,199000,199000,215000,212500,209500,205000,215000,215000,222500,219000,217250,249000,249950,229000,229000,224000,203000,220000,239950,243950,249900,255750,243750,239000,252450,229750,217500,217500,207000,208000,215000,228950,229000,235000,232000,239900,239000,234975,235425
"Waikiki","Honolulu","HI","Urban Honolulu","Honolulu",31,297500,305000,302500,308000,299500,285000,275000,265000,280000,289500,287000,309000,302000,299800,299300,298000,310000,3e+05,299500,309000,315000,309000,309000,319950,319000,307000,318500,315000,314500,312000,319000,345000,342000,325000,330000,325000,325000,325000,322500,325000,343500,329000,368944,368000,349000,330000,345000,339000,339000,329000,339000,353500,358000,335000,349000,354000,345000,365000,378000,372500,369750,369999,370000,388000,379000,375000,380000,375000,375000,378800,366500,369000,380000,350000,369000,369000,358800,359000,378000,375000,379500,385000,379500,385000,368000,385000,380000,369000,380000,392300,380000,365000,360000,385000,381500,410000,425000,429000,417000,405000,408500,389000,4e+05,399980,4e+05
"Turtle Bay","New York","NY","New York-Newark-Jersey City","New York",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829000,795000,825000,859000,845000,895000,897000,849000,835000,897000,950000,947500,965000,957500,950000,950000,950000
"Midtown","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton",33,145000,144900,149900,156500,159900,159000,158500,159900,153900,149950,149900,148000,148250,149000,141450,135000,139250,132500,129900,133570,133570,139250,139900,132000,131500,125000,125000,129800,129900,135000,134900,139900,139000,130000,135000,134900,135000,149700,149900,165950,159900,170950,165000,165000,167450,173950,173950,174950,172900,179000,179450,179000,175000,179000,183500,179900,181450,184900,184950,187450,190000,192950,185900,189450,184900,192700,198750,209000,202450,214950,209875,207000,214900,214900,221250,219450,221950,212445,210000,211450,219900,215000,210000,215000,219900,225000,229900,234900,229900,229900,229950,239900,239900,232450,239000,246950,244950,244950,247000,249900,275000,265000,250450,265000,254200
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",34,195000,189500,185000,179950,185000,179000,175475,175000,172500,169900,175950,171000,165000,179234.5,175000,178500,188700,188850,193150,190000,195840,210000,220000,219000,205000,210000,220000,220434,230000,229950,230000,239000,239000,229500,239000,254500,265000,274900,279900,275000,279000,284000,289900,295000,290000,297500,299000,3e+05,304500,315000,320000,325000,320000,319900,325000,325000,325000,323900,339980,349000,337000,330000,329950,328000,302450,299900,3e+05,299000,307000,310000,335000,347000,349000,355000,350000,350000,347000,345000,339950,333900,329000,322450,320000,319000,325000,325450,329900,333950,331500,334900,333950,330000,325000,319499.5,320000,325000,319000,319000,330000,330000,335000,339950,354900,355000,365000
"Hollywood Lakes","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,94900,99900,99900,94900,94950,95000,99000,99900,99900,111999.5,1e+05
"Astrodome Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143500,138500,129900,130000,137250,144000,142000,148500,149000,149700,148750,148000,149500,149250,148000,145888,148000,144950,144900,135000,129500,130000,133900,135000,145000,147750,146450,144000,140000,139900,139000
"Ala Moana-Kakaako","Honolulu","HI","Urban Honolulu","Honolulu",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,425000,475000,449000,449000,448850,402000,450000,467700,502500,543500,534000,538000,532500,569000,557000,539000,512400,512500,496800,485000,505650,527500,515750,497800,495000,472807,482500,480000,480000
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328000,307500,320000,295000,259000,249900,259000,267500,269900,288000,288000,320000,320000,344500,324500,314450,329900,350000,350000,354450,354450,349999.5,339000,327466.5,325966.5,3e+05,320000,322500,339450,352450,340000,357000,324000,340000,340000,360000,369000,320000,345000,365000,349950,349000,349450,347000,3e+05,314000
"Downtown","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156950,169900,165000,174450,171000,169700,169900,169800,167400,169900,164900,175000,160250,174222,149950,152450,172450,169900,169900,169900,169900,159500,150000,169900,187425,199000,192450,190000,189900,184950,180000,197900,199450,209000,209900,184950,203000,196000,214950,219900,2e+05
"Downtown","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",40,240000,240000,240000,240000,240000,239990,249000,227000,227000,230000,230000,230000,225000,230000,225000,220000,230000,240000,247000,262000,255000,267450,279900,290000,285000,275000,285000,287000,298500,298500,292900,285990,302000,298000,3e+05,324450,325000,324000,315000,310000,325000,335000,335000,330900,335000,340000,324950,335000,349000,340000,335000,330000,335000,331500,338750,338500,330000,328500,330000,329750,327400,323000,319900,321450,336650,330000,325000,325000,329900,336450,349000,345000,350000,350000,350000,340000,339450,339450,338250,340000,330000,320000,315000,318000,315000,315000,310000,305000,3e+05,3e+05,305000,311993.5,310000,305000,305000,310000,310000,315000,309000,307000,310000,305000,299250,299000,299900
"Dupont Circle","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399450,399450,399950,391000,391000,404000,399900,399900,399450,399450,405000,435000,414900,424900,434000,422450,419899,414000,414000
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000,689000,720000,725000,740000,760000,755000,775000,775000,775000,775000,780000,785000,790000,795000,795000,799000,805000,799000,799000,8e+05,805000,8e+05,8e+05,805000,807500,810000,8e+05,820000,812000,820000,802500,825000,835000,852500,842500,862000
"Downtown","Honolulu","HI","Urban Honolulu","Honolulu",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267000,262500,307000,320000,340000,340000,335000,325000,342500,340000,320000,335000,315500,325000,305250,312250
"Downtown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000,249000,255000,249250,249250,249700,249500,257500,242950,264900,264900,272900,265400,264900,260000,254000,247000,243250,236797,249250,249000,242898.5,249000,240000,242500,248250,247500,257750,250000,249500,249250,254429
"Kings Point","Delray Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,52449.5,53800,54400,53450,53000,53500,52900,54900,55000,55250,58950,59838,59900,59900,62000,62000,62000,59900,59499.5,58945,59499,59500,59900,59900,59900,59900,59900,59900,59900,61250,59500,59900,61450,59900,63999,65450
"Red Hook","New York","NY","New York-Newark-Jersey City","Kings",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219237.5,1219237.5,1219237.5,1219237.5,1219237.5,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1264000,1264000,1266237.5,1264000,1264000,1264000,1264000,1264000,1264000,1219725,1219725,1219725,1218750,1219237.5,1218750
"North-East Coconut Grove","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,255000,277487.5,279975,285000,280000,299000,285000,278000,325000,325000,325000,325000,315000,317500,320000,325000,290000,290000,286500,290000,310000,302500,310000,3e+05,290000,287000,265100,261050,277500,289500,289500,280000,322500,322500,327000,329500,330000
"SoHo","New York","NY","New York-Newark-Jersey City","New York",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727500,1730000,1875000,1835000,1962500,2010000,1975000,1799000,1710000,1772000,1735000,1652500,1637500,1665000,1762500,1762500,1735000,1695000,1695000,1740000,1685000,1730000,1662500,1695000,1975000,2075000,2075000,1807500,1800000,1685000,1685000,1650000
"Oceanfront","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",49,339000,349888,334000,339000,339000,338750,309900,299000,299000,292500,288000,284950,290000,289000,280000,268150,276500,280000,290000,295000,299000,3e+05,299000,295000,299000,289000,303950,310000,320000,319900,299000,3e+05,320000,319000,319450,329500,350000,359500,349000,349000,349000,349000,349900,345000,349500,350000,350000,353500,358000,372449.5,369900,375000,387000,386500,378000,392500,406893.5,399000,409000,409000,429500,425000,422000,415000,409500,399000,388450,390000,420000,424900,449000,442450,472000,481950,499994.5,499999.5,499900,499900,489000,475000,470000,470000,475000,485000,470000,449950,450000,459000,462000,453200,450000,449000,449000,445000,449000,446500,445000,449900,449900,445000,438500,435000,439500,430000,432450
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79450,79900,80000,80000,80500,86250,84000,84900,85450,82500,82000,84950,84900,85000,93400,90950,91000,92500,90000,92500,91200,89900,91750,88250,93900,94450,92984.5,98500,99700,102447.5,99450,102650,103000,101450,99925,99925,99900,99500,99500,97900,97900,98500,97000,109500,109900,107999,108999.5,109000,109000,109500,113900,114950,119900,117000,116000,117000,114777.5,115000,120000
"East Village","San Diego","CA","San Diego-Carlsbad","San Diego",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449900,464900,474500,479000,477000,464900,445000,457000,459900,439900,439000,447950,439000,444000,454950,462450,471500,479900,449000
"Isle of Normandy","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154900,155000,155000,155000,155000,143475,131099.5,129349.5,145000,155000,157000,159950,159000,149950,149900,149900,169000,162500,157450,168500,164900,185000,171949.5,164900,155000,149000,149900,149000,135000,142500,149450,150000,156750,170000,199000,196499.5,196499.5,185000,189000,189000,189000,192000,189000,184500,188250,187500,187500,182500,182500,199000,222000,225000,222500,214850,219700,225000,224500,209000,199000,198000,194250,193000,195000,194000,190000,182000,187000,189500
"Sea Pines","Hilton Head Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975000,895000,895000,895000,895000,897499.5,895000,850000,839500,837500,799000,850000,919500,979000,877000,879000,895000,9e+05,959000
"North Ponce de Leon","Coral Gables","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227450,238250,255000,261000,259800,262500,270000,259800,265000,272400,275000,254999.5,250000,265000,275000,270000
