"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"East Side","El Paso","TX","El Paso","El Paso",11,129000,125900,126950,127500,129900,129700,130000,131950,129900,131950,134000,132250,130000,133000,130000,133000,138950,140000,139500,139000,136250,134950,132950,131925,131000,129430,131000,129900,130000,135000,134900,129000,126000,124100,124500,123000,123750,128500,128000,128750,129300,127000,129900,129900,127900,130000,130000,128725,129900,129000,129900,131000,129000,132068,130000,128500,129900,125000,125000,125000,125900,129450,129950,132250,134900,131999.5,134425,134225,134700,134000,134950,130000,129750,129900,129900,129900,138000,138000,138000,139950,143685.5,143000,138500,144975,143845,144900,146200,144950,144900,144900,140000,142000,145000,148000,144960,144500,144250,144000,142750,145600,141000,144950,138900,138550,139000
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",12,72000,74650,75000,74999.5,75000,74900,72000,69900,69900,70000,72000,68250,67500,67000,62900,63500,65000,66000,65000,72435,70000,69900,69900,69900,65000,63000,59800,59000,56900,59000,58900,58900,57600,54450,55000,57225,54900,55500,56344.5,64900,67500,70000,69949.5,69900,69900,67250,66900,67750,69900,64900,71000,77000,79950,77700,77175,78000,80000,79700,78749.5,84950,84700,84900,83500,90000,89949.5,90000,92500,99500,99900,1e+05,104995,105000,105000,107500,110000,110000,105000,105000,110000,112000,109450,110000,109000,110000,115000,119500,124900,129900,129949.5,130000,129950,129900,130000,135000,132250,134950,129900,129900,134950,135000,137000,139900,140000,149900,159900
"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",13,149900,150000,149900,149900,149900,145000,143000,143950,145000,144650,140000,139500,139000,138000,135000,134900,132750,134900,134900,134900,130000,129900,129900,128900,127000,127000,128500,129900,130900,134900,133200,134200,135000,139000,140000,145000,149900,150000,150000,155000,160000,165250,175000,185000,189000,189900,189900,190000,196250,199000,2e+05,202250,2e+05,209500,209990,209900,215000,215000,215000,214989,214000,216225,217950,220000,228925,220000,229000,229900,229000,230000,230950,230000,234900,229900,235500,238000,240000,249000,248999,249900,249900,249900,255000,255995,258837.5,255000,253500,260000,265000,269999.5,274999.5,279000,279900,279894,285000,285000,288888,290000,290000,299000,297000,295000,299250,305000,309999.5
"North Scottsdale","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649900,725000,749995,671995,722995,744497.5,798750,728997.5,735495,725000,725000,661814,684992.5,698800,735495,762495,749000,725000,725000,677990,694990,725000,725000,675000,635000,626990,635000,650000,610995,588995,635000
"Roosevelt","Fresno","CA","Fresno","Fresno",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,179500,189900,190000,194900,182200,199000,209000,189900,195000,204900,205000,214950,229950,219950,232500,225950,235000,225950,225000,219450,225000,225000,227450,214900,215000,234800,231949.5
"East San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459999,464500,460000,468497.5,487000,485000,486500,490000,486000,494444,479000,479400,479000,492500,509975,522500,525000,519000,530000,530000,539999,542474.5,539000,548500,546500,539975,548000,544000,560000,549394,554933.5,594440,589000,599000,592500,588400,588900,580000,599944,610000,599000,588377,629481,639888,629000,614500,649444,618000,646000,679000,687944,679444,699400,735000,729000,749000,749000,749949.5
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",17,159900,159900,159700,159700,159900,159900,159500,159500,155695,155490,158745,154900,154900,159900,159900,159900,162900,152900,146700,144900,143000,144900,142500,146900,149000,147450,139900,142500,145700,144900,149900,149999,147000,148950,149000,154900,149900,151700,153900,155432.5,163900,165400,159900,167400,166900,169900,166900,166900,169600,172400,173900,189950,185000,189900,189900,189700,185700,174900,179900,193450,196900,195950,198450,186825,189450,194000,197450,189900,189000,191000,205000,209000,199900,199900,204200,204200,199900,198900,199250,195400,199000,197000,199500,199500,189900,199500,209888,214450,212200,208400,208900,204900,201200,204900,209900,209900,204900,212250,209900,209000,199900,207000,199999,204949.5,210000
"Alief","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",18,89900,89900,90000,93000,93000,92950,90000,90000,89900,89900,89900,89900,86000,85000,84250,83750,84900,80000,79999.5,84900,81110,75500,78000,79900,80000,79925,79900,74900,75000,75000,80000,82000,79950,79900,79975,82500,83000,82750,79925,81500,78750,85000,86750,92950,89999,89900,94900,89900,94950,95700,95182,95450,1e+05,106950,110000,115000,110000,110000,110000,110000,112500,112000,118950,120000,114950,113450,115500,118500,132000,130000,129900,134900,135000,135000,132000,135450,135000,138400,139900,138000,138000,139988.5,138000,138000,143999.5,149900,142122.5,138000,134900,139995,139997.5,135749.5,144250,147500,149900,149900,149250,150000,150000,154995,154950,154900,154950,155000,162000
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",19,134900,139900,139900,138700,139850,139900,145000,142500,139900,137500,134000,129999,127250,124900,126000,126700,129900,129900,129900,125000,126900,125000,125000,124900,119950,119900,123000,125000,130000,133750,129900,133000,129700,126450,127000,129000,128500,130000,132900,139900,139900,136400,134900,139900,136750,130000,129900,129900,125000,120000,125000,132950,129950,130000,129900,124900,129900,129900,128950,124949.5,119999,119900,123844,134900,132500,139900,140000,138750,126395,128950,125000,118900,118900,124900,125500,129900,125450,129900,139700,134900,134900,129997.5,129947.5,129500,125000,129500,127500,135940,135000,138000,140449.5,140000,145000,141000,157500,139900,122499.5,134900,140000,154650,165000,169900,194049.5,189900,174900
"Bullard","Fresno","CA","Fresno","Fresno",20,227000,224450,204900,2e+05,2e+05,199950,195000,185000,179900,175000,174000,174500,174800,174900,172750,175000,175250,170000,169900,167200,164900,164900,164900,159900,158200,154900,152850,149900,156000,160000,171500,174900,169900,176000,176450,185000,179950,179900,194925,189000,220900,217499.5,220000,234450,224000,224900,230000,234900,237000,249950,247500,248750,246000,244500,239500,239900,239925,238250,235900,240000,239450,242900,239950,229950,238975,229900,240000,244495,240000,240000,240000,244900,250000,252450,250000,249900,262500,249900,264813,259500,257250,257000,249999,249999,249975,249000,258725,269000,265000,265000,271000,274450,275000,280000,279000,280000,275000,280000,285000,298000,285000,289000,289450,279700,278000
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,110000,116000,110000,115000,119000,122000,120000,114900,119700,109000,118000,119700,124950,116500,125000,124900,129900,133000,132500,128600,126150,135000,134950,129950,134900,138950,145000,137700,139900,139900,144950,139900,145000,149900,139900,135000,148900,152450,158900,158950,156000,157000,160000,167450,160000,162000,185900,179500,175000,180000,182000,185000,195683.5,199900,199450,199900,2e+05,210000,225000,209990,210000,211863,217000,215000,218775,219999
"Northeast","El Paso","TX","El Paso","El Paso",22,115950,116975,115450,114975,114385,114925,114785,114925,109000,108363.5,105000,108950,112000,111975,108950,107900,114950,115000,110950,110975,110950,110000,107450,105450,108450,110450,110450,109950,110225,114450,115000,109950,110449.5,109950,112400,112450,114890,113999.5,112500,112475,113925,114890,115000,115500,115900,117950,115900,119000,117450,117500,113962.5,111950,114000,112975,111000,111000,110450,108800,110000,110000,114950,114000,113500,112200,114950,115925,116925,117950,115000,115400,114500,114950,119925,119250,119950,124000,119995,119950,120950,120950,120950,124900,120950,120950,120000,118000,117975,116225,115000,115000,115000,115000,115000,115500,118450,119000,122750,123000,122000,120000,120000,121125,126475,127250,127375
"East","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant",23,84500,87500,87500,88700,89900,89900,89900,87950,87700,86500,85000,82500,82000,84000,80000,81900,82000,80000,79500,79000,79000,79000,79900,79000,79900,79000,79000,79699.5,79900,79000,78000,75950,79900,79900,80000,79900,79900,79900,80950,79900,84000,83500,83250,85000,89900,94630,89990,89900,95000,99250,98000,98750,99900,97000,105000,109950,101400,95500,89900,90000,94900,94800,95000,94900,94950,99000,109700,110000,111250,115000,109900,110900,119900,118000,119400,118900,120000,120000,119700,125000,118750,119900,123500,125000,125000,125000,129945,139250,139900,140000,147250,145000,145000,149000,149000,150000,154900,150000,155000,160000,164900,164950,172500,172500,167950
"South Scottsdale","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372654,370490,419395,377990,412007.5,407007.5,414395,393995,393995,385290,399995,389000,403995,468282,492246,509990,559905,497995,499990,498729,498990,498900,498814.5,481990,465000,449000,485000,471950,483000,485990,533250,541990,541990,523495
"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",25,264950,264900,262500,270000,270000,269900,259100,259100,260000,260000,259000,261750,259000,250000,249950,250000,239900,243900,249900,249999,239900,239900,239000,234900,239000,233600,238950,235900,235450,240000,240000,239999,244950,249950,259450,274900,295000,295000,295000,299000,309900,295000,310000,319499.5,325000,329950,335000,329900,332500,344000,349900,349900,349900,339900,349900,345000,349900,345000,349000,350000,359900,359900,355000,374900,375000,375000,380000,385000,385000,385000,389950,399000,399000,397000,399900,399450,399900,409495,421500,422000,419999,425000,415000,424900,421950,428750,439000,434400,435000,439000,439999.5,451750,456250,459450,459500,471000,469000,459000,468000,480000,499900,499000,499000,496500,489700
"Sheepshead Bay","New York","NY","New York-Newark-Jersey City","Kings",26,569000,599000,579000,599000,579500,599000,599000,609000,599000,599000,560000,599000,599000,609000,579000,579000,599000,579000,559000,564000,592000,559000,554000,564000,584999.5,589499.5,549000,590000,594000,599000,540000,535000,540000,545000,549000,554000,549000,519500,549000,499500,468999,489000,525000,548500,549000,545662.5,579000,582000,546500,549000,548000,549000,547000,569000,569500,579000,579000,587000,609000,599000,629000,649000,629000,629000,635000,649500,649500,634500,629000,629000,629000,629000,684000,679000,699000,699000,739000,748944,759000,825000,899000,899000,899000,899000,862000,909500,899000,879000,888000,839250,813750,825000,798000,795000,771305,771305,777305,792775,871450,888000,888000,839950,792775,797000,795000
"Southeast","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant",27,119000,116000,117900,116250,117500,117000,114900,115000,115500,115000,115000,113000,110000,109900,110000,109999,109900,114900,111900,110000,105000,105945,108800,109000,107000,109900,109890,110000,112350,112900,110000,111450,112914.5,111497.5,110500,113000,114900,114900,115000,117250,119000,124200,124900,124900,121450,125000,125000,128500,130000,130000,132700,132000,134000,134900,134450,132995,130000,131495,129400,130000,137900,139888,145000,140000,140000,146000,152700,151500,149999.5,149900,150000,149900,149990,150000,150000,155000,159900,162500,165000,165000,165000,165000,165000,165000,166000,169900,171124,175000,178900,178900,180000,180000,184949.5,184999.5,185000,186490,189900,189900,189900,192000,199900,198018,199900,2e+05,2e+05
"Northwest","El Paso","TX","El Paso","El Paso",28,190775,191450,198400.5,190700,198500,194900,195900,192950,194950,193450,194950,189000,191000,191000,194900,192250,189900,189950,189500,187200,187500,185000,185000,185000,189900,189900,194900,197000,199900,199900,199000,195450,194900,187765,185300,182500,184665,179950,182950,179950,183780,189900,189900,195000,195000,193750,189950,193750,191000,191915,194999,194899.5,193499.5,193999,189950,190000,189500,185000,186900,185450,181075,179900,184950,188888,189950,189950,186950,185950,185950,186500,188950,189975,188950,186700,186950,190700,194975,187975,186045,186900,187975,189570,189000,194225,195000,195950,198975,197675,199945,202245,198990,199245,192000,192000,192000,192000,192000,199990,195000,193500,191950,196500,199444,204900,202716
"White Haven-Coro Lake","Memphis","TN","Memphis","Shelby",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55900,55000,52900,55500,53900,53700,52750,49950,55000,53750,54500,57000,54750,54825,54900,58000,56750,59900,63000,60500
"Van Nuys","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",30,350000,350000,347750,324450,336000,339000,337000,349900,339900,329999,325000,329900,344450,319900,314750,320000,310000,325000,335000,329450,324000,322000,320000,319950,299900,300350,3e+05,299950,299950,299000,3e+05,3e+05,3e+05,325000,335000,349000,349250,349000,379450,379950,394950,4e+05,427500,425000,430000,429950,437450,425000,439990,429990,429495,425443,429000,434511.5,449000,430011.5,429500,439000,444450,420030,439521,439990,463995,482250,495000,489900,489950,499900,499000,495500,495500,493300.5,499374.5,519000,519500,513000,499999,520000,531950,539935,557449.5,534900,522156,516149,536818,544000,549000,549000,575442,585000,580000,580000,550000,549250,579975,589500,580000,574900,580000,597000,619500,615000,619475,615000,599950
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",31,569000,569000,569000,499000,529900,499000,550000,577000,569900,550000,539000,479000,470000,534000,520250,485000,519000,507000,534000,519000,487000,5e+05,538450,549000,592450,550000,592000,641950,649000,649000,649000,644000,699000,632000,649000,649000,646500,637000,724090,754000,788500,699000,629000,698500,699900,709450,699900,719000,739000,729000,799000,784450,729000,739900,749000,749000,754000,699900,699000,699450,727000,7e+05,715000,746950,777000,829000,789500,789500,799900,792450,779000,749000,776888.5,829000,865500,849000,849450,849000,868750,872000,799500,829000,914975,856250,974900,999000,999000,1049500,1020000,1049500,999000,1050000,1050000,1050000,1090000,985000,994000,967500,989000,989000,1099000,1050000,1094000,1031500,1082000
"Logan Square","Chicago","IL","Chicago-Naperville-Elgin","Cook",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,429000,444800,415000,427000,419900,419900,415000,399900,399900,399045,385000,399045,399090,449900,449900,429900,449900,449900,459900,469900,485900,499450,499900,485000,475000,489000,549000,549000,509000,499900,489875,489900,499000,499950,499000,499900,499000,499000,485000,481500,499000,479000,499000,469000,469000,489900,510000,511950,499999.5,499999.5
"Preston Hollow","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",33,215000,219000,219000,219250,219500,224500,226000,225000,222414.5,218900,214925,199900,199900,199450,199900,199900,199900,199000,190000,184900,186950,189000,198500,199900,199900,199900,199900,188450,209000,209000,209900,210000,216500,229450,239000,245750,249450,255500,249900,249450,247000,259900,249450,254500,260000,259500,257890,265000,269000,259000,259500,264900,279700,259900,287450,285000,250000,260000,262000,261950,276900,280750,289500,279500,288500,299500,307450,295000,3e+05,316500,339000,309900,3e+05,326750,344950,349900,347000,349900,353500,375000,399000,395000,395500,374950,359500,362500,399000,410000,429950,399450,399949.5,399900,399000,385000,379900,385000,384900,421500,389900,404450,395000,398750,399450,399000,420000
"Lower East Side","New York","NY","New York-Newark-Jersey City","New York",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3895000,3895000,3895000,3963500,3977000,4016000,4016000,3977000,3963500,4055000,4016000,4016000,3891500,3922500,3895000,3845000
"Sun Valley","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",35,299000,319000,319000,300450,299950,299000,305000,309999,299255,295000,292000,297000,297000,289000,289000,289450,298500,285000,289900,290500,275000,271500,269900,270000,274950,275000,275000,275000,270000,277900,289491,294491,290000,299900,301050,319900,329000,329900,330000,329975,333450,344475,379950,382500,390950,394900,399000,386000,389000,399999,399000,399900,399000,409725,424950,429500,425000,420000,409500,428800,422500,420000,415500,449000,449972,468000,459000,457000,449900,439900,439000,439000,445000,444450,449000,467000,463500,499000,485000,499000,499000,499925,522450,519900,499500,525000,525000,549450,536500,567000,567000,559000,569000,557200,550000,554977.5,549000,545000,550000,557250,563000,569000,589990,589990,590000
"Northridge","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",36,399000,399950,397500,422000,403490,399950,399999,399950,399475,399725,399000,399500,379950,382500,387000,388500,379975,399000,382500,387450,375000,370981.5,357450,366000,367000,379000,360500,395000,395000,385000,349900,333000,349900,359450,370000,368000,397000,399949.5,425000,425000,448750,442000,459000,469950,475000,475000,465500,450000,489900,499475,459000,492000,480000,480000,499000,499950,519900,518950,499000,499000,480000,497000,495000,504925,499475,499950,529000,504500,529000,525000,534000,559000,557000,575000,589975,599950,599999,592475,593980,599000,599950,593480,595000,589450,591960,590000,610000,617000,627000,630000,619974.5,619999,619475,599950,599900,599950,599950,599950,629975,639000,632475,624975,654000,630000,622944
"Alafaya","Orlando","FL","Orlando-Kissimmee-Sanford","Orange",37,155000,159000,154146,149990,150000,145000,140000,139900,139900,139450,138900,133000,129900,124900,129900,125000,129900,134900,135000,134900,133000,140000,142445,139000,139900,139900,139900,139390,139900,149900,145000,147900,145000,146999,144900,149945,157000,159999,170900,168000,172350,169900,169900,168500,174900,175000,175000,174950,180000,185000,189900,189000,189000,189000,185500,189000,188700,185700,189000,185000,180000,184900,187700,195000,195000,199945,2e+05,204900,199000,199000,199900,199900,199450,195000,216000,219900,224700,225000,224974.5,219900,219700,225000,225000,224950,227750,229000,233000,232500,237000,239000,240000,239900,239700,239900,239000,249900,240000,249900,245000,244900,249000,249900,256500,254900,253000
"Sylmar","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355000,349972.5,373875,375000,364449.5,361500,364000,361500,370000,370000,377000,369995,379000,373078.5,375000,380000,397000,399900,399388.5,379950,377450,399900,405000,419838.5,419900,415000,412000,429000,429499.5,439450,429900,429900,429900,430000,429900,437169,414500,436084.5,460000,457475,475000,479000,477000,475000,469000,479000,475000,475000,467499.5,485000,479975,475000,480000,499925,499999,499900,499950
"Sharpstown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162250,162250,149500,152250,149000,144950,145000,149450,142500,166000,149000,164900,159000,175000,172500,172500,179000,169999,168000,164000,165000,168000,179450,179450,179900,189000,199200,199500,199700,199900,199700,199500,189000,209500,207250,199500,206000,212000,189900,195000,199700,199450,199945,205000,205000,209900,207925,209900,212450,218950,212000,208450,223200,218950,219000,219000,224900,219900,215000
"West","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant",40,123950,124900,129900,135000,134950,129950,129900,129900,129900,129000,129000,125000,124900,123000,124900,124900,127950,127000,125000,126900,124904,127000,126450,122450,124900,124900,119900,117900,124900,124950,125000,125000,127500,129000,129900,129900,133450,133700,133900,134000,139000,138000,139900,139900,145000,144990,142000,145000,142500,149900,149900,145000,145000,144900,150000,154900,153900,148900,149900,149900,153950,159900,159900,164000,161500,160000,159900,159900,159900,158000,159900,160000,169950,169900,170000,175000,180000,179900,184950,187950,188000,189900,190000,192750,189900,189950,189449,189900,195000,2e+05,195000,195000,195000,189995,193000,199950,203000,210000,210000,204900,2e+05,225000,225500,219900,220000
