"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Kensington","New York","NY","New York-Newark-Jersey City","Kings",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595000,1595000,1595000,1597500,1595000,1547500,1499925,1500000,1499500,1474500,1394499.5,1399499.5,1450000,1475000,1497000,1499000,1525000,1512000,1525000,1499000,1488000,1525000,1512499.5,1500000,1499499.5
"Lake View","Chicago","IL","Chicago-Naperville-Elgin","Cook",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899950,1009500,950000,872400,8e+05,827000,899000,877000,875000,875000,849900,864500,919500,867450,844500,849950,875000,844950,850000,850000,899000
"Central City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460000,455000,450000,450000,450000,449950,430000,448950,449950,429000,452495,475000,499950,490000,495000,490000,525000,535000,527250,525000,527250,532250,548000,548000,527500,540000,525000,540000,545000,577500,591495,607000,599000,586995,619000,589990
"Maspeth","New York","NY","New York-Newark-Jersey City","Queens",43,621500,629000,639000,639500,649000,648500,648000,639000,625000,618000,632500,649000,649000,637000,639000,619000,599000,627950,626900,599000,599000,599000,588500,588000,599000,598000,579000,599000,594000,599999.5,6e+05,6e+05,625000,650000,682000,651000,679000,679000,679000,669000,644000,599000,599000,590000,623500,649000,649000,649000,649000,694000,689000,699000,769000,769000,747000,747000,742000,750000,769000,799000,821500,799000,826500,828000,799000,799000,844000,812000,798500,789000,789000,799000,850000,899000,899000,929000,898000,899000,932000,960000,923999.5,959000,997000,988000,991500,984000,996500,967000,995000,1067000,999999,999000,999000,999000,999499.5,1084944,1039999.5,1084944,1094444,1100000,1018999.5,1075000,1077500,1150000,1150000
"Bay Ridge","New York","NY","New York-Newark-Jersey City","Kings",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299500,1225000,1250000,1200000,1275000,1200000,1150000,1135000,1014000,1088888,1150000,1090000,1120000,1200000,1262500,1295000,1285000,1280000,1325000,1350000,1375000,1380000,1424000,1450000,1424000,1480000,1398000,1396500,1391500,1300000,1395000,1398500,1450000,1458000,1548000,1448000,1428000,1418000,1418000,1464500,1464500,1425000,1437000,1475000,1462000,1484444,1484444,1489444,1524500,1550000,1547500,1499499.5,1487500
"Brighton Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,144950,126500,126500,134450,142450,129900,132450,133500,132720,129000,126500,148500,139900,127450,139900,157450,169450,173900,175000,170000,176500,178250,179000,189900,179900,179450,170000,179900,174950,182450,185000,185000,185000,184000,175000,180000,199000,199000,199000,194032,194450,182450,180000,199000,185000,182500,179900,182500,185000,196900,218900,210000,215000,220000,219450
"Coney Island","New York","NY","New York-Newark-Jersey City","Kings",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000,895000,849000,888000,859500,849000,849000,849000,799000,824000,827706,854000,888000,918000,949000,999000,999000,999000,993500,993500,969000,995000,998000,996500,986500,988888,998000
"Englewood","Chicago","IL","Chicago-Naperville-Elgin","Cook",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,70000,69900,69900,69900,69950,63250,61450,65000,75000,78000,79900,83000,83900,70000,74950,75000,83900,80000,80000,80000,79950,87000,85000
"Coral Way","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e+05,412500,410000,425000,425000,425000,429000,427000,434000,434450,434000,440000,458446,489900,489950,478000,487450,549000,510000,525900,529999,529999,532499.5,525900,545000,562500,562500,547000,529900,549000,530000,545000,539000,524700,510000,517500,510000,510000,507500,510000,525000
"Woodhaven","New York","NY","New York-Newark-Jersey City","Queens",49,512500,510000,508500,499000,499999,499450,489450,490000,480000,474950,475000,479000,489000,485000,489000,479500,450000,459000,449000,435750,449000,449000,446999.5,444999.5,439000,446999.5,444999,449000,449000,450000,479000,482499.5,489000,499000,499000,499999,508999.5,526000,539000,508000,515000,504999.5,543500,549000,550000,574500,577500,539000,520000,522500,525000,529000,539500,542500,559000,599000,589000,597000,599000,599000,582000,599350,595000,599700,627000,629999,639000,639000,639000,643500,659000,650000,668000,689000,699000,694500,695000,689500,724000,696000,729000,744500,750000,749000,828000,813500,799000,818500,818000,780000,789000,808500,779999.5,780000,779999.5,764500,764500,774500,829990,839000,849000,838000,838500,829000,829999
