"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"Linworth Village","OH","Columbus","Franklin","Columbus",5806,2127,0.00141242937853107,0,-0.0102373196835738,413
2018-09-30,"Valley Gardens","NM","Albuquerque","Bernalillo","Albuquerque",5807,1115,-0.0017905102954342,-0.0017905102954342,0.0238751147842057,598
2018-09-30,"Knoell East","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Chandler",5808,1415,0,0.00283486888731396,0.0157932519741565,459
2018-09-30,"Thorpe-Westwood","WA","Spokane-Spokane Valley","Spokane","Spokane",5809,1438,0,0,-0.0177595628415301,501
2018-09-30,"Ridgeview","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Mesa",5810,1546,-0.000646412411118293,0.00194426441996111,0.0279255319148936,722
2018-09-30,"Menlo Oaks","CA","San Francisco-Oakland-Hayward","San Mateo","Menlo Park",5811,5711,0.00192982456140351,-0.00192240475358266,-0.0812419562419562,464
2018-09-30,"Windsor Hills","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",5812,1352,0.00148148148148148,0.00074019245003701,-0.03012912482066,596
2018-09-30,"Eastlake Trails","CA","San Diego-Carlsbad","San Diego","Chula Vista",5813,2848,-0.00175254118471784,-0.011454356126345,-0.023989033584647,973
2018-09-30,"Taft","FL","Orlando-Kissimmee-Sanford","Orange","Orlando",5814,1290,0,0.000775795190069822,0.036144578313253,477
2018-09-30,"Washington Park","NC","Winston-Salem","Forsyth","Winston-Salem",5815,816,-0.00122399020807834,0,0.0136645962732919,737
2018-09-30,"Cain Road","WA","Olympia-Tumwater","Thurston","Olympia",5816,1848,0,-0.00162074554294976,-0.0075187969924812,700
2018-09-30,"Sawmill Forest","OH","Columbus","Franklin","Columbus",5817,1796,-0.00166759310728182,-0.013728720483251,-0.0850738665308202,354
2018-09-30,"King William","TX","San Antonio-New Braunfels","Bexar","San Antonio",5818,1751,0.00286368843069874,0.00401376146788991,-0.077449947312961,606
2018-09-30,"Broening Manor","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",5819,1245,0,0.000803858520900322,0.0113728675873274,610
2018-09-30,"Lexington Cemetery","KY","Lexington-Fayette","Fayette","Lexington",5820,822,0,-0.00121506682867558,0.00121802679658952,648
2018-09-30,"Hanover","KS","Kansas City","Johnson","Overland Park",5821,1734,-0.000576368876080692,-0.00344827586206897,0.00347222222222222,463
2018-09-30,"College Hill","MO","St. Louis","Saint Louis City","Saint Louis",5822,772,-0.00129366106080207,-0.00898587933247754,-0.00129366106080207,410
2018-09-30,"West Waldo","MO","Kansas City","Jackson","Kansas City",5823,1145,-0.00087260034904014,-0.00607638888888889,-0.0410385259631491,690
2018-09-30,"Golfview Woods","OH","Columbus","Franklin","Columbus",5824,1598,0.000626174076393237,0.000626174076393237,-0.00125,573
2018-09-30,"Venetia","AL","Mobile","Mobile","Mobile",5825,792,0,0,-0.0341463414634146,500
2018-09-30,"South Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton","Atlanta",5826,1174,0.00256191289496157,0.00772532188841202,0.0643699002719855,523
2018-09-30,"Rillito","AZ","Tucson","Pima","Tucson",5827,1296,0,0.000772200772200772,0.00232018561484919,490
2018-09-30,"Columbia Park","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",5828,1559,-0.00128122998078155,-0.00192061459667093,0.0317670416942422,576
2018-09-30,"Tariffville","CT","Hartford-West Hartford-East Hartford","Hartford","Simsbury",5829,1589,0.000629722921914358,-0.00125707102451289,-0.00749531542785759,347
2018-09-30,"Northwood Harbor","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","West Palm Beach",5830,1564,-0.00382165605095541,-0.0082435003170577,0.0155844155844156,325
2018-09-30,"Braun Station East","TX","San Antonio-New Braunfels","Bexar","San Antonio",5831,1448,0,-0.00412654745529574,-0.0597402597402597,608
2018-09-30,"Southwest Hillsdale","CA","San Francisco-Oakland-Hayward","San Mateo","San Mateo",5832,4531,0.000441598586884522,-0.000220653133274493,-0.0562382836908977,472
2018-09-30,"Harvest Ridge","TX","Dallas-Fort Worth-Arlington","Tarrant","Fort Worth",5833,1642,-0.000608642726719416,-0.00121654501216545,-0.00424499696785931,868
2018-09-30,"El Chaparral Fertile Valley","TX","San Antonio-New Braunfels","Bexar","San Antonio",5834,1214,0.00247729149463253,0.00746887966804979,-0.00164473684210526,555
2018-09-30,"Lake Euclid","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Saint Petersburg",5835,1241,-0.00160901045856798,-0.00321285140562249,0.0024232633279483,451
2018-09-30,"Palestine East","MO","Kansas City","Jackson","Kansas City",5836,650,0.00154083204930663,0.00154083204930663,0.00463678516228748,487
2018-09-30,"Westlake","AL","Mobile","Mobile","Mobile",5837,1274,0.00157232704402516,0.00552486187845304,0.00870942201108472,517
2018-09-30,"Grant Park","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",5838,1150,0,0.000870322019147084,0.0105448154657293,452
2018-09-30,"Tanoan","NM","Albuquerque","Bernalillo","Albuquerque",5839,1848,0.00489396411092985,0.010388190267906,-0.0513347022587269,685
2018-09-30,"Westside South","MO","Kansas City","Jackson","Kansas City",5840,907,-0.0032967032967033,-0.0130576713819369,-0.0215749730312837,409
2018-09-30,"Crown Meadows","TX","San Antonio-New Braunfels","Bexar","San Antonio",5841,1252,-0.00159489633173844,-0.00555996822875298,-0.0211102423768569,448
2018-09-30,"Fairmount","VA","Richmond","Richmond City","Richmond",5842,1123,-0.00354924578527063,-0.00970017636684303,0.0398148148148148,509
2018-09-30,"East Arlington","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",5843,1299,0,-0.00153727901614143,-0.0083969465648855,707
2018-09-30,"Brandon Forest","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",5844,1394,0,0,-0.0127478753541076,270
2018-09-30,"Crossroads Area","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Saint Petersburg",5845,1696,0.00177200236266982,0.00892325996430696,0.00712589073634204,410
2018-09-30,"Wilson Park","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",5846,1240,0,0,-0.0236220472440945,582
2018-09-30,"Los Cerritos","CA","Sacramento--Roseville--Arden-Arcade","Placer","Roseville",5847,1694,0,0,0.0149790293588975,467
