RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
403226,Bellerose,New York,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294900,354900,384500,372500,389e3,410100,422500,399900,378300,354800,374300,319200,358600,366900,428700,397200,385500,389600,424e3,437800,444200,439800,443300,435e3,355200,362500,355900,440700,428100,427400,424600,417600,430300,441e3,444400,432900,409700,387300,399800,417300,441800,447100,463200,453700,458200,393900,397500,404100,461100,474800,474100,483800,494700,522800,503300,510200,462300,474700,466500,494500,512500,505900,525500,504700,507600,509800,521900,535500,519200,541700,518300,533200,527300,549100,549400,531900,563100
403552,Washington Avenue Coalition - Memorial Park,Texas,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385900,387600,394100,394100,391700,387400,386e3,380800,385700,386e3,399100,395300,393600,379100,371600,373500,379800,380300,385900,383500,398e3,386800,382300,368500,374800,385e3,381700,379900,371900,387700,388200,392600,382900,378400,378100,377500,382e3,378100,384400,388300,396100,389400,386500,381100,387400,378400
403109,Belmont Central,Illinois,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12e4,123600,123e3,125100,117800,128600,128500,137e3,142700,142700,142200,149600,152200,161200,138600,147100,153600,181700,179500,175800,163e3,170400,192400,196500,195700,184200,192800,193300,185600,212600,217700,223500,201e3,196100,196e3,202200,206100,197500,192100,196600,206e3,210300,212800,196100,197700,207e3,242100,245500,239500,232100,235500,231700,242700,236600,239400,236900,244900,245200,243600,238200,246700,243500,248200,235100,251700,255700,281100,267400,264300,265100,275500,27e4,259400,234400
155506,Roslindale,Massachusetts,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398e3,409300,411700,431100,422100,403200,399500,417600,425e3,408400,443100,442400,458400,438700,459800,446e3,443e3,449900,508e3,507700,503300,463500,507100,562900,584400,552500,504300,483600,467600,
121685,Capitol Hill,District of Columbia,207,594100,581600,537200,495e3,499400,487400,481700,492100,539500,535100,533300,504300,555400,557100,564900,534100,526400,515700,457200,475500,491600,534600,500300,521800,517300,511300,462600,464100,450400,474e3,479600,497200,501300,526700,533600,553100,539400,547200,532100,522900,527200,512800,489700,511800,490600,518300,490400,51e4,499500,531700,569500,574400,560700,535900,514900,531800,555100,609600,623100,659e3,644100,619100,576900,598300,600800,601800,592e3,578900,602700,589300,596300,559400,559300,559500,583500,615e3,642800,627300,622700,618400,621600,608400,631e3,664300,660400,638900,645900,656800,653400,652600,636800,659200,658200,687900,644100,635100,654700,699500,693e3,657700,674100,681300,637900,618200,614700,693900,704e3,712200,750800,773300,79e4,744700,708100,734700,723700,743200,701700,718600,745400,809800,838700,776100,679300,612600,641900,686400,735100
403148,Marquette Park,Illinois,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115100,123600,126300,130500,117200,91400,82700,90900,104400,107e3,121400,129500,115300,117800,126900,132900,132700,121e3,134200,122600,124800,117500,137800,141100,133400,134600,152100
269548,Southeast Boise,Idaho,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203300,204e3,205600,207100,208400,201300,193200,191900,203900,212500,211600,204e3,196400,197500,196100,197200,206800,213200,215600,211600,206700,227800,237500,240200,224500,227100,222300,221300,215700,229200,237100,237300,239200,227300,23e4,23e4,237100,245500,246e3,242700,228700,225300,230400,247500,244e3,241100,231800,239900,245900,242600,244800,251500,255300,257400,254300,258900,258500,264e3,272600,274600,281700,280600,290600,300100,306200
111869,Drexel Heights,Arizona,210,149500,157800,152400,141600,132900,138500,139700,142100,140300,135200,129600,120800,115800,112200,107400,100500,94100,94800,103400,111300,119400,118500,117200,109500,110400,102200,101300,101200,99900,96100,94e3,98e3,101100,99e3,91100,86e3,78900,78700,74600,78500,80900,88100,87400,88300,84500,81900,83500,78e3,77400,76600,81500,89100,90500,92400,90100,97800,101400,100400,85500,82800,92e3,108800,108e3,108500,104700,111400,109500,110800,115400,118100,111100,108200,106400,115e3,117900,125e3,126e3,126300,121700,121800,119600,118700,119500,108100,112400,112100,127800,122900,126200,125800,130700,129400,127400,131200,131e3,133700,133300,133200,133100,131300,137400,139300,141900,141900,146100,143100,143e3,142600,142100,143e3,140200,143300,139600,142100,146100,150100,16e4,161400,163400,160200,163100,167500,169500,165900,169e3,169900,182500
342700,Paradise Hills,New Mexico,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203200,201500,194700,192500,187900,186200,195300,204800,207900,204500,196300,192200,187e3,190500,197300,204400,207e3,213800,205200,198600,191200,191e3,193500,190800,193200,195300,203800,204900,206e3,201700,200200,204200,209300,214200,213900,214100,211e3,207200,203300,210100,219600,217800,216e3,212500,216e3,217700,214800,212700,213e3,221400,225200,228400,223500,224100,217900,221100,
275306,Santa Teresa,California,212,573100,542500,526500,499700,499100,498700,507600,493700,459800,447600,454e3,478300,471500,446200,430800,431300,455e3,448500,457800,456900,471500,465900,457900,483800,476300,474600,453900,461700,471100,459e3,459600,445600,437500,432500,437e3,448200,439100,424800,404700,409300,419600,426800,405600,399300,414300,441500,450500,428100,423700,416700,428600,429700,440700,465e3,491500,495500,501600,485200,502500,501300,518200,524400,513e3,535700,547500,572400,577900,576100,587e3,597500,611e3,621500,618e3,618500,613500,616e3,622200,638700,642500,641e3,632800,636700,635800,636600,643500,665700,688400,692900,682700,681800,686700,705400,728500,738700,697300,689e3,695700,735800,723900,722200,726400,737200,744300,754600,763500,760600,812e3,817800,838300,795800,810200,814600,828300,829300,837300,853100,861400,907600,949300,972200,966800,947600,961200,977e3,971600,969800,931200
