"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Crown Heights","New York","NY","New York-Newark-Jersey City","Kings",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049000,1049000,1049000,966000,950000,935000,920000,899000,899000,885000,890000,885000,890000,875000,897000,899000,875000,875000,875000,875000,875000,930000,985000,1012000,949500
"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,149900,148000,150000,150000,150000,154950,154900,155000,155000,158000,159000,159900,159900,159949.5,156000,159000,159994.5,159000,158500,164900,165000,165000,165000,168500,167500,169777,168500,170000,173500,174950,179700,179900,178000,175000,175900,175000,179450,179000,184900,189888,195000,199999,199900,209400,212500,220000,219999.5,219888,219994.5,224900,224900,225000,230000,232900,235000,239900,238500
"East Harlem","New York","NY","New York-Newark-Jersey City","New York",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092500,1092500,1085000,1080000,1105000,1092500,1110000,1085000,1090000,1095000,1095000,1100000
"Roosevelt","Fresno","CA","Fresno","Fresno",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000,130000,138000,137900,132500,133725,136250,142950,140000,140000,149900,149000,142500
"Alief","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000,49900,49900,49900,50400,55000,49000,45000,49950,52000,51200,53000,54500,59000,59900,65000,66000,66000,65000,62500,59950,60000,59850,65000,65000,68000,66000,62750,65000,66500,65000,69000,65000,71500,73900,71425,60000,69450,65000,65500,64600,69900,77450,72900,78450,83000,83000,80750,84200,84900,84950,85450,82400,83200,80700,85000,85000,85000,88000,89000,88000,94000,105000,107450,1e+05,103450
"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",16,209800,2e+05,2e+05,211575,215000,214900,219000,219950,216000,213200,210000,199999,199900,199949.5,199900,199900,199450,199999,199900,199900,199999,2e+05,2e+05,199900,199900,199900,199900,199900,199000,209900,209900,219950,225000,232000,234000,245000,250000,250000,230500,245000,262500,285000,283100,294500,283050,280000,285000,299000,3e+05,304500,290000,289500,290000,299000,294500,305000,302450,3e+05,305000,299999,312500,319000,319000,319900,329450,319950,319000,330000,330000,329900,335000,335000,349900,352500,361200,350000,360000,359000,359450,364999.5,375000,379000,379950,379000,359000,365000,379000,392250,399450,4e+05,410000,408000,399900,409998,419000,419000,425000,430000,430000,429500,435000,432500,430000,429997.5,429500
"Van Nuys","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254000,254000,254000,269000,282700,254500,257000,257000,259000,269900,269900,262000,255150,276750,286000,281500,299000,295400,294900,315000,319000,335750,315000,295000,284900,284995,289000,291950,299450,289450,298500,299900,292450,279000,275000,282450,316950,337000,324999.5,329000,320975,326000,330000,349499.5,344500,329000,350000,379999,350000,349000,379973,385000,379000,409500,419000,427450,437000
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575000,529000,569000,577000,550000,556929,567377.5,566000,554500,579000,584000,577000,567500,558000,548500,550000,599000,599000,604500,599000,599900,644450,579500,595000,595000,613944,589000,588500,6e+05,609500,599000,597000,589999,639000,649950,650000,659059,662029.5,659000,665500,654475,694499.5,694000,689000,699500,690000,727500,770000,825000,849000,799900,799000,813500,799500,799000,824500,840000
"Logan Square","Chicago","IL","Chicago-Naperville-Elgin","Cook",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291950,289900,299450,299999.5,275000,252450,284450,255000,272000,292400,299900,289450,295000,292000,295000,339500,322450,312000,324900,327000,384900,399000,399000,389450,384000,369000,374500,359900,372000,389900,399900,429000,404900,419000,374950,389000,374950,385000,385000,399000,365000,392000,359900,359950,367000,395000,329000,314900,312500,329000,350000,359900,369900
"Lower East Side","New York","NY","New York-Newark-Jersey City","New York",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150000,2150000,1995000,2090000,1895000,2120000,2090000,2200000,2250000,2250000,2462500,2450000,2372000,2317500,2350000,2335000,2350000,2366000,2450000,2499000,2520500,2518500,2497000,2466000,2500000,2500000,2520500,2500000,2521000,2499000
"Sun Valley","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479900,469500,450000,472500,490000,484999.5,499000,499900,499995,499989,499995,489000,484499.5
"Flushing","New York","NY","New York-Newark-Jersey City","Queens",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882000,728000,675000,722450,728000,749500,777000,785888,799500,798500,800944,793500
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409000,399950,399250,429000,429000,449000,449000,429000,425000,470000,449500,449000,450000,469950,427777,439999,429000,425000,438975,445950,428500,459999,489900,489900,479475,479950,499997,494499.5,469450,465000,449000,455000,475000,486500,494450,499000,499000,519000,519000,519000,504925,514949.5,499497,499999,499000,519000,532000,554499.5,579500,569900,549999,609950,6e+05,599000,620000,639000,609999.5,614499.5,599999
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",24,356000,359900,359900,350000,360000,349000,375000,369000,329900,314950,304425,299425,289900,286500,289000,289000,299000,299000,293900,289000,275750,274950,269950,249900,257900,243400,240000,255000,259000,279000,287000,285000,289000,289450,299000,296400,259950,297900,310000,267000,315000,325000,329900,337000,342500,339000,325000,319000,320000,327000,359900,357000,357000,387000,380000,375000,369000,369000,369000,352500,355000,389000,377000,369000,389000,397000,399000,399000,395000,394500,394500,385000,399000,392000,399900,399450,399999,409500,429900,426000,420000,425000,429000,449000,434450,439000,449900,449000,454000,449990,475000,475000,489000,499000,489000,489500,477000,491000,491000,479450,479000,479945,499000,519500,499394
"Woodland Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",25,299000,299000,299000,317000,319900,315000,3e+05,349900,349000,329500,325000,308000,329950,304950,307500,307475,3e+05,319000,324000,329000,305000,297950,299000,299450,292000,297450,324475,349000,349000,348000,305000,299250,299000,314000,327400,313500,333000,359000,332000,364950,344475,349000,359925,369000,384499.5,398000,379499.5,370000,392499.5,349000,349000,359000,387500,397000,399000,399000,412200,409900,379000,384450,369000,399000,399900,404950,435750,419900,449000,450000,449500,447500,447500,456950,452400,436000,464250,489000,477475,472000,479950,479950,479950,477000,469000,469000,474000,469000,461250,475000,472000,487500,494500,497450,499450,522375,522375,534900,497450,515000,509900,525000,550000,550000,512000,489000,474975
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",26,389450,399000,399900,398500,399900,399900,399900,395000,385000,374900,364900,359900,373000,349500,349250,364900,369900,359000,349900,349900,359900,389000,354500,359500,350000,335000,339900,335000,347000,337450,349000,362500,397000,379500,373000,369475,369950,379000,394900,399000,419000,419500,405000,425000,430000,459500,459500,449900,439000,449900,444000,461450,477499,479000,483250,486500,495000,486500,489000,480000,479950,479950,479500,479150,477000,479000,499000,499000,505000,517000,522450,560000,577500,529000,528000,574500,537000,519750,499700,512475,525000,555750,565000,577500,599000,644000,649500,654950,662450,659900,674950,679000,669975,660000,639995,659000,683000,719450,699900,690500,659000,659000,649000,636950,625000
"Canyon Country","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,225000,229900,229777,215000,227388.5,228250,220000,219000,227450,229900,226000,225000,232500,230000,257500,234900,236000,230000,234900,250000,239998,255000,250000,253000,265000,249450,252250,255000,285000,285000,281499.5,277000,279890,279999,284500,284900,285000,281750,299000,299900,304200,319999,320000,339900,335000,329495,329000,329000,330000,329950,325000,325000
"Mira Mesa","San Diego","CA","San Diego-Carlsbad","San Diego",28,201250,219900,222500,220000,224944,211400,199900,211200,213100,211200,216000,209900,209900,195000,199950,199900,199900,199000,2e+05,199450,191872,194950,189900,192500,189450,190000,199000,192500,189950,199000,195000,195000,194950,194950,195000,199000,199450,202500,217500,239000,252499.5,261180,269000,260000,267000,269000,269000,269900,270000,284987,285000,295500,285000,285000,292450,295000,294900,279450,275000,275000,289000,297000,309500,310000,310000,302500,310000,307000,299900,299950,3e+05,299500,3e+05,297000,309000,313750,309999,314900,324900,319000,320000,336000,341999.5,337000,330000,335000,338000,349000,354900,350000,359000,359000,349900,352444,364800,365000,372500,359900,370500,379500,389000,385000,385000,399000,415000
"Forest Hills","New York","NY","New York-Newark-Jersey City","Queens",29,339000,339888,339000,339000,329000,329000,325000,322000,319000,329000,325000,328000,328000,328000,338500,329000,329000,329000,329000,319000,324000,309995,299000,299000,299000,298944,290000,295000,295000,299450,297000,299000,299000,299000,295000,290000,279950,280000,280000,279950,288000,295000,292500,299000,297000,295000,302000,299000,289000,299000,299000,307000,315000,315000,325000,329000,356944,339500,319000,329000,359000,390000,360000,351500,348888,365000,365000,369000,382500,389000,415000,407500,405000,414500,419999,424999,425000,429000,424999,424999,415000,428000,439000,440000,440000,445000,449000,449999,459000,459000,450000,454500,459000,459000,459000,459000,459000,475000,499000,534500,565000,597000,599000,519500,570000
"Valencia","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288500,283500,295000,325000,309900,308800,310000,320000,307500,325000,316950,321475,329945,339900,339450,339000,339900,320999,326000,334000,339500,344000,340495,344490,349800,349700,349994.5,349900,354000,349999,351990,360290,360000,362645,365000,365000,370000,372450,369000,378000,369999,382000,379000,379475,380000,379000,375000,387450,398850,395655.5,389000,399900,409900,405450,401900,408450,419000,409900,415000,434900,434900,425000,439000,435000,437000,439900,439450
"East Village","New York","NY","New York-Newark-Jersey City","New York",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975000,1925000,1950000,1900000,1925000,1975000,1975000,2175000,2185000,2185000,2222500,2295000,2225000,2295000,2295000,2272500,2372500,2395000,2425000,2435000
"Park Slope","New York","NY","New York-Newark-Jersey City","Kings",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995000,1100000,1165000,1292000,1282000,1300000,1317500,1365000,1350000,1370000,1365000,1370000,1370000,1350000,1330000,1350000,1357500,1350000,1380000,1399000,1395000,1382500,1370000,1382500,1297000,1395000,1412500,1450000,1437000,1449000,1425000,1375000
"Princess Anne","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,196250,199900,187750,185705.5,176000,175500,162000,165450,162000,164250,176000,177500,190000,190000,190000,189950,185000,204900
"Central Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,185000,199900,179900,195000,190000,195000,197950,197950,212450,220000,212000,211000,209900,230000,215000,228000,220000,212000
"Flagami","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167500,165000,179900,175000,170000,170000,181150,180000,179000,180000,188900,205000,199900,195000,205000,189900,192000,196080,199000,199495,205000,202000,210000,205000,207500,205000,2e+05,202000,205000,2e+05,2e+05,205000,215000,215000,210000,215000,220000,227950,245000,248000,227000,220000,220000,235200,239450,239000,232000,232000,237000,239000,229000,229000,240000,245500,244000,250000,275000
"Little Havana","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225500,225000,223999,210000,190000,204500,220000,229975,235000,250000,248000,247000,240000,247000,240000,240000,236797,250825,272500,262846,299900,285000,277499.5,279999,289000,325000,340000,324750,290000,279500,310000,269000,262500,265000,295000
"Gramercy","New York","NY","New York-Newark-Jersey City","New York",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317500,2285000,2317500,2355000,2405000,2355000,2375000,2317500,2335000,2390000,2345000,2390000
"Westwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049500,1099000,1175000,1099000,1149000,1160000,1154500,1250000,1349500,1150000,1196500,1198000,1112500,1175000,1124500,1099000,1099500
"Kempsville","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",39,146950,158450,147875,137950,144450,145000,160000,159900,150000,150000,143900,135900,149900,149900,155000,149950,145500,154950,155400,161000,159900,156950,154900,154900,152500,139900,129900,124950,127000,129900,132450,144900,120000,120000,120000,135000,137450,139000,140200,138000,143900,138000,150000,144950,144900,144900,140000,136950,142970,150000,147000,142200,154900,154900,155000,157000,155000,150000,147200,148200,154050,175000,184500,169900,158888,154500,157000,155000,166250,154950,153500,147450,149950,149950,154900,157500,150000,155000,155000,161000,161000,162000,145000,142000,142000,141000,149000,169900,184950,185000,183500,176000,171000,169700,169500,165000,163950,162900,159900,159900,165000,165000,162500,169500,150000
"Lake View","Chicago","IL","Chicago-Naperville-Elgin","Cook",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421450,418000,416500,425000,435000,419000,425000,414000,402450,406750,446500,418500,408500,370000,421950,399900,419000,428950,475000,514000,525000,549500,524950,549500,525000,499450,489000,499450,499900,499950,5e+05,521950,479999.5,486999.5,489000,456950,429500,427000,425000,419500,419900,419900,425450,425000
"Fresno High Roeding","Fresno","CA","Fresno","Fresno",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900,119900,124900,138500,127449.5,146000,144000,134900,134900,131000,129950,140000,135000,140000,140000,143950,147000,142500,139900,142450,144900,144900,144950,145000,139999,138250,144499.5,149000,149000,149950,155000,150000,152150,159900,168500,169000,162500,160000,149250,154950,156900,159950,157000,163000,162500,168950,164449.5,179000,170000
"Greater Uptown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257000,250000,260950,236000,220000,249000,249000,264000,264500,262250,259750,249900,255000,250500,264750,250500,250000,250450,250499.5,249450,268500,277000,299000,304725,299000,299000,305000,299000,305000,290000,279000,275000,274900,274400,267000,269000,269900,273950,275000,273950,275000,268625,273000,254995,259900,255000,255000,257000,255000,259800,258400,257650,250500,249400,249900
"Highland Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449250,450000,487000,485000,468000,474900,476900,478900,449000,499000,499000,499000,499450,569000,564000,525000,518000,499000,539000,549000,549000,549000,599000,599000,599000,599000,599000,589999,599000,612250,649000,648000,599000,595000,595000,632500,625000,649000,630000,638888,649000,620000,629900,599900,615000,669000,699000,699000,660000,679000,695000,699450,699000
"Oak Lawn","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",44,,,,,,,,,,,,,,,,,,,,,,,,,,,279450,279000,269000,269000,268750,249999,249949.5,249949.5,278500,279000,285000,289000,285000,269950,279900,261479,260239.5,274750,279000,270000,267250,269949.5,261947.5,264999,252000,249700,263950,250000,256700,269900,302500,315000,289000,299000,299000,294450,319900,315000,299400,328900,324500,314950,335000,345000,345250,349500,349900,349900,349000,350000,369000,399000,402450,414950,450000,445000,439000,409900,421500,425000,408700,419990,425000,419250,4e+05,389900,395000,398948.5,399000,399000,399450,409900,404450,394999,419000,387000,399000,362000,369500
"University City","San Diego","CA","San Diego-Carlsbad","San Diego",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,479900,479950,480000,495000,495000,485000,496000,497500,479500,510000,519950,524900,519950,527450,535438
"Alameda - West Flagler","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269900,274900,269950,250000,269900,269900,275000,274900,272000,265000,269950,275000,289900,289000,283500,280000,275000,292500,295000,290000,287000,287000,275000,285000,285000,285000,295000,280000,280000,285000,3e+05,287000,280000,287000
"Woodlake - Briarmeadow","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,177500,162000,161000,158000,145000,155000,155000,155000,149900,142500,139900,140000,144950,154000,140000,144900,150000,150000,168800
"Summerlin North","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171000,169900,173000,173950,177950,166200,169950,174900,171950,180000,169450,154700,154900,179900,157990,180000,165000,192000,194400,195888,193800,189900,184900,173990,179900,189888,195000,199000,199450,205000,220000,214900,208450,214950,225000,229900,235000,239900,225000,234000,259950,262450,251000,286000,275000,275000,265444,274000,269900,274500,274500,280000,287000,289950,280000,289000
