"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Far North","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",11,,,,,,,,,,,,,,,,,,,,0.98458904109589,0.969203502697394,0.946720118232712,0.946866485013624,0.983965014577259,0.977011494252874,1,0.994762545796651,0.974025974025974,0.976649018241545,0.960958002438697,0.957779886148008,0.950643030935002,0.963713737436365,0.986413086555325,0.993589743589744,0.983577313882311,0.962833963994955,0.963391136801541,0.969388911555374,0.952973229092632,0.957651588065448,0.964112343966713,1.01763907734057,1.02743637941006,1.03571428571429,1.03684332660966,1.05142857142857,1.038539748839,1.03595080416272,1.03595080416272,1.03734439834025,1.05139521956643,1.05142857142857,1.06761565836299,1.07364341085271,1.08095238095238,1.06508875739645,1.05142857142857,1.05282271944923,1.06719367588933,1.06635220787972,1.0642589475783,1.07270827671653,1.07016063013501,1.07092195193416,1.10833383884897,1.12094395280236,1.12094395280236,1.12208943468103,1.12208943468103,1.0762979930192,1.09816101166622,1.12280500353691,1.17699752502678,1.12503761683024,1.08095238095238,1.12208943468103,1.13859142924325,1.11356932153392,1.15630553404447,1.14186706821759,1.12184922191016,1.11675126903553,1.22162327584824,1.18499012508229,1.25329861111111,1.23688155922039,1.24574453089761,1.2217440824462,1.24357239512855,1.27226463104326,1.2550881953867,1.2426653184434,1.24737945492662,1.20574712643678,1.25368125524769,1.25368125524769,1.28424657534247,1.21495327102804,1.24584888059701,1.31685796553792,1.35966688381429,1.34003350083752,1.28900949796472
"Williamsburg","New York","NY","New York-Newark-Jersey City","Kings",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63768115942029,4.39888269963207,4.45637583892617,4.49897190834753,4.5045045045045,4.5045045045045,4.49294707006789,4.3366969353848,4.4362292051756,4.40944881889764,4.25240181587838,4.38188942840106,4.551201011378,4.48717948717949,4.47572405828003,4.39455120540858,4.46009389671362,4.39419795221843,4.41639349396584,4.38757516658541,4.43416453630284,4.49259973460138,4.52213279678068,4.57077227992009,4.42728943249103,4.55640596348561,4.57231105631378,4.46540880503145,4.52182952182952,4.67664564403862,4.67979576951131,4.34760607240171,4.3010752688172,4.30756331780042,4.56191959581945,4.33456416627364,4.2875157629256,4.45299837925446,4.33239914637595,4.62539123630673,4.61823990939355,4.63768115942029,4.62419243398793,4.63852813852814,4.65116279069767,4.54868061874431,4.52562704471101,4.4702618475464,4.47004054605582,4.6583850931677,4.54170107349298,4.47228144989339,4.48032677145832,4.52830188679245,4.62674961119751,4.6445092903206,4.6875,4.6218487394958,4.52729693741678,4.51717560047632
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56806406029204,2.62866876310273,2.63835398776673,2.42676982337699,2.5,2.37547953964194,2.43801652892562,2.47933884297521,2.33208955223881,2.30769230769231,2.43975294531387,2.30890191897655,2.28571428571429,2.54430379746835,2.51306620209059,2.67341095507758,2.74652298409777,2.58302396344223,2.710027100271,2.7906976744186,2.71654801022271,2.74214103653356,2.83333333333333,2.72727272727273,2.94117647058824,3.23529411764706,3.07412059203858,2.683594124988,2.52440747135458,2.53898817462434,2.46090623510165,2.63991552270327,2.7027027027027,2.70574107297876,2.72207563764292,2.75029231218942,2.72727272727273,2.96969696969697,2.9554367201426,3,3,2.99772727272727,2.81607142857143,3.18118037248065,3.18181818181818,2.99672591206735,2.81549564270153,2.78492557345046,3.16062176165803,2.8221552893838,2.85037342261138,2.72340425531915,2.97339593114241,2.78094604996151,3.00706972883232,3.0089928057554,3.13186813186813,3.05699481865285,3.09555854643338,3.07307692307692,3.20283018867925,3.16842900302115,3.09336091238845,3.04659832246039,3,3.04659832246039,3.05669798244827,3.17058823529412,3.26981132075472,3.22429906542056,3.16931216931217,3.11750599520384,3.02747966105974,3.0968992248062,3.03846153846154
"Camelback East","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",14,,,,,,,,0.959001989853589,0.978535353535353,1.01501178484869,1.00066755674232,0.997596153846154,0.98656591099916,0.956327147878689,0.964630225080386,0.987366438956034,0.992990654205608,0.988080260860635,0.974658869395711,0.966847086263255,0.934579439252336,0.923005565862709,0.962199312714777,0.981012658227848,0.960307298335467,0.924477797349879,0.95,0.939306358381503,0.931871574001566,0.929054054054054,0.92173017507724,0.92296511627907,0.941526263627354,0.921052631578947,0.943977417527963,0.961538461538462,0.981953290870488,0.965018094089264,0.950292397660819,0.950570342205323,0.965562535220605,0.958977121346682,0.985501497856149,0.998098859315589,1.01801096319499,1.01702687197183,1.00493551327844,0.983899821109123,0.996462264150943,0.983753189243086,1.00126903553299,1.0358178748873,1.02862254025045,1.04166666666667,1.02581640885334,1.01894272009122,1.02564102564103,1.0427807486631,1.08197882952041,1.05894824348409,1.05667060212515,1.08135942327497,1.10479797979798,1.11917549870051,1.10479797979798,1.06732976281561,1.12294376370264,1.14511437733195,1.13438045375218,1.13924050632911,1.12160566706021,1.13932534699834,1.14020474189966,1.16279069767442,1.15633672525439,1.1379746835443,1.15633672525439,1.13960113960114,1.13869243560593,1.11802625167949,1.15633672525439,1.14913793103448,1.09643465676573,1.23308270676692,1.20751341681574,1.22760279626477,1.18589743589744,1.19505494505495,1.18589743589744,1.19986595174263,1.19694849213074,1.17972548991061,1.19331742243437,1.2012012012012,1.22026887280248,1.22994652406417,1.23856209150327,1.19830827067669,1.25523012552301,1.24819027921406,1.24293785310734,1.27343979986086,1.29972802937465,1.27388535031847
"Alhambra","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",15,,,,,,,,,,,,0.69875,0.686526013431507,0.678500738056897,0.679180085882984,0.685294117647059,0.695418615007793,0.688706540814875,0.702341357829163,0.707082772300164,0.712711422845691,0.69967707212056,0.726141078838174,0.730519480519481,0.714285714285714,0.673061550759392,0.695818972591498,0.72169384057971,0.70230045407298,0.71875,0.691964285714286,0.685483870967742,0.697314049586777,0.705735507981602,0.6875,0.680742023371849,0.715,0.725836663336663,0.735789473684211,0.725,0.706214689265537,0.720425407925408,0.736,0.697115384615385,0.690168818272095,0.706008583690987,0.706008583690987,0.716275589030514,0.706111636478262,0.706214689265537,0.696517412935323,0.703125,0.732877604166667,0.703463203463203,0.706111636478262,0.735294117647059,0.721273440489858,0.730723214285714,0.716145833333333,0.720953525641026,0.771448288553552,0.753367003367003,0.791981787312857,0.754098360655738,0.742835595776772,0.736111111111111,0.777511961722488,0.81530612244898,0.81386292834891,0.805330243337196,0.840336134453782,0.83517537827923,0.857016806722689,0.865800865800866,0.846925972396487,0.851131233173707,0.864725512031422,0.806818181818182,0.81530612244898,0.879461976202794,0.834230355220667,0.879461976202794,0.859610116702315,0.860621189652331,0.88707003074801,0.879461976202794,0.854231601731602,0.885185185185185,0.922619047619048,0.886893057784912,0.886893057784912,0.891702203269368,0.875054371185974,0.879461976202794,0.879461976202794,0.917989457089368,0.985,0.988002822865208,1.03967101327112,1.01239669421488,1.00276625172891,0.997159090909091,1.00108225108225,1.00160256410256
"Harlem","New York","NY","New York-Newark-Jersey City","New York",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10858585858586,3.109375,3.0514385353095,3.09880514705882,3.08823529411765,3.08378361783127,3.22222222222222,3.26115373685706,3.14931650893796,3.24483775811209,3.23169003227587,3.21417178981557,3.18543799772469,3.07068366164542,3.16581863036631,3.36849507735584,3.43347639484979,3.43347639484979,3.41741253051261,3.28828828828829,3.2656527290828,3.25832312091503,3.251953125,3.18091451292247,3.14284163681754,3.21042332626296,3.22234528589229,3.28205128205128,3.27868852459016,3.40077071290944,3.22046254399196,3.52322566793979,3.70794513457557,3.42702169625247,3.30004356070312,3.38541666666667,3.33892617449664,3.24232081911263,3.20729553082494,3.37909186906019,3.41409691629956,3.64583333333333,3.64583333333333,3.64583333333333,3.5953616905671,3.64506505334374,3.66418631530282,3.43851132686084,3.38078779899056,3.27545579635363,3.43459524071657,3.515625,3.33826449320838,3.42857142857143,3.7985065033868,3.53227771010962,3.77089801516184,3.78004040043965,3.5593220338983,3.65548780487805
"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",17,,,,,,,,,,,,,1.14158163265306,0.939914163090129,0.927137724818137,0.930735930735931,0.930735930735931,0.930735930735931,0.934890623830785,0.94206008583691,0.930735930735931,0.909090909090909,0.914205344585091,0.906234378347497,0.900159682771476,0.903377847604085,0.903377847604085,0.88868778280543,0.902358749314317,0.902358749314317,0.946242457487658,0.929185114906178,0.887445887445887,0.958799593082401,0.939306358381503,0.903377847604085,0.876923076923077,0.939914163090129,0.946816744749861,0.944206008583691,0.952380952380952,0.812068217343464,0.791056326554794,0.829932679521277,0.879043600562588,0.865800865800866,0.854077253218884,0.858369098712446,0.861497680583168,0.859265050820954,0.865800865800866,0.951948051948052,0.946036653580945,0.941284654208065,0.939914163090129,0.94612897831782,0.979115800488315,0.999693815064299,0.954861111111111,0.941284654208065,0.939914163090129,0.948051948051948,0.970017636684303,0.952380952380952,0.976374689140647,0.959297676437661,0.944206008583691,0.94612897831782,0.977762190528148,0.9877335444814,0.957446808510638,0.957446808510638,0.944206008583691,0.944206008583691,1.01351351351351,0.952380952380952,0.94512365321275,0.944206008583691,0.967174677608441,0.937866354044549,0.811305408702725,0.805270863836018,0.796663638513135,0.836245586211334,0.831733845169546,0.843980645305149,0.88539104771274,0.970017636684303,1.0079075479729,1.025390625,1.01702127659574,1.01410934744268,1.03944562899787,1.0597302504817,1.05851063829787,1.0597302504817,1.05820105820106,1.04961832061069,1.07850871869563,1.09938434476693,1.09051892313695,1.11587982832618,1.1199275330761,1.1402027027027
"East Harlem","New York","NY","New York-Newark-Jersey City","New York",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31034482758621,4.38799894663708,4.5756880733945,4.53604547554617,4.27777777777778,4.0587044534413,4.40140845070423,4.41666666666667,4.66441441441441,4.62837837837838,4.34715295095594,4.2995788430571,4.87646293888166,4.80520833333333,4.27777777777778,4.49040268997649,4.54113552578981,4.3613707165109,4.3613707165109,4.28290183387271,4.4543429844098,4.49040268997649,4.38544487349986,4.74375,5.01299826689775,4.86666666666667,4.74375,4.80520833333333,4.73284037250787,4.84054669703872,4.74375,4.9348989284599,4.92831541218638,4.27777777777778,5.02599653379549,4.89749103942652,5,5.02599653379549,4.89749103942652,4.55374775924407,4.37956204379562,4.59770114942529,4.46093002317373,4.3227969348659,4.42715442290073,4.50595222790734,4.47819314641745,4.49842859678436,4.92831541218638,4.86666666666667,5.02599653379549,5.02599653379549,5.02599653379549,5.01299826689775,4.7832225177305,4.74375,4.82269503546099,4.83167082294264,4.89749103942652
"North Scottsdale","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25173852573018,1.2311901504788,1.25069444444444,1.25408942202835,1.24631578947368,1.25000919902753,1.28,1.28161521018664,1.27591706539075,1.30970724191063,1.3179098982023,1.32105263157895,1.31086142322097,1.33570792520036,1.30970724191063,1.33157894736842,1.32501948558067,1.33426183844011,1.34408602150538,1.36545741623175,1.34408602150538
"West San Jose","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41787719682054,2.54329004329004,2.58823529411765,2.55578608206211,2.62028442124736,2.6369168356998,2.50227479526843,2.67276745961074,2.66301934665398,2.59205426356589,2.62430939226519,2.61593341260404,2.60879171802295,2.59578544061303,2.7046783625731,2.72922903009864,2.65907598888116,2.78899643969737,2.77529095792301,2.75827482447342,2.69987699876999
