"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",1,,,,,,,,,,,,,,,0.824587706146927,0.833926453143535,0.833926453143535,0.832753017641597,0.845864661654135,0.81858407079646,0.825707547169811,0.820339915672528,0.850077279752705,0.841552049751054,0.868055555555556,0.863991081382386,0.813851807742899,0.823675496688742,0.847578347578348,0.866666666666667,0.859538043904659,0.856393129770992,0.83539603960396,0.830367734282325,0.857245337159254,0.85,0.840867992766727,0.841584158415842,0.88606952181987,0.873108265424913,0.870044052863436,0.899040767386091,0.914978130168004,0.918013856812933,0.896785109983079,0.928738317757009,0.940762857543089,0.903956575599304,0.917281672816728,0.917955267889861,0.944584382871537,0.997094695991342,0.994130515291666,1.00354679830503,0.992664008733437,0.963568194680249,0.975,0.978512215665951,0.960137575377451,0.984040062922134,0.990921052631579,1.01351351351351,1.04347826086957,1.04710032172882,0.982031959107629,1.0054844606947,1.08668360345659,1.08024691358025,1.05892779800767,1.05,1.03734439834025,1.05555555555556,1.05593607305936,1.08885347901965,1.10092185890136,1.04404446520406,1.10735735735736,1.08055009823183,1.13075045418148,1.1431870669746,1.10110452410337,1.17617617617618,1.13293051359517,1.19215425531915,1.23647604327666,1.22002602050138,1.24554631200782,1.28253218187024,1.28210185958724,1.25148986889154,1.23722627737226,1.23587570621469,1.18473637682852,1.18628618134651,1.2028155780866,1.17742882350096,1.21681415929204,1.21984011627907,1.26843657817109,1.2875987318187,1.25956788315467,1.25156445556946,1.24755454734612,1.23235418903196
"Maryvale","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",2,,,,0.611238868528074,0.646766169154229,0.61479328352446,0.60793275339654,0.614466292134832,0.620166181512221,0.620427881297447,0.627844603381014,0.614466292134832,0.612050767353209,0.613425925925926,0.616730036966229,0.602272727272727,0.609649122807018,0.606709493219129,0.602617079889807,0.608234560199626,0.61000487660152,0.605119703270765,0.596734389348026,0.607936964022603,0.606992234569554,0.610257257348299,0.630157677571471,0.634566326530612,0.63013698630137,0.617283950617284,0.622476446837147,0.618046971569839,0.615384615384615,0.615099819996727,0.609756097560976,0.615801704105345,0.625,0.608829965579909,0.614316239316239,0.606709493219129,0.606709493219129,0.605095541401274,0.605263157894737,0.608873416470123,0.608003560180748,0.601858095793541,0.594405594405594,0.598086124401914,0.605867346938776,0.609276729559748,0.613108715819929,0.625439506346472,0.623971896665384,0.621811224489796,0.628878333205256,0.623111782477341,0.628930817610063,0.633603460821546,0.632911392405063,0.63574719156484,0.638138138138138,0.640604467805519,0.64601844372644,0.648684210526316,0.657312414118072,0.681818181818182,0.667869030739109,0.657153678847894,0.655021834061135,0.670421235981488,0.670411985018727,0.655124005615349,0.66160318399572,0.668154761904762,0.668154761904762,0.689338235294118,0.67921230075608,0.686159770462096,0.665894614939201,0.664459161147903,0.6641973074696,0.661725780836421,0.668167302033173,0.703964406012432,0.721343873517787,0.708762886597938,0.721999714915419,0.734312416555407,0.759109311740891,0.764461423540881,0.753676470588235,0.763554485464598,0.742506934056345,0.748403591022201,0.742203312558305,0.740606936416185,0.759201748332183,0.770393447876532,0.765135455590687,0.786827070973412,0.803921568627451,0.807296650717703,0.808230807086614,0.818159971613115
"Paradise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",3,,,,,,,0.793650793650794,0.780417957212565,0.759046601347521,0.74424898511502,0.76,0.768916941527643,0.773558368495077,0.77588052421907,0.787215411558669,0.78125,0.776627643808233,0.780392156862745,0.779896013864818,0.767209985959986,0.764931087289433,0.758587786259542,0.7534950958864,0.749892887746358,0.741002117148906,0.747863247863248,0.741430700447094,0.741002117148906,0.752436714708056,0.746569814366425,0.739592559787422,0.741002117148906,0.746996996996997,0.747422680412371,0.74582338902148,0.75,0.754005655042413,0.759803921568627,0.764525993883792,0.764149361405046,0.766747376916868,0.766747376916868,0.764525993883792,0.764172544680589,0.757575757575758,0.757257180722277,0.756578947368421,0.75646561673647,0.753367003367003,0.753367003367003,0.75187969924812,0.758587786259542,0.76129252728684,0.759734093067426,0.767045454545455,0.78125,0.778546963891791,0.786163522012579,0.783587421518456,0.784322382422029,0.784475639966969,0.794117647058823,0.80482263772313,0.802685347343841,0.806158612972068,0.81981853701121,0.834243920959451,0.827587781379846,0.818294120950081,0.80672268907563,0.821715521808229,0.809670321473857,0.850328129105107,0.865225371058571,0.852272727272727,0.857449088960343,0.869628449300655,0.836837678721615,0.85773822263442,0.843881856540084,0.839920948616601,0.86373261433857,0.838815789473684,0.868725868725869,0.882967607105538,0.881249427708085,0.89200477326969,0.925925925925926,0.914702239725027,0.931636095298334,0.944767441860465,0.946252838758516,0.927841775147488,0.92816787732042,0.931786216596343,0.929144385026738,0.944546008531383,0.952914798206278,0.986159169550173,0.99361249112846,0.992402659069326,0.991735537190083,1.01697963882294,1.03626943005181
"Upper West Side","New York","NY","New York-Newark-Jersey City","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92957746478873,5,5.03956228956229,5.00569476082005,4.97910863509749,4.98307692307692,5,5.07590460526316,5.1816146784101,5.26473274748811,5.2589031187508,5.29176551350544,5.34090741122004,5.33495145631068,5.27517292524362,5.23519163763066,5.21472392638037,5.27240773286468,5.34048640915594,5.33707865168539,5.2848472879058,5.26935766655203,5.22648083623693,5.21685996929899,5.22648083623693,5.31548071128797,5.34303416074707,5.33900301619492,5.35181876457671,5.35607420706164,5.35714285714286,5.34090741122004,5.34303416074707,5.23012552301255,5.20509977827051,5.14000934465119,5.14874499864102,5.19031141868512,5.06962681235977,5.18216594406687,5.19791222591093,5.22347876004592,5.22922636103152,5.1819184123484,5.21513272410792,5.20833333333333,5.14488964451598,5.13771186440678,5.14512059904669,5.14995313964386,5.11590727418066,5.1380258926777,4.94998507695103,4.90045941807044,5,5.02742230347349,5.03891109496124,4.98307692307692,4.94221328138749,5
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70570832113658,1.68150076932181,1.64893617021277,1.85979971387697,1.85963679334331,1.92307692307692,1.98039215686275,2,1.86592950932965,1.84380062563316,1.9067055907146,1.88232777064613,1.86501887340302,1.87704248366013,1.98275862068966,1.90257648953301,2.09090909090909,2.18558474046279,2.25790192926045,2.23585978290739,2.15465380783186
"Upper East Side","New York","NY","New York-Newark-Jersey City","New York",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66111111111111,4.83169350029815,4.73613151888239,4.67771135336485,4.66666666666667,4.68299711815562,4.67292468977321,4.78443113772455,4.89267538279296,5.09048374796463,5.21980676328502,5.14808370674039,5.06482982171799,5.02183406113537,5.10204081632653,5.10837730827686,5.10837730827686,5.17242019302153,5.22222222222222,5.23212361386311,5.21324003601922,5.33009708737864,5.2896792937128,5.2596561263438,5.21183190252008,5.16503888587448,5.18453427065026,5.21349114357093,5.20741394527802,5.21496815286624,5.21327762732851,5.25615435795077,5.20741394527802,5.1511671982015,5.0513698630137,5.02232142857143,5.07982583454282,5.03472222222222,4.83333333333333,5.0808220081805,5.12729844413013,5.18604207546879,5.23721147800414,5.29217199558986,5.23690773067332,5.26315789473684,5.16981132075472,5.1731828109139,5.16214286322687,5.18518518518519,5.12820512820513,5.05668675551919,4.78901544907044,4.73588342440801,4.79452054794521,4.79158150229944,4.84845005740528,4.89377233705464,4.84409799554566,4.79242205577157
"Sunrise Manor","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",7,,,,,,,,,,,,0.699300699300699,0.687810570433344,0.684375,0.676596354113387,0.704960835509138,0.704136349025452,0.697084917617237,0.680159256801593,0.676213206046142,0.66994633273703,0.664767331433998,0.665399239543726,0.664486986750209,0.665771720085343,0.665622961033354,0.67864314400459,0.679442508710801,0.678335980477207,0.672804532577904,0.671390013495277,0.666666666666667,0.665833333333333,0.663716814159292,0.662040965339335,0.663716814159292,0.667556742323097,0.668058455114823,0.667789001122334,0.661875945537065,0.663775850567045,0.660774410774411,0.663716814159292,0.65028901734104,0.650054171180932,0.654503040272978,0.64484126984127,0.654652686762779,0.662878787878788,0.664715719063545,0.664439495174462,0.662706334616342,0.666243654822335,0.664715719063545,0.671960904092853,0.67478126742889,0.674058291245791,0.67476383265857,0.680477165675071,0.669514079799394,0.67542907871375,0.680159011568707,0.674962292609351,0.674715909090909,0.674962292609351,0.689655172413793,0.693379790940767,0.704592901878914,0.704592901878914,0.691809036211084,0.683728036669213,0.68716577540107,0.696864111498258,0.712489522212909,0.698174006444683,0.713470319634703,0.717852684144819,0.700682806961005,0.720198405449136,0.706106870229008,0.717338142541398,0.724907063197026,0.726895299888001,0.736235595390525,0.757575757575758,0.756579274835212,0.766550522648084,0.778732545649839,0.778732545649839,0.786250505077658,0.802139037433155,0.785396487912434,0.787106446776612,0.797523670793882,0.796991923892516,0.798995318287171,0.795687885010267,0.796170163401942,0.811751184298762,0.840336134453782,0.841857420754562,0.837990118355484,0.847537878787879,0.837945119119973
"Spring Valley","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",8,,,,,,0.827205882352941,0.8069270449521,0.761361942968963,0.795671546785487,0.764739229024943,0.76603325415677,0.745839360234093,0.748190712031111,0.747973149909182,0.75046904315197,0.760233918128655,0.746268656716418,0.748916493891368,0.755718954248366,0.757757056779479,0.75753593148989,0.74580484773151,0.738336010202401,0.745038052712133,0.732900850349375,0.728327980273612,0.736114729742622,0.741527426633358,0.740986829374382,0.728976234003656,0.723270440251572,0.725806451612903,0.725408774339695,0.724043715846995,0.72463768115942,0.720732114948551,0.736016410493471,0.730434870978888,0.732530127287259,0.742240215924426,0.741635687732342,0.753110674525213,0.753110674525213,0.765688485618414,0.761145442507173,0.74591280653951,0.745526838966203,0.737530956721578,0.739938080495356,0.738488271068636,0.740878629932986,0.753110674525213,0.761259155368552,0.750107158165452,0.747126436781609,0.746268656716418,0.740034829721362,0.744079401608379,0.750571521881124,0.752212892987682,0.749400479616307,0.766909110778543,0.787722445975165,0.783262182113224,0.778331257783313,0.774823426669287,0.783378746594005,0.777957983366026,0.774693350548741,0.777056277056277,0.77351404824746,0.778510035909904,0.8193315266486,0.8193315266486,0.8193315266486,0.809496135917566,0.812231432427349,0.823610157858614,0.844594594594595,0.842992500070241,0.82297053887963,0.820568927789934,0.811843361986628,0.821167883211679,0.82382762991128,0.843771991555243,0.859845227858985,0.873057959290581,0.88796251543068,0.873857388510532,0.876326381266008,0.869120654396728,0.87719298245614,0.872737886748395,0.879239982854533,0.879662209711471,0.898520084566596,0.914175521284824,0.931200841412109,0.947955390334573,0.946792873516404,0.956313961107498,0.947119179163378,0.947340691032111
"Paradise Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",9,0.913792378306365,0.89234561526451,0.891485349909241,0.866731047802994,0.907707910750507,0.916591054205733,0.863930059281129,0.887096774193548,0.888888888888889,0.882352941176471,0.921273031825796,0.908540278619019,0.883002207505519,0.896565223311547,0.924968132580852,0.929909131205674,0.918803418803419,0.901149891371272,0.901389681609037,0.88585273853131,0.849918894818499,0.846064087604344,0.857142857142857,0.855383211678832,0.852676647996553,0.876519012936885,0.8626953824126,0.877926421404682,0.884769367260365,0.883540744627458,0.873161764705882,0.864779874213837,0.872905027932961,0.876829215749883,0.892857142857143,0.895061728395062,0.893277113291224,0.889021479713604,0.914403886554622,0.87819947043248,0.881925003253762,0.892219387755102,0.899842555105713,0.90293453724605,0.88121546961326,0.863877694620354,0.882464349376114,0.872262773722628,0.865939704939063,0.876807728479272,0.882514651023389,0.904020100502513,0.922916666666667,0.914002205071665,0.908840608730477,0.890805992363942,0.887133464439813,0.89344262295082,0.919439579684764,0.93984962406015,0.951331324012339,0.941201977839909,0.9765625,0.992647058823529,0.984375,0.971251557624876,0.964812712826334,0.964812712826334,0.967741935483871,0.978260869565217,0.998336106489185,1.01171875,1.00456659680846,1.02491917365335,1.01190476190476,0.987777342446273,0.997746326408402,1.0145366444579,0.997058823529412,0.969813078201953,0.985754751461988,0.983697777033065,0.948334466349422,1.00969305331179,1.04722018646093,1.04800327873101,1.06012378426172,1.05769230769231,1.07488369226977,1.07854297097325,1.08409610983982,1.06804775147387,1.06732348111658,1.05476837266438,1.04483282674772,1.07115434394959,1.07940620116786,1.11982082866741,1.12612612612613,1.13293051359517,1.13636363636364,1.13548095558606,1.12591911764706,1.12501400723574
"Deer Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",10,,,0.757806549885758,0.754527162977867,0.735775016350556,0.798104956268222,0.759345794392523,0.762117346938776,0.779427488335925,0.771360759493671,0.754589563570257,0.764291632145816,0.757963746779536,0.747786400189881,0.756818181818182,0.760124005219577,0.769971839336001,0.755931966123049,0.756726457399103,0.748930099857347,0.743348982785602,0.728600725378511,0.746509129967777,0.745412844036697,0.749765698219306,0.740878629932986,0.759664821165351,0.754651964162646,0.750811688311688,0.751490011586135,0.74557109734456,0.747004614899533,0.741639697950378,0.751891074130106,0.746692064983888,0.752125572269457,0.753643132074241,0.756172839506173,0.761701833051492,0.762452107279693,0.762545676604714,0.759192514246146,0.75917719178808,0.767782193583791,0.763844684914067,0.751357875678938,0.745909528392685,0.745590593265633,0.748262960983431,0.755757019069617,0.755287009063444,0.763592549240468,0.758983242023848,0.7641065830721,0.773810411249732,0.775210586645494,0.769230769230769,0.771730300568643,0.762639245929734,0.764290391026943,0.769230769230769,0.769230769230769,0.782937365010799,0.798319327731092,0.798872180451128,0.805192264699307,0.802084119912407,0.806003584229391,0.814011947713965,0.802531474131738,0.807899461400359,0.807005494505495,0.813681149441396,0.806207788072377,0.812457684495599,0.814888045776082,0.824434421945848,0.818833162743091,0.823569951757409,0.801472927998922,0.818833162743091,0.828098229583095,0.803625377643505,0.836773802744559,0.844164011570796,0.860049650906234,0.852147027379426,0.875238701464036,0.888529886914378,0.892031435997895,0.867729831144465,0.878561736770692,0.877689694224236,0.875126220127903,0.875591615956728,0.869090909090909,0.883789413201178,0.919306372855891,0.902484472049689,0.920195439739414,0.89876165675172,0.918316121049397,0.939464286355685,0.929368029739777
