"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"South Scottsdale","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1500,1400,1400,1400,1400,1400,1400,1500,1500,1500,1500,1507.5,1545,1500,1500,1500,1500,1599,1600,1600
"Blossom Valley","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2295,2425,2395,2300,2497.5,2497.5,2470,2445,2475,2350,2450,2370,2500,2500,2715,2500,2600,2595,2547.5,2500
"Willow Glen","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172.5,3150,2970,2895,2850,2825,2785,2945,3095,2780,2800,2797.5,3150,3200,3195,2850,2700
"Downtown","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2947.5,2895,2895,2900,2997.5,3100,3100,3100,2998,2887.5,2850,2975,3000,2900,2975,2975,3100,3095,2995,2897.5
"Logan Square","Chicago","IL","Chicago-Naperville-Elgin","Cook",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1699,1500,1450,1450,1500,1637.5,1650,1650,1700,1652.5,1600,1597.5,1500,1500,1575,1650,1625,1600,1550,1600,1675,1700,1695,1750,1600,1625,1550,1600,1700,1750,1795,1797.5,1850,1895,1850,1795,1762.5,1675,1700,1697.5,1650,1750,1737.5,1650,1750,1800,1712.5,1750
"Lower East Side","New York","NY","New York-Newark-Jersey City","New York",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3200,3275,3295,3247.5,3295,2899.5,2700,2750,2700,2700,2900,3100,3049.5,3200,3295,3200,3200,3250,3200
"Flushing","New York","NY","New York-Newark-Jersey City","Queens",32,,,,,,,,,,,,,,,,,,,,,,1375,1400,1355,1400,1550,1535,1600,1737.5,1450,1437.5,1500,1500,1500,1550,1550,1580,1550,1600,1585,1550,1625,1600,1637.5,1850,1850,1880,2100,2200,2100,2100,2100,2100,2100,2200,2200,2000,2100,2225,2200,2200,2200,2225,2100,2000,2150,2450,2500,2500,2425,2425,2400,2450,2400,2200,2200,2175,2100,2325,2100,2300,2100,2200,2300,2450,2500,2575,2500,2500,2600,2500,2500,2500,2500,2500,2400,2500,2500,2500,2400,2400,2400,2400,2400
"Ahwatukee Foothills","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,1050,1087,1037.5,1095,1115,1180,1077,1077,1190,1165,1180,1165,1200,1225,1195,1197,1195,1150,1150,1180,1170,1180
"Sharpstown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,1177.5,1150,1150,1100,1100,1150,1100,1150,1025,1075,1100,1100,1087.5,1050,1000,950,1000,1000
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.5,1995,2000,2172.5,2060,2000,2195,2225,2100,2225,2275,2200,2200,2050,2200,2150,2150,2250,2325,2300,2300
"North Valley","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847.5,2875,2995,2925,2800,2550,3000,2950,2975,2937.5,2799.5,2725,2900,2700,2900,2900,2950,3172.5,3150,2999.5,3037.5,3200
"Woodland Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225,2225,2425,2387,2450,2237.5,2350,2500,2500,2375,2400,2470,2492.5,2400,2395,2400,2350,2400,2492.5,2497.5,2622.5
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2500,2695,2500,2500,2650,2700,2750,2698.5,2745,2800,2762.5,2600,2650,2750,2800,2675,2750,2737.5,2722.5,2722.5,2895,2950
"Mira Mesa","San Diego","CA","San Diego-Carlsbad","San Diego",39,,,,,,,,,,,,,,,,,,,,,,,,,1425,1400,1400,1475,1499.5,1497.5,1475,1495,1437,1500,1500,1475,1500,1500,1500,1540,1495,1450,1500,1612.5,1525,1500,1485,1575,1500,1495,1500,1500,1550,1587.5,1575,1650,1662.5,1550,1495,1600,1595,1550,1550,1650,1647.5,1695,1695,1650,1687.5,1700,1650,1650,1700,1685,1700,1650,1772.5,1687.5,1800,1695,1750,1800,1697.5,1750,1800,1800,1900,1895,1850,1800,1897.5,1892.5,1900,1850,1895,1895,1895,1900,1900,1950,1962.5,1995,1975,2000
"Forest Hills","New York","NY","New York-Newark-Jersey City","Queens",40,,,,,,,,,,,,,,,,,1497.5,1500,1550,1697.5,1699.5,1450,1497.5,1650,1600,1500,1662.5,1700,1700,1720,1700,1700,1750,1675,1737.5,1750,1700,1650,1650,1825,1800,1875,1900,1925,1850,1900,1800,1850,1800,1790,1775,1800,1800,1900,1912.5,1862.5,1900,1850,1850,1800,1872.5,1850,1800,1800,1872.5,1900,1900,1950,1897.5,1875,1900,1875,1875,1897.5,1925,1900,1925,1950,1950,1950,1872.5,1950,1900,1800,1872.5,1850,1850,1895,1950,1925,1900,1900,1895,1850,1800,1850,1880,1897.5,1925,1900,1900,1900,1950,1950
"Cordova-Appling","Memphis","TN","Memphis","Shelby",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1120,1200,1195,1172.5,1195,1195,1195,1200,1195,1197.5,1195,1195,1200,1197.5,1245,1250,1250,1265,1250,1265,1250,1295,1295,1277.5
"Valencia","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",42,,,,,,,,,,,,,,,,,,,,2000,1950,2025,1772.5,1695,1722.5,1747.5,1837.5,1975,1995,1850,2000,2099.5,2072.5,1995,2097.5,2017.5,1999.5,2077.5,1937,2012.5,2000,2050,1883,2100,2100,2100,2175,2295,2200,2175,2125,2100,2125,2050,1995,2025,2100,2100,2300,2200,2250,2295,2100,2200,2272.5,2297.5,2100,2147.5,2297.5,2300,2285,2225,2100,2150,2300,2400,2400,2350,2100,2200,2400,2350,2372.5,2350,2295,2295,2400,2395,2450,2400,2425,2450,2395,2300,2300,2400,2450,2400,2400,2450,2450,2700,2600,2575
"West Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",43,,,,,,,,,,,,,,,,,,,1100,1150,1150,1235,1200,1150,1100,1095,1100,1100,1100,1147.5,1100,1095,1000,1075,1035,1075,1100,1195,1200,1195,1195,1175,1150,1100,1175,1125,1135,1199.5,1285,1225,1250,1250,1200,1225,1237.5,1200,1185,1197,1150,1200,1200,1200,1200,1250,1300,1295,1250,1250,1250,1295,1250,1250,1250,1250,1225,1250,1250,1245,1150,1150,1325,1300,1150,1250,1250,1285,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1300,1300,1250,1250,1275,1275,1295,1280
"East Village","New York","NY","New York-Newark-Jersey City","New York",44,,,,,,,,,,,,,,2670,2600,2600,2625,2800,2972.5,2900,2995,2897,2995,3000,2999,2900,2850,2950,3150,3100,3100,3150,3200,3150,3000,3000,3150,3050,3075,3175,3118.5,3095,3200,3300,3370,3400,3400,3400,3397.5,3400,3400,3400,3395,3445,3450,3447.5,3400,3445,3400,3450,3400,3400,3400,3447.5,3450,3495,3485,3462.5,3495,3485,3450,3450,3450,3400,3400,3445,3462.5,3450,3450,3400,3400,3397.5,3400,3447.5,3450,3495,3500,3500,3500,3500,3495,3500,3495,3450,3495,3495,3400,3400,3445,3495,3450,3450,3450,3495
"South Dorchester","Boston","MA","Boston-Cambridge-Newton","Suffolk",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,1950,2000,2000,2050,2175,2250,2200,2025,2000,1900,2000,2250,2250,2200,2200,2200,2100,2195,2200,2200,2200
"Park Slope","New York","NY","New York-Newark-Jersey City","Kings",46,,,,,,,,,,,,,,,,,,,,,,2600,2500,2450,2500,2500,2572.5,2700,2700,2700,2800,2800,2850,2800,2745,2600,2600,2600,2700,2800,2600,2500,2600,2613,2775,2700,2775,2990,2950,2750,2825,3000,3050,2950,3000,3200,3000,2975,2850,2850,2875,2992.5,2995,3200,3175,3200,3200,3000,3100,3200,3200,3200,3000,2825,2800,2900,2800,3000,2995,2800,2600,2800,3200,2950,2992.5,2950,3000,3250,3500,3225,3200,3200,2995,2995,2775,2990,2800,2700,2850,3200,3200,2995,3200,3200
"Flagami","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",47,,,,,,,,,,,,,1100,1200,1200,1100,1100,1100,1175,1200,1250,1250,1250,1250,1200,1200,1200,1200,1200,1224.5,1250,1250,1200,1250,1300,1250,1300,1290,1300,1250,1300,1300,1300,1325,1295,1300,1300,1295,1300,1295,1295,1350,1300,1300,1300,1350,1400,1400,1300,1400,1450,1390,1350,1350,1450,1350,1450,1300,1337.5,1300,1399,1450,1500,1500,1600,1500,1675,1537.5,1550,1600,1550,1450,1400,1520,1500,1550,1525,1500,1450,1540,1450,1525,1525,1500,1500,1600,1600,1450,1450,1500,1520,1500,1500,1500
"Little Havana","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690,1900,1700,1700,1700,1595,1607.5,1650,1550,1575,1425,1500,1500,1697.5,1700,1625,1695,1575,1600,1450,1525,1610,1700,1600,1600,1700,1650,1650,1650,1600,1550,1600,1550,1550,1450,1450,1400,1597.5,1575,1600
"Gramercy","New York","NY","New York-Newark-Jersey City","New York",49,,,,,,,,,,,,2750,2600,2700,2700,2795,2850,2995,3000,2950,2900,2900,2900,2895,2950,3000,3000,3095,3150,3195,3200,3195,3200,3200,3200,3177,3195,3200,3200,3329.5,3295,3289,3292.5,3200,3295,3295,3307,3350,3395,3350,3300,3297.5,3250,3300,3307,3350,3350,3307,3350,3397.5,3495,3400,3497.5,3447.5,3350,3340,3350,3495,3400,3400,3425,3400,3400,3400,3350,3350,3300,3350,3400,3350,3330,3330,3300,3395,3397.5,3395,3350,3300,3300,3307,3350,3350,3300,3314,3375,3350,3300,3350,3350,3350,3300,3300,3295,3300
"The Heights","Jersey City","NJ","New York-Newark-Jersey City","Hudson",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1697.5,1697.5,1750,1750,1650,1800,1750,1700,1750,1950,1685,1800,1800,1700,1725,1695,1675,1700,1700
"Roxbury","Boston","MA","Boston-Cambridge-Newton","Suffolk",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2200,2400,2400,2400,2587.5,2450,2400,2250,2200,2200,2237.5,2400,2500,2475,2600,2597.5,2325,2400,2400,2400,2400
"Central City","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1300,1295,1350,1405,1425,1450,1399,1450,1550,1699,1507,1557,1650,1600,1650,1660,1710.5,1641,1634,1750,1555
"Centennial Hills","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1100,1200,1200,1150,1195,1075,1000,1050,1062.5,1100,1062.5,1050,1085,1095,1095,1150,1100,1100,1150,1150,1085,1125
"Lone Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,925,950,1025,1195,1125,1188,1150,1225,1125,1050,975,995,1050,1095,1062.5,1050,1095,1037.5,1050,1095,1075,1050,1025,1095,1050,1075
"Albany Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1200,1200,1200,1172.5,1150,1200,1282.5,1300,1250,1265,1300,1375,1300,1250,1275,1295,1299.5,1300,1300,1297.5,1295,1250,1250,1300,1350,1350,1300,1300,1300,1300,1300,1300,1297.5,1350,1300,1350,1375,1350,1300,1300,1350,1312.5,1300,1350,1325,1300,1350,1300,1350,1400,1400,1400,1400,1395,1350,1300,1285,1265,1300,1350,1395,1450,1425,1300,1350,1325
"Westwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525,3867,3950,3972.5,4100,4300,4050,4050,3772.5,3831,3725,3797.5,4100,4075,4475,4450,4344,4500,4500,3972.5,4100,4391.5,4395,4391.5,4391.5,4260,4000,4000,4200,4010,3985,3597.5,3775,4000,3499.5,3650,4000,3722.5,4200,3833.5,3800,3883.5,3883.5,4250,4100,4000,3950,3975,4195,4450,4450,4300,4000,4212.5,3999.5,3978,4000,3900,3900,4100,4100
"Kempsville","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1250,1225,1200,1200,1200,1200,1200,1200,1200,1300,1345,1300,1300,1250,1247.5,1200,1200,1200,1225,1295,1372.5,1275,1372.5,1395,1350,1297.5,1375,1295,1272.5,1285,1275,1275,1297.5,1224.5,1300,1325,1300,1350,1272.5,1250,1250,1250,1200,1250,1317.5,1275,1300,1250,1195,1200,1200,1200,1225,1272.5,1250,1295,1225,1295,1312.5,1350,1325,1400
"Lake View","Chicago","IL","Chicago-Naperville-Elgin","Cook",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,2000,2050,2072.5,2125,2100,2100,2150,2125,2172.5,2200,2200,2200,2100,2100,2150,2150,2150,2250,2200,2150,2100,2000,1995,2000,1997.5,2150,2150,2200,2150,1995,2000,2100,2100,2200,2000,1995,2000,2000,1975,2012.5,2000,2100,2200,2250,2200,2100,2025,1925,1950,1950,1950,1982.5,1950,2025,2072.5,2000,1950,1900
"Fairgrounds","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2724.5,2800,2800,2900,2850,2800,2795,2750,2890,2950,2872.5,2795,2850,2800,2900
"Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.5,1250,1300,1250,1250,1275,1300,1300,1350,1300,1295,1275,1250,1300,1300,1300,1295,1300,1275,1300,1350,1350,1325,1300,1275,1325,1350,1300,1350,1350,1350,1343.5,1395,1400,1395,1325,1375,1350,1380,1350,1375,1350,1375,1400,1400,1425,1395,1350,1350,1350,1350,1395,1400,1400,1425,1495,1400,1400,1350
"Greater Uptown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",61,,,,,,,,,,,,,,,,,,,,,,,,,1487.5,1400,1250,1282.5,1465,1500,1500,1625,1795,1500,1585.5,1825,1850,1700,1400,1500,1535,1456,1484,1480.5,1600,1600,1699,1665,1675,1675,1625,1500,1709.5,1719,1685,1503,1595,1662.5,1600,1595,1625,1550,1575,1600,1550,1595,1503,1550,1550,1500,1600,1600,1600,1600,1600,1650,1600,1575,1650,1675,1501.5,1526.5,1662.5,1595,1595,1572.5,1537.5,1503,1503,1495,1500,1600,1595,1495,1495,1495,1503,1595,1600,1600,1600,1600,1592.5,1500
"Oak Lawn","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",62,,,,,,,,,,,,,,1600,1600,1500,1600,1375,1500,1697.5,1700,1650,1642,1497.5,1595,1600,1500,1500,1596,1597.5,1700,1650,1597.5,1540,1500,1521.5,1660,1695,1599.5,1635,1643,1675,1600,1597.5,1595,1619,1600,1497.5,1500,1500,1500,1500,1499,1562.5,1650,1499,1500,1499,1485,1511.5,1450,1495,1499,1585.5,1550,1700,1695,1595,1650,1650,1600,1600,1500,1590,1562.5,1600,1495,1495,1595,1482.5,1595,1650,1650,1775,1750,1750,1700,1750,1724,1653.5,1634,1711.5,1723,1700,1800,1800,1750,1711.5,1800,1750,1850,1850,1800,1837.5
"University City","San Diego","CA","San Diego-Carlsbad","San Diego",63,,,,,,,,,,,,,1700,1700,1690,1695,1700,1750,1750,1700,1750,1825,1720,1650,1637.5,1650,1695,1745,1792.5,1800,1850,1750,1750,1725,1875,1795,1850,1887.5,1800,1785,1897.5,1899.5,1899,1962.5,1895,1850,1795,1800,1895,1865,1895,1922.5,1900,1900,1900,1975,2000,1937.5,1925,1900,1869,1897.5,1985,1895,1925,2000,1995,1996.5,1950,1900,1995,2095,2000,1950,1897.5,1950,2075,2097.5,2000,2000,1997.5,1850,1912.5,1995,2000,2200,2195,2200,2195,2195,2250,2195,2195,2150,2099.5,2100,2100,2099.5,2295,2300,2350,2395,2395,2300
"Hamilton Heights","New York","NY","New York-Newark-Jersey City","New York",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2100,2100,1984.5,2095,2000,2100,2095,2195,2250,2250,2100,2400,2397.5,2400,2450,2400,2400,2450,2400,2400,2400,2425,2450,2475,2450,2450,2462.5,2450,2450,2450,2462.5,2487.5,2500,2487.5,2462.5,2487.5,2487.5,2575,2487.5,2487.5,2500,2500,2500,2575,2500,2475,2450,2450,2450,2500,2475,2462.5,2500,2487.5,2450,2485,2497.5,2600,2600,2462.5,2462.5,2487.5,2450,2450,2450,2462.5,2450,2462.5,2695,2695,2650,2487.5,2475
"Alameda - West Flagler","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",65,,,,,,,,,,,,,,,,,,1250,1199.5,1350,1350,1325,1350,1399.5,1350,1365,1400,1350,1375,1375,1500,1550,1500,1600,1545,1550,1600,1550,1550,1600,1550,1550,1550,1550,1550,1500,1500,1500,1600,1550,1550,1500,1500,1550,1550,1650,1700,1650,1575,1485,1500,1500,1500,1672.5,1700,1625,1725,1650,1700,1750,1785,1662.5,1650,1637.5,1600,1700,1650,1775,1650,1650,1800,1690,1600,1650,1600,1600,1550,1572.5,1600,1600,1550,1550,1582,1600,1597.5,1600,1600,1600,1662.5,1637.5,1600,1675,1662.5,1675
"Desert View","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1499,1450,1450,1550,1599,1600,1600,1512.5,1512.5,1650,1575,1675,1532.5,1565,1589.5,1700,1700,1650,1585,1600,1687.5,1650
"Woodlake - Briarmeadow","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1250,1237.5,1200,1200,1250,1200,1227.5,1250,1250,1200,1200,1200,1200,1115,1200,1107.5,1100,1250,1132.5,1175,1200,1200,1150,1107.5,1150,1150,1150,1205,1205,1250,1250,1200,1250,1280,1200,1200,1200,1200,1197.5,1242.5
"Summerlin North","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",68,,,,,,,,,,,,,,,,,,,,,1050,962.5,925,925,900,900,950,975.5,995,1050,975,1072.5,950,950,950,950,985,1095,1075,1100,1050,1125,1195,1099.5,1000,1000,995,1000,1050,1050,1050,1095,1100,1050,1095,1150,1125,995,1095,1100,1200,1095,1095,1099,1237.5,1150,1072.5,1125,1100,1150,1195,1150,1100,1150,1250,1250,1250,1275,1250,1200,1390,1450,1300,1400,1425,1499,1400,1400,1337.5,1382.5,1337.5,1295,1295,1295,1295,1330,1295,1295,1350,1437.5,1400,1400,1522.5,1522.5
"Downtown","Memphis","TN","Memphis","Shelby",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1350,1550,1595,1597.5,1650,1615,1647.5,1495,1612.5,1347.5,1447.5,1495,1575,1577.5,1595,1725,1770,1795,1750
"Memorial","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.5,1750,1750,1795,1675,1625,1585,1587.5,1500,1650,1595,1850,1825,1720,1650,1750,1545,1450,1450,1500,1600,1500,1500,1500,1520,1520,1550,1562.5,1625,1650,1550,1600,1600,1650,1650,1600,1650,1700,1750,1750,1750,1700
"Encino","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.5,2137.5,2200,2200,2100,2100,2150,2250,2247.5,2200,2200,2250,2200,2300,2200,2250,2300,2350,2300,2300,2350
"Chelsea","New York","NY","New York-Newark-Jersey City","New York",72,,,,,,,,,,,,,,,3200,3200,3200,3197.5,3150,3200,3200,3200,3187.5,3162.5,3392.5,3350,3400,3400,3400,3325,3300,3449,3400,3449.5,3400,3300,3389,3395,3495,3500,3495,3495,3595,3600,3650,3775,3650,3700,3725,3825,3900,3850,4000,3900,3950,3860,3800,3700,3750,3900,3850,3855,3900,3900,3900,3992.5,3950,3995,3900,3900,3900,3897.5,3900,3800,3800,3700,3650,3600,3700,3500,3700,3650,3500,3700,3700,3910,3910,3850,3750,3750,3700,3700,3975,3880,3700,3700,3700,3693.5,3600,3700,3600,3675,3725,3700
"Mid City West","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3850,3895,3825,3750,3750,3600,3725,3675,3895,3800,3650,3795,3697.5,3790,3995,3850,3849.5,3985,3772.5,3795,3995
"Jamaica Plain","Boston","MA","Boston-Cambridge-Newton","Suffolk",74,,,,,,,,,,,,,,,,,,,,,,,,,,1900,2100,2200,2400,2200,2300,2300,2200,2250,2200,2300,2400,2374.5,2399.5,2400,2300,2500,2400,2300,2300,2300,2300,2300,2400,2400,2400,2400,2500,2400,2300,2275,2400,2300,2300,2550,2575,2500,2500,2550,2500,2437.5,2400,2325,2300,2275,2375,2500,2600,2500,2650,2500,2500,2750,2500,2550,2300,2500,2400,2500,2600,2600,2500,2500,2550,2500,2447.5,2400,2400,2500,2500,2500,2600,2700,2700,2700,2650,2650,2600,2700
"Carmel Valley","San Diego","CA","San Diego-Carlsbad","San Diego",75,,,,,,,,,,,,2100,2100,2150,2225,2199.5,2149.5,2347.5,2250,2200,2200,2129,2125,2125,2150,2060,2249,2250,2300,2205,2300,2300,2300,2200,2285,2365,2350,2200,2150,2125,2295,2300,2300,2300,2199.5,2297.5,2200,2200,2200,2300,2297.5,2295,2400,2247.5,2200,2200,2300,2425,2400,2300,2297.5,2295,2300,2399,2400,2400,2400,2350,2350,2495,2400,2300,2350,2400,2500,2400,2500,2600,2400,2600,2495,2500,2250,2497.5,2500,2495,2500,2600,2600,2600,2600,2550,2550,2500,2555,2595,2572.5,2572.5,2695,2700,2650,2600,2699,2600
"Greenwich Village","New York","NY","New York-Newark-Jersey City","New York",76,,,,,,,,,,,,3500,3295,2910,2950,2995,2969.5,2800,2995,3000,3100,3100,3000,3000,2999,3000,3000,3100,3000,3200,3150,3150,3250,3295,3397.5,3400,3295,3295,3300,3392.5,3300,3225,3350,3250,3300,3400,3425,3400,3400,3495,3500,3470,3500,3470,3450,3490,3500,3490,3500,3750,3595,3585,3537.5,3647.5,3500,3500,3595,3645,3500,3500,3500,3525,3772.5,3750,3500,3500,3500,3500,3500,3500,3470,3500,3400,3500,3595,3650,3595,3515,3500,3697.5,3500,3500,3470,3480,3480,3500,3400,3399.5,3495,3500,3500,3500,3500,3492.5
"East Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2125,2200,2200,1950,1897.5,1850,1950,2100,2000,2100,2200,2100,2250,1950,2150,2300,2100,2000,2100,1925,2200,2295,2200,2200,2200,2250,2275,2200,2350,2400,2400,2350,2350,2350,2400,2400,2300,2350,2300,2400,2400
