RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
403206,Flatiron District,New York,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035100,1892200,1805600,1757100,1735900,1707700,1794500,1931100,2085400,2141600,2165200,1993e3,2026400,1975100,1919100,181e4,1812e3,1881e3,2135100,2026300,2217900,1941400,1886100,1683200,1779100,1981400
152160,Jones Creek,Louisiana,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230500,231500,237600,241900,243300,242800,245800,245900,242e3,242900,243300,246300,244600,247700,242400,238800,234400,239800,239500,240600,245900,241500,242600,240200,247500,245400,244400,242700,245200,237900,236700,239700,247400,249700,256700,251100,245800,241200,247900,258300,265500,262800,264600,265700,272700,296800,294100,285400,259600,244500,252100,246300,
125257,Meadow Woods,Florida,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258900,264e3,273300,269400,275300,272100,277300,278600,284200,283700,283400,288500,293200,296500,296400,298300,299e3,305500,305800,310800,305300,309400,312e3,316600,308500,301500,300400,310500,318300,321100,320400,32e4,320400,322500,326400,321e3,315300,311300,312800,336300,,,,
269615,West Town,Illinois,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368300,333e3,314e3,349600,395200,399100,396500,410100,392600,397400,388100,399600,392100,395400,406600,408200,419700,419100,418700,394e3,401900,402400,420600,434700,428500,426600,416900,436600,431800,434100,420400,437200,432600,442800,429200,441400,452600,456900,447100,432400,437100,433300,466100,516400,531300,526100,481500,474700,486100,451100,471600,495800,539700,547800,524800,519e3,513e3,489900,527200,533600,573700,547300,545600,522800,521200,518900,562300,572400,573600
243919,Great Bridge,Virginia,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357100,347e3,335100,336800,339900,345600,340500,337800,340400,337e3,324400,324300,334300,343700,347e3,342200,347100,350400,355400,356600,350200,350700,348900,347800,337800,34e4,339300,350300,347500,349100,351300,371700,369900,37e4,352300,355800,353500,354600,354300,362600,365900,376500,360400,364e3,352900,363e3,358800,368500,359600,356e3,356900,366600,369900,358700
276021,Westgate,Nevada,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332200,326900,324700,343900,356400,366900,367500,353900,340400,325900,344800,351700,366900,361200,384700,379600,376200,355700,372100,378900,392100,382600,383400,373900,379600,374600,370600,372200,388400,395500,371600,376200,362800,391300,381700,402800,389700,399e3,389600,378400,362200,362400,376e3,388300,392700,394900,383300,379400,383e3,398500,420100,429200,436900,413100,420800,431400,455900,448500,441200,439e3,458400,463200,
275081,Potomac West,Virginia,92,,,,,,,,,,,,,,,,,,,,,,,,,,509300,512700,520200,575900,599400,595500,579500,542900,572e3,587300,613500,601200,583e3,568100,574500,563100,548900,554200,582800,592800,566300,552100,534700,540600,509100,522800,528500,534500,535600,529500,533500,532300,543e3,561700,622400,639900,640500,594500,599100,603200,604400,612e3,610900,611400,588200,575600,578100,621700,632300,622200,625700,638e3,635200,588700,560400,582700,590200,637200,623900,626300,593300,594200,604400,640400,650200,641500,628100,617200,624600,618e3,627500,630300,630600,642e3,631100,615200,620800,634800,646e3,639100,646200,657e3,682900,672700,642300,631400,63e4,644400,626600,621200,637100,633900,648200,646200,661400,649e3,636500,626700,628300,651200,664200,
764286,Valley Ranch,Texas,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289800,285200,281400,286600,291300,294800,291400,285e3,278800,280100,276800,284100,294500,311400,305600,296100,288600,288800,300500,307700,313e3,314900,320300,321100,315500,308800,308100,321200,332500,331800,339700,342e3,356e3,343800,334300,327800,341300,354700,355600,347700,347e3,354700,355e3,354500,359500,359600,374300,371200,370700,362700,359900,368e3,371500,376900
764288,Rancho La Costa,California,94,826600,756700,720400,672100,697500,705200,710100,687200,667100,662500,670600,644100,667200,660600,662800,668900,659800,665400,621100,609400,639400,649300,704500,683100,672400,654200,671700,686400,666800,628800,624400,619e3,648900,666500,653100,630700,627500,635100,640100,648200,672600,678700,649900,598e3,608300,636600,667200,671400,639200,634500,634200,656500,679600,659400,633e3,592900,588300,590300,620800,642e3,669300,683700,689200,705400,703800,724500,722400,732900,734600,725700,742600,735900,745900,749600,753600,752200,750600,751200,774700,771900,793600,819200,814900,822500,791e3,791400,767300,773600,783200,795400,784800,792900,782300,803700,858300,874500,882500,817200,828500,822900,843200,841800,878600,83e4,813200,790200,853500,874100,875800,876600,888e3,887100,885500,861900,864200,854600,872400,893200,918300,932600,,,,,,,
272773,Anthem,Nevada,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260900,271100,306400,310100,304500,286300,278700,297400,286400,289100,300500,317800,330400,322900,329700,333500,345500,338800,344900,331100,332900,331300,337400,338800,342600,34e4,345100,348500,354600,371100,381400,373e3,359400,359100,363900,371700,377500,387500,381600,362600,361400,371700,378100,383700,375800,384100,383600,375300,366500,380400,392400,407400,390600,383800,364200,375800,395e3,404600,401700,401e3,415900,409600,402500,404100,409800,412100,409900,426500,434700,433e3,421900,435500,447e3,438400,422e3,423e3,434800,454e3,442500,
